t,sum_log_stretch
314.681219,70.161098
317.926555,70.360142
321.241464,70.530911
324.623585,71.248229
328.069061,71.473569
331.572787,71.628424
335.128808,71.729964
338.730812,71.743722
342.372559,71.614727
346.048127,70.656636
349.752089,71.713159
353.479675,72.044835
357.226717,72.299536
360.989419,72.427867
364.764324,72.397464
368.548437,72.255087
372.339253,72.250031
376.134838,72.453315
379.933915,72.458901
383.735538,72.376451
387.538554,72.480153
391.341444,72.543326
395.142503,72.411846
398.939943,72.081614
402.732029,72.124741
406.517202,72.170133
410.293775,71.718874
414.059448,71.229888
417.811135,71.536511
421.545062,71.601442
425.256768,70.383449
428.941168,71.509132
432.592736,71.008414
436.205617,71.131012
439.773726,71.825504
443.290995,72.048876
446.751696,72.053697
450.150726,71.797389
453.483930,71.349108
456.748413,71.509457
459.942761,73.066458
463.067076,73.549250
466.122844,73.730052
469.112684,73.923259
472.040040,74.237286
474.908878,74.590877
477.723425,74.986288
480.487962,75.530191
483.206671,76.337112
485.883536,77.379596
488.522286,78.536711
491.126365,79.719462
493.698920,80.879047
496.242811,81.987941
498.760626,83.030593
501.254696,83.999502
503.727122,84.892998
506.179794,85.713508
508.614414,86.466038
511.032514,87.156939
513.435478,87.793019
515.824555,88.381008
518.200877,88.927288
520.565472,89.437801
522.919273,89.918047
525.263134,90.373132
527.597832,90.807825
529.924082,91.226602
532.242542,91.633663
534.553817,92.032920
536.858466,92.427960
539.157009,92.822001
541.449930,93.217864
543.737680,93.617975
546.020680,94.024405
548.299327,94.438950
550.573995,94.863237
552.845036,95.298826
555.112787,95.747309
557.377565,96.210364
559.639677,96.689776
561.899413,97.187413
564.157056,97.705160
566.412877,98.244845
568.667140,98.808151
570.920102,99.396566
573.172015,100.011352
575.423124,100.653549
577.673673,101.323996
579.923902,102.023344
582.174052,102.752060
584.424361,103.510408
586.675070,104.298422
588.926419,105.115868
591.178653,105.962220
593.432019,106.836649
595.686772,107.738026
597.943169,108.664936
600.201477,109.615704
602.461971,110.588421
604.724936,111.580968
606.990668,112.591036
609.259476,113.616136
611.531685,114.653607
613.807635,115.700606
616.087686,116.754106
618.372218,117.810871
620.661637,118.867436
622.956374,119.920084
625.256890,120.964815
627.563680,121.997324
629.877276,123.012978
632.198253,124.006818
634.527233,124.973576
636.864891,125.907745
639.211963,126.803708
641.569250,127.655973
643.937633,128.459547
646.318074,129.210506
648.711635,129.906774
651.119487,130.548956
653.542922,131.140618
655.983374,131.686685
658.442430,132.188798
660.921856,132.639312
663.423610,133.018597
665.949873,133.297597
668.503062,133.444642
671.085857,133.458565
673.701217,133.538513
676.352389,133.953946
679.042914,134.395560
681.776603,134.675346
684.557498,134.770185
687.389799,134.727300
690.277744,135.239440
693.225444,136.333399
696.236670,137.388449
699.314605,138.341707
702.461568,139.102066
705.678751,139.626470
708.965983,139.815925
712.321579,140.094089
715.742327,140.782625
719.223640,141.011315
722.759878,141.158370
726.344779,141.255069
729.971958,141.280532
733.635292,141.208785
737.329115,140.790487
741.048371,140.937496
744.788731,141.459082
748.546457,141.728322
752.318137,141.822658
756.100675,141.774312
759.891424,141.657684
763.688219,141.733218
767.489508,141.948103
771.294399,141.984900
775.102275,141.988242
778.912270,142.080805
782.723192,142.106975
786.533750,141.983252
790.342691,141.819359
794.149009,141.908177
797.952046,141.886934
801.751103,141.660850
805.544918,141.633832
809.331564,141.737277
813.108607,141.679027
816.873147,141.275476
820.621923,140.872285
824.351394,140.712374
828.057543,140.107392
831.735642,140.395797
835.380275,140.346571
838.985505,140.193243
842.545017,140.482307
846.052425,141.037663
849.501745,141.317064
852.887865,141.161014
856.206919,140.668420
859.456517,140.585270
862.635805,140.904373
865.745371,141.137214
868.787040,141.629623
871.763628,142.635932
874.678665,143.754036
877.536131,144.770800
880.340230,145.646539
883.095195,146.386113
885.805154,147.004933
888.474032,147.518671
891.105498,147.943305
893.702936,148.297538
896.269438,148.604049
898.807810,148.889628
901.320590,149.184961
903.810063,149.521520
906.278288,149.922677
908.727117,150.395177
911.158218,150.932411
913.573093,151.525736
915.973096,152.171047
918.359454,152.868183
920.733276,153.617807
923.095569,154.419194
925.447251,155.269678
927.789159,156.165110
930.122056,157.100501
932.446646,158.070477
934.763575,159.069554
937.073437,160.092320
939.376785,161.133562
941.674130,162.188357
943.965948,163.252122
946.252685,164.320632
948.534755,165.390016
950.812552,166.456731
953.086444,167.517538
955.356781,168.569468
957.623893,169.609798
959.888098,170.636024
962.149697,171.645842
964.408979,172.637131
966.666225,173.607950
968.921704,174.556527
971.175679,175.481263
973.428405,176.380737
975.680131,177.253709
977.931106,178.099138
980.181569,178.916186
982.431763,179.704236
984.681927,180.462894
986.932299,181.192007
989.183119,181.891656
991.434631,182.562163
993.687078,183.204082
995.940709,183.818187
998.195779,184.405451
1000.452548,184.967013
1002.711284,185.504131
1004.972264,186.018107
1007.235775,186.510193
1009.502115,186.981484
1011.771598,187.432796
1014.044549,187.864570
1016.321315,188.276810
1018.602259,188.669079
1020.887766,189.040534
1023.178246,189.389992
1025.474137,189.715995
1027.775906,190.016838
1030.084056,190.290533
1032.399128,190.534695
1034.721704,190.746298
1037.052419,190.921312
1039.391958,191.054309
1041.741070,191.138906
1044.100573,191.173963
1046.471361,191.199196
1048.854417,191.385798
1051.250824,191.868218
1053.661774,192.468286
1056.088588,193.060435
1058.532727,193.633240
1060.995812,194.206324
1063.479644,194.807502
1065.986223,195.469018
1068.517772,196.222412
1071.076758,197.087173
1073.665912,198.059869
1076.288249,199.113683
1078.947075,200.205885
1081.645990,201.283863
1084.388868,202.287797
1087.179808,203.156696
1090.023063,203.851031
1092.922907,204.385487
1095.883454,204.744186
1098.908424,204.567560
1102.000852,204.857193
1105.162778,205.093918
1108.394964,205.033707
1111.696699,205.261722
1115.065759,205.368187
1118.498543,204.786842
1121.990358,206.218111
1125.535735,206.749454
1129.128725,206.865620
1132.763206,206.935010
1136.433188,207.525149
1140.132968,207.617889
1143.857224,207.701590
1147.601187,207.855054
1151.360778,207.996348
1155.132598,208.067880
1158.913999,208.128266
1162.703074,208.210067
1166.498244,208.272607
1170.297826,208.325362
1174.100014,208.378576
1177.903052,208.425321
1181.705320,208.449227
1185.505511,208.416271
1189.302652,208.349008
1193.095661,208.323702
1196.882874,208.373004
1200.661996,208.451394
1204.430239,208.520373
1208.184327,208.544145
1211.920606,208.509143
1215.635098,208.476146
1219.323314,208.493679
1222.980089,208.527654
1226.599685,208.588768
1230.175969,208.701282
1233.702612,208.859112
1237.173442,209.021601
1240.582939,209.165264
1243.926681,209.287055
1247.201660,209.372115
1250.406420,209.402746
1253.541032,209.362807
1256.606911,209.128912
1259.606568,209.270333
1262.543326,210.470225
1265.421048,211.516200
1268.243887,212.545060
1271.016086,213.485367
1273.741822,214.307408
1276.425099,215.013735
1279.069681,215.617276
1281.679053,216.132628
1284.256410,216.574864
1286.804657,216.960561
1289.326426,217.308578
1291.824091,217.639986
1294.299788,217.976972
1296.755443,218.339991
1299.192785,218.743469
1301.613375,219.193123
1304.018619,219.687843
1306.409788,220.224498
1308.788032,220.801545
1311.154393,221.419803
1313.509820,222.081336
1315.855178,222.787906
1318.191258,223.539954
1320.518782,224.336365
1322.838417,225.174778
1325.150775,226.052027
1327.456424,226.964480
1329.755889,227.908240
1332.049659,228.879274
1334.338189,229.873517
1336.621906,230.886955
1338.901210,231.915696
1341.176478,232.956017
1343.448066,234.004393
1345.716313,235.057507
1347.981539,236.112242
1350.244050,237.165675
1352.504143,238.215059
1354.762098,239.257804
1357.018191,240.291463
1359.272684,241.313720
1361.525837,242.322373
1363.777902,243.315328
1366.029124,244.290599
1368.279750,245.246300
1370.530018,246.180656
1372.780170,247.092006
1375.030443,247.978820
1377.281078,248.839711
1379.532316,249.673457
1381.784401,250.479023
1384.037579,251.255582
1386.292104,252.002543
1388.548233,252.719569
1390.806230,253.406600
1393.066371,254.063862
1395.328937,254.691880
1397.594223,255.291462
1399.862537,255.863676
1402.134200,256.409785
1404.409550,256.931133
1406.688943,257.428985
1408.972758,257.904318
1411.261396,258.357600
1413.555282,258.788615
1415.854874,259.196365
1418.160661,259.579078
1420.473169,259.934289
1422.792966,260.258922
1425.120666,260.549306
1427.456937,260.801070
1429.802502,261.008894
1432.158154,261.166284
1434.524758,261.266393
1436.903265,261.309454
1439.294720,261.340599
1441.700273,261.528379
1444.121199,261.978087
1446.558904,262.516649
1449.014951,263.029214
1451.491073,263.501568
1453.989196,263.946877
1456.511459,264.386353
1459.060238,264.850811
1461.638166,265.386694
1464.248153,266.052178
1466.893396,266.884407
1469.577387,267.861317
1472.303900,268.911821
1475.076954,269.949100
1477.900752,270.886375
1480.779571,271.652388
1483.717604,272.233109
1486.718752,272.642307
1489.786347,272.593785
1492.922852,272.829683
1496.129554,273.234402
1499.406315,273.308814
1502.751453,273.490950
1506.161793,273.599882
1509.632916,273.261692
1513.159510,273.831371
1516.735729,274.483070
1520.355477,274.670804
1524.012709,274.074343
1527.701678,274.916159
1531.417011,274.918472
1535.153737,275.025107
1538.907451,275.285757
1542.674394,275.483605
1546.451451,275.555007
1550.236230,275.644814
1554.026993,275.777271
1557.822196,275.850251
1561.620093,275.892096
1565.418765,275.941584
1569.216272,275.997702
1573.010716,276.027978
1576.800405,275.998791
1580.583803,275.951280
1584.359067,275.945987
1588.123652,275.999888
1591.874306,276.072286
1595.607146,276.128917
1599.317637,276.146007
1603.000723,276.119036
1606.650959,276.098805
1610.262529,276.111563
1613.829353,276.141509
1617.345362,276.206101
1620.804791,276.324756
1624.202474,276.498345
1627.534211,276.681160
1630.797111,276.804949
1633.989801,276.859167
1637.112443,276.915021
1640.166580,276.921918
1643.154874,276.666737
1646.080795,276.632303
1648.948320,277.529678
1651.761676,278.187118
1654.525135,278.994214
1657.242871,280.021407
1659.918857,281.172539
1662.556813,282.344512
1665.160172,283.479551
1667.732075,284.548290
1670.275375,285.536927
1672.792651,286.441451
1675.286231,287.264242
1677.758210,288.011464
1680.210474,288.691063
1682.644720,289.311456
1685.062478,289.880831
1687.465127,290.406867
1689.853916,290.896692
1692.229974,291.356949
1694.594325,291.793870
1696.947902,292.213333
1699.291556,292.620849
1701.626065,293.021490
1703.952140,293.419789
1706.270439,293.819635
1708.581565,294.224230
1710.886078,294.636123
1713.184497,295.057333
1715.477303,295.489533
1717.764947,295.934248
1720.047851,296.393026
1722.326410,296.867555
1724.600998,297.359694
1726.871968,297.871446
1729.139654,298.404863
1731.404374,298.961912
1733.666435,299.544357
1735.926126,300.153661
1738.183730,300.790952
1740.439519,301.457030
1742.693755,302.152403
1744.946696,302.877329
1747.198592,303.631830
1749.449691,304.415699
1751.700235,305.228485
1753.950465,306.069478
1756.200621,306.937703
1758.450941,307.831928
1760.701666,308.750679
1762.953037,309.692271
1765.205298,310.654833
1767.458698,311.636340
1769.713489,312.634636
1771.969931,313.647449
1774.228290,314.672406
1776.488841,315.707034
1778.751869,316.748760
1781.017671,317.794903
1783.286557,318.842664
1785.558850,319.889110
1787.834892,320.931161
1790.115044,321.965572
1792.399687,322.988918
1794.689225,323.997583
1796.984091,324.987760
1799.284747,325.955460
1801.591689,326.896546
1803.905449,327.806789
1806.226604,328.681977
1808.555776,329.518072
1810.893643,330.311452
1813.240940,331.059240
1815.598473,331.759737
1817.967121,332.412888
1820.347851,333.020566
1822.741727,333.586166
1825.149920,334.112819
1827.573729,334.600147
1830.014587,335.041063
1832.474088,335.420785
1834.953998,335.718357
1837.456284,335.909649
1839.983127,335.978954
1842.536951,335.992900
1845.120440,336.235821
1847.736557,336.703336
1850.388554,337.102852
1853.079975,337.351226
1855.814633,337.430917
1858.596575,337.400872
1861.430000,338.021768
1864.319147,339.145541
1867.268131,340.221710
1870.280727,341.220480
1873.360119,342.062599
1876.508623,342.672519
1879.727406,343.054214
1883.016243,341.762692
1886.373366,343.778519
1889.795466,344.101478
1893.277873,344.274727
1896.814896,344.400404
1900.400298,344.455632
1904.027766,344.396885
1907.691237,344.068651
1911.385070,344.091153
1915.104236,344.631467
1918.844366,344.903000
1922.601552,345.094831
1926.372199,345.124968
1930.153126,345.016837
1933.941639,344.912336
1937.735560,345.080591
1941.533361,345.192964
1945.334029,345.100645
1949.136541,345.138927
1952.939507,345.245349
1956.741265,345.205180
1960.540040,344.936428
1964.334034,344.774898
1968.121600,344.930221
1971.901134,344.695283
1975.670593,344.145565
1979.427161,344.219376
1983.167293,344.416018
1986.886761,344.091546
1990.580665,344.032827
1994.243585,343.935635
1997.869752,343.228113
2001.453128,344.314994
2004.987601,344.689052
2008.467297,344.778828
2011.886890,344.699912
2015.241891,344.189409
2018.528971,344.015250
2021.746224,345.604767
2024.893262,346.250199
2027.971138,346.515915
2030.982128,346.663075
2033.929439,346.899420
2036.816897,347.214630
2039.648669,347.564429
2042.429038,348.010098
2045.162231,348.678630
2047.852306,349.618631
2050.503082,350.732351
2053.118096,351.910142
2055.700593,353.087686
2058.253525,354.229191
2060.779567,355.313781
2063.281131,356.329872
2065.760391,357.272522
2068.219303,358.141648
2070.659628,358.940526
2073.082952,359.674469
2075.490704,360.349779
2077.884176,360.973029
2080.264537,361.550630
2082.632846,362.088630
2084.990067,362.592652
2087.337078,363.067899
2089.674680,363.519204
2092.003609,363.951085
2094.324539,364.367784
2096.638091,364.773282
2098.944840,365.171293
2101.245319,365.565229
2103.540021,365.958165
2105.829409,366.352817
2108.113912,366.751540
2110.393936,367.156369
2112.669861,367.569087
2114.942046,367.991321
2117.210834,368.424638
2119.476547,368.870629
2121.739495,369.330964
2123.999974,369.807413
2126.258269,370.301821
2128.514655,370.816052
2130.769398,371.351918
2133.022756,371.911103
2135.274984,372.495107
2137.526328,373.105224
2139.777033,373.742543
2142.027340,374.407961
2144.277490,375.102203
2146.527722,375.825816
2148.778274,376.579150
2151.029388,377.362328
2153.281306,378.175205
2155.534277,379.017341
2157.788550,379.887985
2160.044382,380.786070
2162.302038,381.710233
2164.561790,382.658834
2166.823918,383.629982
2169.088715,384.621560
2171.356486,385.631244
2173.627551,386.656519
2175.902243,387.694674
2178.180917,388.742809
2180.463946,389.797815
2182.751727,390.856359
2185.044682,391.914857
2187.343263,392.969452
2189.647952,394.015974
2191.959269,395.049923
2194.277775,396.066440
2196.604076,397.060310
2198.938829,398.025984
2201.282748,398.957659
2203.636614,399.849432
2206.001279,400.695570
2208.377679,401.490958
2210.766842,402.231768
2213.169900,402.916353
2215.588107,403.546119
2218.022846,404.125496
2220.475654,404.659341
2222.948236,405.147037
2225.442485,405.576450
2227.960506,405.922912
2230.504639,406.153598
2233.077474,406.239664
2235.681879,406.232699
2238.321007,406.460487
2240.998304,406.934788
2243.717495,407.308691
2246.482557,407.500351
2249.297648,407.505679
2252.167008,407.591184
2255.094811,408.514595
2258.084962,409.602279
2261.140862,410.607327
2264.265138,411.463397
2267.459372,412.084068
2270.723860,412.469440
2274.057424,410.739529
2277.457350,413.267234
2280.919483,413.596946
2284.438492,413.766767
2288.008263,413.884615
2291.622389,413.944146
2295.274619,413.923120
2298.959112,413.746701
2302.670587,412.530389
2306.404473,413.925260
2310.156880,414.279340
2313.924334,414.441940
2317.703638,414.444814
2321.491987,414.338250
2325.287046,414.306488
2329.087016,414.520944
2332.890776,414.646080
2336.697688,414.635734
2340.507032,414.706814
2344.317730,414.773008
2348.128506,414.714933
2351.938074,414.535581
2355.745286,414.531133
2359.549348,414.607378
2363.349627,414.439635
2367.145102,414.308537
2370.934066,414.400114
2374.714239,414.428483
2378.482859,414.190024
2382.236735,413.709947
2385.972379,413.517181
2389.685929,412.600752
2393.372884,412.285132
2397.028030,411.966796
2400.645580,411.970992
2404.219331,412.364205
2407.742889,413.371115
2411.210099,413.849882
2414.615533,413.905065
2417.954909,413.563103
2421.225371,413.253317
2424.425603,413.489367
2427.555782,413.734212
2430.617393,414.041836
2433.612992,414.804709
2436.545928,415.899321
2439.420079,416.975463
2442.239603,417.927744
2445.008743,418.741911
2447.731669,419.429059
2450.412373,420.004971
2453.054605,420.485174
2455.661833,420.886248
2458.237236,421.227794
2460.783703,421.533119
2463.303849,421.829173
2465.800034,422.145364
2468.274381,422.508576
2470.728801,422.934714
2473.165014,423.425005
2475.584570,423.972533
2477.988866,424.571227
2480.379164,425.219222
2482.756607,425.917332
2485.122231,426.666386
2487.476980,427.465617
2489.821713,428.312430
2492.157215,429.202903
2494.484208,430.132367
2496.803351,431.095801
2499.115257,432.088063
2501.420488,433.104055
2503.719568,434.138841
2506.012982,435.187726
2508.301186,436.246318
2510.584602,437.310541
2512.863631,438.376637
2515.138647,439.441151
2517.410006,440.500903
2519.678044,441.552965
2521.943081,442.594634
2524.205424,443.623408
2526.465366,444.636972
2528.723189,445.633176
2530.979166,446.610036
2533.233561,447.565721
2535.486632,448.498556
2537.738630,449.407031
2539.989802,450.289802
2542.240392,451.145706
2544.490641,451.973773
2546.740788,452.773242
2548.991073,453.543569
2551.241735,454.284446
2553.493015,454.995802
2555.745157,455.677813
2557.998409,456.330898
2560.253024,456.955713
2562.509260,457.553135
2564.767382,458.124238
2567.027664,458.670238
2569.290391,459.192435
2571.555857,459.692105
2573.824371,460.170388
2576.096254,460.628146
2578.371848,461.065848
2580.651509,461.483483
2582.935616,461.880541
2585.224571,462.256037
2587.518805,462.608582
2589.818774,462.936447
2592.124970,463.237599
2594.437923,463.509654
2596.758202,463.749740
2599.086426,463.954227
2601.423264,464.118354
2603.769446,464.236046
2606.125767,464.301786
2608.493098,464.324465
2610.872396,464.388467
2613.264711,464.697197
2615.671203,465.240224
2618.093152,465.824841
2620.531975,466.386123
2622.989245,466.929777
2625.466706,467.478389
2627.966297,468.061616
2630.490173,468.714696
2633.040725,469.471687
2635.620603,470.350398
2638.232738,471.340244
2640.880346,472.405009
2643.566942,473.493252
2646.296319,474.544736
2649.072516,475.493973
2651.899750,476.282525
2654.782303,476.893596
2657.724360,477.351731
2660.729790,477.520407
2663.801867,476.904195
2666.942966,477.865384
2670.154262,477.860655
2673.435498,477.981843
2676.784893,478.182843
2680.199220,477.997364
2683.674059,478.509322
2687.204125,479.251511
2690.783580,479.613373
2694.406323,478.677557
2698.066311,480.027170
2701.757770,480.233138
2705.475272,480.282028
2709.213870,480.424774
2712.969264,480.592870
2716.737837,480.699246
2720.516678,480.752902
2724.303658,480.842012
2728.097172,480.919318
2731.895643,480.973530
2735.697314,481.025089
2739.500412,481.075494
2743.303261,481.115167
2747.104405,481.109084
2750.902767,481.052067
2754.697375,481.004390
2758.486817,481.028269
2762.269020,481.098769
2766.041368,481.173023
2769.800752,481.214596
2773.543619,481.199252
2777.266094,481.150378
2780.963884,481.143833
2784.632062,481.167907
2788.265069,481.214971
2791.856896,481.308498
2795.401263,481.455616
2798.891901,481.623225
2802.323012,481.777679
2805.689748,481.910172
2808.988583,482.013956
2812.217519,482.069150
2815.376110,482.062370
2818.465338,481.946086
2821.487370,480.310257
2824.445285,482.704751
2827.342793,483.756588
2830.183974,484.807393
2832.973061,485.800294
2835.714269,486.683423
2838.411670,487.447939
2841.069116,488.103708
2843.690190,488.664999
2846.278186,489.146524
2848.836108,489.563734
2851.366680,489.933851
2853.872361,490.276250
2856.355366,490.611956
2858.817692,490.961885
2861.261132,491.343391
2863.687303,491.766620
2866.097661,492.233897
2868.493523,492.743066
2870.876077,493.291779
2873.246403,493.879736
2875.605479,494.508547
2877.954199,495.180426
2880.293376,495.896854
2882.623756,496.657872
2884.946025,497.462077
2887.260813,498.306983
2889.568703,499.189431
2891.870232,500.105863
2894.165902,501.052492
2896.456179,502.025413
2898.741501,503.020695
2901.022275,504.034459
2903.298886,505.062947
2905.571697,506.102558
2907.841052,507.149881
2910.107278,508.201694
2912.370687,509.254965
2914.631577,510.306842
2916.890234,511.354633
2919.146934,512.395794
2921.401947,513.427913
2923.655530,514.448695
2925.907940,515.455953
2928.159423,516.447604
2930.410226,517.421656
2932.660589,518.376219
2934.910754,519.309503
2937.160958,520.219828
2939.411442,521.105642
2941.662445,521.965530
2943.914212,522.798241
2946.166986,523.602711
2948.421020,524.378085
2950.676569,525.123745
2952.933895,525.839334
2955.193268,526.524778
2957.454969,527.180300
2959.719288,527.806432
2961.986528,528.404001
2964.257004,528.974101
2966.531050,529.518020
2968.809015,530.037115
2971.091269,530.532628
2973.378205,531.005462
2975.670241,531.455941
2977.967822,531.883633
2980.271426,532.287265
2982.581566,532.664749
2984.898796,533.013270
2987.223713,533.329365
2989.556964,533.608912
2991.899255,533.846977
2994.251353,534.037548
2996.614098,534.173535
2998.988410,534.249243
3001.375299,534.276437
3003.775879,534.348216
3006.191381,534.657815
3008.623163,535.167201
3011.072733,535.694100
3013.541763,536.179753
3016.032111,536.626547
3018.545840,537.050656
3021.085242,537.475241
3023.652861,537.935870
3026.251508,538.487275
3028.884281,539.191796
3031.554573,540.072177
3034.266062,541.080316
3037.022688,542.127745
3039.828600,543.120065
3042.688064,543.971111
3045.605323,544.632262
3048.584404,545.123772
3051.628870,545.355416
3054.741520,544.568405
3057.924082,545.804091
3061.176931,545.926699
3064.498922,546.069263
3067.887374,546.233928
3071.338250,546.189981
3074.846492,545.729875
3078.406396,546.869788
3082.011917,547.284009
3085.656960,546.901934
3089.335667,547.338166
3093.042548,547.478514
3096.772500,547.476487
3100.520907,547.732216
3104.283786,547.991252
3108.057792,548.112506
3111.840260,548.172256
3115.629255,548.313546
3119.423246,548.416779
3123.220609,548.463006
3127.019487,548.507227
3130.817956,548.563342
3134.614101,548.613305
3138.406143,548.607415
3142.192537,548.560882
3145.971644,548.533973
3149.741235,548.568630
3153.498345,548.637532
3157.239360,548.702591
3160.960019,548.735241
3164.655471,548.721043
3168.320441,548.685819
3171.949271,548.682475
3175.535974,548.701118
3179.074437,548.748980
3182.558729,548.847993
3185.983386,549.007739
3189.343742,549.199719
3192.636311,549.357733
3195.859059,549.437339
3199.011504,549.493409
3202.094628,549.539083
3205.110656,549.435712
3208.062750,547.902918
3210.954707,549.844800
3213.790675,550.521379
3216.574926,551.255041
3219.311691,552.206875
3222.005039,553.326586
3224.658801,554.499205
3227.276537,555.650891
3229.861510,556.743777
3232.416695,557.759366
3234.944788,558.690749
3237.448219,559.538570
3239.929182,560.308120
3242.389647,561.007067
3244.831392,561.643890
3247.256014,562.226993
3249.664957,562.764314
3252.059521,563.263232
3254.440884,563.730612
3256.810115,564.172889
3259.168185,564.596133
3261.515978,565.006050
3263.854301,565.407923
3266.183894,565.806505
3268.505437,566.205909
3270.819555,566.609540
3273.126827,567.020110
3275.427787,567.439752
3277.722932,567.870194
3280.012728,568.312973
3282.297606,568.769618
3284.577973,569.241781
3286.854213,569.731294
3289.126685,570.240149
3291.395733,570.770407
3293.661682,571.324074
3295.924842,571.902967
3298.185510,572.508609
3300.443971,573.142182
3302.700502,573.804530
3304.955369,574.496190
3307.208832,575.217436
3309.461144,575.968304
3311.712553,576.748599
3313.963304,577.557883
3316.213638,578.395461
3318.463796,579.260379
3320.714017,580.151421
3322.964539,581.067132
3325.215604,582.005844
3327.467455,582.965702
3329.720337,583.944697
3331.974502,584.940688
3334.230206,585.951422
3336.487713,586.974547
3338.747293,588.007613
3341.009228,589.048078
3343.273808,590.093295
3345.541337,591.140507
3347.812134,592.186831
3350.086532,593.229244
3352.364883,594.264566
3354.647559,595.289446
3356.934955,596.300352
3359.227491,597.293565
3361.525615,598.265190
3363.829809,599.211180
3366.140589,600.127388
3368.458512,601.009661
3370.784181,601.853983
3373.118247,602.656685
3375.461422,603.414749
3377.814480,604.126197
3380.178268,604.790550
3382.553714,605.409173
3384.941838,605.985113
3387.343766,606.521772
3389.760738,607.020081
3392.194129,607.475170
3394.645462,607.874675
3397.116428,608.199625
3399.608904,608.426831
3402.124977,608.535297
3404.666965,608.547621
3407.237438,608.682154
3409.839239,609.112635
3412.475495,609.553617
3415.149627,609.857496
3417.865335,609.999631
3420.626574,609.978704
3423.437489,610.253241
3426.302321,611.321299
3429.225261,612.422730
3432.210259,613.456901
3435.260785,614.372509
3438.379563,615.073897
3441.568284,615.553618
3444.827342,615.589119
3448.155634,616.093558
3451.550497,616.619862
3455.007803,616.820428
3458.522246,616.966286
3462.087762,617.053746
3465.698026,617.044105
3469.346846,616.867369
3473.028382,615.864215
3476.737328,617.119659
3480.469046,617.411542
3484.219457,617.651956
3487.984824,617.747120
3491.761773,617.688325
3495.547406,617.542575
3499.339321,617.601006
3503.135717,617.789173
3506.935427,617.746835
3510.737504,617.696535
3514.540723,617.814797
3518.343516,617.847218
3522.144162,617.664913
3525.940878,617.347878
3529.731976,617.474180
3533.515924,617.427700
3537.290965,616.877947
3541.054659,616.548204
3544.803798,616.880142
3548.534495,616.829716
3552.242177,616.443427
3555.921682,616.805593
3559.567435,616.069412
3563.173544,616.646851
3566.733907,617.211448
3570.242492,617.373454
3573.693646,617.334890
3577.082392,616.909898
3580.404749,617.038647
3583.658048,617.108362
3586.841120,618.428765
3589.954304,618.830257
3592.999291,618.990558
3595.978855,619.228717
3598.896543,619.576754
3601.756383,619.946565
3604.562621,620.371620
3607.319530,620.974754
3610.031266,621.848989
3612.701775,622.931463
3615.334742,624.101611
3617.933562,625.281253
3620.501336,626.427893
3623.040879,627.517548
3625.554735,628.537139
3628.045199,629.481117
3630.514336,630.349350
3632.964003,631.145383
3635.395875,631.874938
3637.811458,632.544749
3640.212114,633.161779
3642.599072,633.732779
3644.973447,634.264088
3647.336250,634.761587
3649.688402,635.230723
