init_r,r,ur
2.664000, 2.873005, 0.024655
2.664000, 10.082918, 0.079122
2.664000, 3.287471, -0.060014
2.664000, 2.676590, -0.001529
2.664000, 2.869680, 0.024221
2.664000, 9.990580, 0.081266
2.664000, 3.298984, -0.060799
2.664000, 2.681073, -0.001081
2.664000, 3.001822, 0.036880
2.664000, 11.711805, 0.011341
2.664000, 3.053850, -0.041501
2.664000, 2.681903, 0.000797
2.664000, 3.273020, 0.058931
2.664000, 10.204673, -0.076178
2.664000, 2.878791, -0.025126
2.664000, 2.678666, 0.001708
2.664000, 3.346734, 0.064137
2.664000, 9.607877, -0.089561
2.664000, 2.854536, -0.022734
2.664000, 2.668939, 0.000730
2.664000, 3.051880, 0.041430
2.664000, 11.715460, -0.010785
2.664000, 3.002367, -0.037044
2.664000, 2.666372, -0.000673
2.664000, 2.820951, 0.019255
2.664000, 8.616843, 0.107294
2.664000, 3.486242, -0.073103
2.664000, 2.678980, -0.002661
2.664000, 2.756386, 0.012152
2.664000, 6.345491, 0.129306
2.664000, 4.021991, -0.099047
2.664000, 2.691163, -0.004923
2.664000, 2.647517, -0.000633
2.664000, 2.523728, -0.016190
