init_r,r,ur
2.675000, 3.050890, 0.041297
2.675000, 11.718216, -0.010266
2.675000, 3.003791, -0.037119
2.675000, 2.673352, 0.000150
2.675000, 3.044663, 0.040765
2.675000, 11.730485, -0.007727
2.675000, 3.009235, -0.037623
2.675000, 2.671970, -0.000055
2.675000, 2.994423, 0.036276
2.675000, 11.689098, 0.014638
2.675000, 3.061719, -0.042242
2.675000, 2.674470, -0.000142
2.675000, 3.022943, 0.038834
2.675000, 11.745734, 0.001612
2.675000, 3.030325, -0.039490
2.675000, 2.674723, 0.000118
2.675000, 3.062497, 0.042307
2.675000, 11.686690, -0.014941
2.675000, 2.993795, -0.036217
2.675000, 2.672216, 0.000088
2.675000, 3.017830, 0.038394
2.675000, 11.742531, 0.003841
2.675000, 3.035425, -0.039955
2.675000, 2.672909, -0.000135
2.675000, 2.998665, 0.036656
2.675000, 11.703583, 0.012652
2.675000, 3.056771, -0.041809
2.675000, 2.674969, -0.000047
2.675000, 3.044002, 0.040695
2.675000, 11.731683, -0.007421
2.675000, 3.009986, -0.037676
2.675000, 2.673792, 0.000157
2.675000, 3.052716, 0.041465
2.675000, 11.713874, -0.011033
2.675000, 3.002075, -0.036975
2.675000, 2.671845, -0.000017
2.675000, 2.997545, 0.036563
2.675000, 11.700118, 0.013157
2.675000, 3.057990, -0.041921
2.675000, 2.674134, -0.000155
2.675000, 3.015779, 0.038195
2.675000, 11.740260, 0.004800
2.675000, 3.037769, -0.040147
2.675000, 2.674889, 0.000083
2.675000, 3.060427, 0.042126
2.675000, 11.693096, -0.014116
2.675000, 2.995547, -0.036375
2.675000, 2.672560, 0.000117
2.675000, 3.027234, 0.039232
2.675000, 11.746458, -0.000311
2.675000, 3.025812, -0.039105
2.675000, 2.672504, -0.000113
2.675000, 2.995148, 0.036339
2.675000, 11.691667, 0.014304
2.675000, 3.060899, -0.042167
2.675000, 2.674869, -0.000089
2.675000, 3.036668, 0.040050
2.675000, 11.741403, -0.004333
2.675000, 3.016821, -0.038288
2.675000, 2.674189, 0.000154
2.675000, 3.058722, 0.041984
2.675000, 11.698038, -0.013449
2.675000, 2.996927, -0.036506
2.675000, 2.671855, 0.000022
2.675000, 3.003022, 0.037061
2.675000, 11.716427, 0.010592
2.675000, 3.051631, -0.041371
2.675000, 2.673729, -0.000157
2.675000, 3.009019, 0.037589
2.675000, 11.729877, 0.007862
2.675000, 3.045063, -0.040787
2.675000, 2.674977, 0.000040
2.675000, 3.055990, 0.041741
2.675000, 11.705685, -0.012337
2.675000, 2.999337, -0.036717
2.675000, 2.672973, 0.000138
2.675000, 3.036836, 0.040079
2.675000, 11.741199, -0.004441
2.675000, 3.016490, -0.038274
2.675000, 2.672172, -0.000084
2.675000, 2.993732, 0.036212
2.675000, 11.686459, 0.014970
2.675000, 3.062569, -0.042313
2.675000, 2.674691, -0.000122
2.675000, 3.029222, 0.039392
2.675000, 11.746085, -0.001135
2.675000, 3.024027, -0.038931
2.675000, 2.674514, 0.000139
2.675000, 3.062023, 0.042267
2.675000, 11.688155, -0.014757
2.675000, 2.994172, -0.036253
2.675000, 2.671999, 0.000060
2.675000, 3.010435, 0.037731
2.675000, 11.732672, 0.007180
2.675000, 3.043347, -0.040650
2.675000, 2.673286, -0.000149
2.675000, 3.002951, 0.037043
2.675000, 11.716038, 0.010655
2.675000, 3.051842, -0.041380
2.675000, 2.674999, -0.000007
2.675000, 3.049916, 0.041212
2.675000, 11.720366, -0.009867
2.675000, 3.004655, -0.037197
2.675000, 2.673419, 0.000152
2.675000, 3.045953, 0.040878
2.675000, 11.728194, -0.008262
2.675000, 3.008068, -0.037517
2.675000, 2.671943, -0.000049
2.675000, 2.994728, 0.036305
2.675000, 11.690235, 0.014492
2.675000, 3.061350, -0.042210
2.675000, 2.674426, -0.000145
2.675000, 3.021863, 0.038738
2.675000, 11.745261, 0.002089
2.675000, 3.031429, -0.039587
2.675000, 2.674753, 0.000114
2.675000, 3.062362, 0.042295
2.675000, 11.687119, -0.014887
2.675000, 2.993911, -0.036227
2.675000, 2.672261, 0.000093
2.675000, 3.019188, 0.038516
2.675000, 11.743680, 0.003235
2.675000, 3.034006, -0.039830
2.675000, 2.672846, -0.000132
2.675000, 2.998029, 0.036599
2.675000, 11.701541, 0.012950
2.675000, 3.057512, -0.041873
2.675000, 2.674958, -0.000053
2.675000, 3.042932, 0.040601
2.675000, 11.733405, -0.006974
2.675000, 3.010967, -0.037764
2.675000, 2.673855, 0.000157
2.675000, 3.053755, 0.041555
2.675000, 11.711337, -0.011454
2.675000, 3.001172, -0.036893
2.675000, 2.671838, -0.000011
2.675000, 2.998216, 0.036624
