init_r,r,ur
2.674000, 3.034691, 0.039882
2.674000, 11.743160, -0.003506
2.674000, 3.018633, -0.038457
2.674000, 2.673415, 0.000048
2.674000, 3.031799, 0.039630
2.674000, 11.745080, -0.002275
2.674000, 3.021380, -0.038706
2.674000, 2.673021, -0.000019
2.674000, 3.016318, 0.038252
2.674000, 11.740950, 0.004535
2.674000, 3.037095, -0.040096
2.674000, 2.673794, -0.000042
2.674000, 3.025634, 0.039080
2.674000, 11.746404, 0.000414
2.674000, 3.027530, -0.039248
2.674000, 2.673863, 0.000036
2.674000, 3.037419, 0.040124
2.674000, 11.740613, -0.004672
2.674000, 3.016017, -0.038225
2.674000, 2.673070, 0.000027
2.674000, 3.023257, 0.038873
2.674000, 11.745907, 0.001446
2.674000, 3.029877, -0.039461
2.674000, 2.673320, -0.000045
2.674000, 3.017503, 0.038356
2.674000, 11.742147, 0.004010
2.674000, 3.035870, -0.039986
2.674000, 2.673992, -0.000010
2.674000, 3.033258, 0.039755
2.674000, 11.744212, -0.002892
2.674000, 3.020014, -0.038580
2.674000, 2.673511, 0.000050
2.674000, 3.033530, 0.039783
2.674000, 11.744025, -0.003018
2.674000, 3.019708, -0.038557
2.674000, 2.672991, -0.000010
2.674000, 3.016986, 0.038313
2.674000, 11.741658, 0.004235
2.674000, 3.036385, -0.040034
2.674000, 2.673715, -0.000046
2.674000, 3.023775, 0.038914
2.674000, 11.746045, 0.001230
2.674000, 3.029407, -0.039414
2.674000, 2.673919, 0.000029
2.674000, 3.037352, 0.040118
2.674000, 11.740685, -0.004642
2.674000, 3.016086, -0.038231
2.674000, 2.673134, 0.000034
2.674000, 3.025269, 0.039052
2.674000, 11.746383, 0.000561
2.674000, 3.027839, -0.039280
2.674000, 2.673232, -0.000041
2.674000, 3.016665, 0.038282
2.674000, 11.741308, 0.004383
2.674000, 3.036746, -0.040064
2.674000, 2.673969, -0.000019
2.674000, 3.031625, 0.039611
2.674000, 11.745167, -0.002189
2.674000, 3.021600, -0.038721
2.674000, 2.673605, 0.000049
2.674000, 3.035002, 0.039912
2.674000, 11.742901, -0.003647
2.674000, 3.018298, -0.038430
2.674000, 2.672979, -0.000001
2.674000, 3.018005, 0.038404
2.674000, 11.742640, 0.003778
2.674000, 3.035310, -0.039940
2.674000, 2.673627, -0.000049
2.674000, 3.022005, 0.038757
2.674000, 11.745369, 0.002010
2.674000, 3.031210, -0.039574
2.674000, 2.673961, 0.000021
2.674000, 3.036907, 0.040078
2.674000, 11.741147, -0.004452
2.674000, 3.016512, -0.038268
2.674000, 2.673212, 0.000040
2.674000, 3.027342, 0.039236
2.674000, 11.746435, -0.000345
2.674000, 3.025763, -0.039096
2.674000, 2.673152, -0.000035
2.674000, 3.016156, 0.038237
2.674000, 11.740762, 0.004611
2.674000, 3.037279, -0.040111
2.674000, 2.673930, -0.000027
2.674000, 3.029848, 0.039453
2.674000, 11.745909, -0.001421
2.674000, 3.023340, -0.038876
2.674000, 2.673695, 0.000047
2.674000, 3.036159, 0.040014
2.674000, 11.741873, -0.004139
2.674000, 3.017199, -0.038332
2.674000, 2.672986, 0.000008
2.674000, 3.019344, 0.038524
2.674000, 11.743756, 0.003180
2.674000, 3.033909, -0.039816
2.674000, 2.673534, -0.000050
2.674000, 3.020378, 0.038612
2.674000, 11.744455, 0.002730
2.674000, 3.032883, -0.039722
2.674000, 2.673988, 0.000012
2.674000, 3.036109, 0.040007
2.674000, 11.741925, -0.004112
2.674000, 3.017274, -0.038336
2.674000, 2.673299, 0.000045
2.674000, 3.029396, 0.039418
2.674000, 11.746057, -0.001237
2.674000, 3.023730, -0.038915
2.674000, 2.673084, -0.000028
2.674000, 3.016000, 0.038223
2.674000, 11.740593, 0.004680
2.674000, 3.037438, -0.040126
2.674000, 2.673877, -0.000035
2.674000, 3.027984, 0.039288
2.674000, 11.746350, -0.000612
2.674000, 3.025183, -0.039040
2.674000, 2.673776, 0.000043
2.674000, 3.036960, 0.040084
2.674000, 11.741089, -0.004478
2.674000, 3.016445, -0.038264
2.674000, 2.673012, 0.000017
2.674000, 3.020958, 0.038668
2.674000, 11.744842, 0.002462
2.674000, 3.032234, -0.039669
2.674000, 2.673438, -0.000049
2.674000, 3.018943, 0.038485
2.674000, 11.743414, 0.003368
2.674000, 3.034368, -0.039853
2.674000, 2.673999, 0.000002
2.674000, 3.034998, 0.039909
2.674000, 11.742909, -0.003637
2.674000, 3.018337, -0.038431
2.674000, 2.673392, 0.000048
2.674000, 3.031353, 0.039591
2.674000, 11.745304, -0.002083
2.674000, 3.021814, -0.038745
2.674000, 2.673032, -0.000021
2.674000, 3.016212, 0.038243
