init_r,r,ur
2.672000, 3.002310, 0.036995
2.672000, 11.714497, 0.010927
2.672000, 3.052459, -0.041442
2.672000, 2.673910, -0.000141
2.672000, 3.014063, 0.038043
2.672000, 11.738125, 0.005570
2.672000, 3.039583, -0.040307
2.672000, 2.674797, 0.000059
2.672000, 3.055613, 0.041710
2.672000, 11.706667, -0.012188
2.672000, 2.999646, -0.036747
2.672000, 2.672790, 0.000114
2.672000, 3.030576, 0.039527
2.672000, 11.745653, -0.001759
2.672000, 3.022521, -0.038812
2.672000, 2.672474, -0.000092
2.672000, 2.997456, 0.036550
2.672000, 11.699712, 0.013212
2.672000, 3.058153, -0.041931
2.672000, 2.674680, -0.000091
2.672000, 3.033266, 0.039750
2.672000, 11.744210, -0.002881
2.672000, 3.020069, -0.038579
2.672000, 2.674224, 0.000134
2.672000, 3.056607, 0.041801
2.672000, 11.703954, -0.012600
2.672000, 2.998738, -0.036670
2.672000, 2.672053, 0.000033
2.672000, 3.007603, 0.037475
2.672000, 11.727224, 0.008478
2.672000, 3.046480, -0.040923
2.672000, 2.673554, -0.000140
2.672000, 3.008509, 0.037545
2.672000, 11.728898, 0.008092
2.672000, 3.045610, -0.040836
2.672000, 2.674854, 0.000021
2.672000, 3.051426, 0.041345
2.672000, 11.716988, -0.010487
2.672000, 3.003305, -0.037077
2.672000, 2.673149, 0.000130
2.672000, 3.038553, 0.040229
2.672000, 11.739329, -0.005166
2.672000, 3.014881, -0.038129
2.672000, 2.672225, -0.000066
2.672000, 2.997027, 0.036512
2.672000, 11.698313, 0.013409
2.672000, 3.058637, -0.041975
2.672000, 2.674497, -0.000117
2.672000, 3.026882, 0.039185
2.672000, 11.746429, -0.000119
2.672000, 3.026339, -0.039137
2.672000, 2.674479, 0.000118
2.672000, 3.058575, 0.041969
2.672000, 11.698490, -0.013385
2.672000, 2.997078, -0.036517
2.672000, 2.672207, 0.000063
2.672000, 3.014262, 0.038074
2.672000, 11.738536, 0.005445
2.672000, 3.039214, -0.040288
2.672000, 2.673181, -0.000131
2.672000, 3.003674, 0.037110
2.672000, 11.717940, 0.010316
2.672000, 3.051008, -0.041308
2.672000, 2.674856, -0.000018
2.672000, 3.046102, 0.040880
2.672000, 11.728003, -0.008296
2.672000, 3.008063, -0.037505
2.672000, 2.673523, 0.000139
2.672000, 3.045901, 0.040872
2.672000, 11.728297, -0.008238
2.672000, 3.008125, -0.037522
2.672000, 2.672062, -0.000035
2.672000, 2.998520, 0.036650
2.672000, 11.703258, 0.012703
2.672000, 3.056864, -0.041823
2.672000, 2.674248, -0.000133
2.672000, 3.020597, 0.038626
2.672000, 11.744557, 0.002647
2.672000, 3.032720, -0.039702
2.672000, 2.674667, 0.000094
2.672000, 3.058279, 0.041942
2.672000, 11.699353, -0.013263
2.672000, 2.997347, -0.036540
2.672000, 2.672450, 0.000090
2.672000, 3.021845, 0.038752
2.672000, 11.745347, 0.002057
2.672000, 3.031268, -0.039588
2.672000, 2.672819, -0.000115
2.672000, 2.999907, 0.036770
2.672000, 11.707456, 0.012067
2.672000, 3.055312, -0.041684
2.672000, 2.674804, -0.000056
2.672000, 3.040114, 0.040354
2.672000, 11.737444, -0.005794
2.672000, 3.013567, -0.037998
2.672000, 2.673881, 0.000141
2.672000, 3.052013, 0.041404
2.672000, 11.715549, -0.010745
2.672000, 3.002700, -0.037031
2.672000, 2.672000, -0.000003
2.672000, 3.001934, 0.036961
2.672000, 11.713461, 0.011102
2.672000, 3.052892, -0.041480
2.672000, 2.673939, -0.000141
2.672000, 3.014562, 0.038087
2.672000, 11.738783, 0.005345
2.672000, 3.039051, -0.040261
2.672000, 2.674789, 0.000062
2.672000, 3.055901, 0.041735
2.672000, 11.705904, -0.012305
2.672000, 2.999397, -0.036724
2.672000, 2.672761, 0.000112
2.672000, 3.029883, 0.039465
2.672000, 11.745911, -0.001459
2.672000, 3.023201, -0.038873
2.672000, 2.672498, -0.000094
2.672000, 2.997578, 0.036561
2.672000, 11.700114, 0.013155
2.672000, 3.058012, -0.041919
2.672000, 2.674692, -0.000089
2.672000, 3.033811, 0.039799
2.672000, 11.743834, -0.003115
2.672000, 3.019543, -0.038532
2.672000, 2.674200, 0.000135
2.672000, 3.056334, 0.041777
2.672000, 11.704689, -0.012491
2.672000, 2.998970, -0.036691
2.672000, 2.672044, 0.000030
2.672000, 3.007091, 0.037428
2.672000, 11.726140, 0.008713
2.672000, 3.047050, -0.040972
2.672000, 2.673586, -0.000140
2.672000, 3.008961, 0.037585
2.672000, 11.729781, 0.007886
2.672000, 3.045114, -0.040793
2.672000, 2.674851, 0.000025
2.672000, 3.051836, 0.041381
2.672000, 11.716041, -0.010655
2.672000, 3.002944, -0.037044
2.672000, 2.673117, 0.000129
2.672000, 3.037887, 0.040171
2.672000, 11.740088, -0.004885
2.672000, 3.015507, -0.038186
2.672000, 2.672243, -0.000068
2.672000, 2.996990, 0.036509
2.672000, 11.698184, 0.013427
2.672000, 3.058683, -0.041978
2.672000, 2.674515, -0.000115
2.672000, 3.027427, 0.039234
2.672000, 11.746399, -0.000356
2.672000, 3.025796, -0.039089
2.672000, 2.674459, 0.000120
2.672000, 3.058496, 0.041963
2.672000, 11.698715, -0.013353
2.672000, 2.997144, -0.036523
2.672000, 2.672190, 0.000061
2.672000, 3.013650, 0.038019
2.672000, 11.737708, 0.005722
2.672000, 3.039871, -0.040345
2.672000, 2.673213, -0.000132
2.672000, 3.004051, 0.037144
2.672000, 11.718895, 0.010142
2.672000, 3.050582, -0.041271
2.672000, 2.674857, -0.000015
2.672000, 3.046590, 0.040922
2.672000, 11.727096, -0.008498
