init_r,r,ur
2.678000, 3.099526, 0.045432
2.678000, 11.525178, -0.028769
2.678000, 2.965768, -0.033607
2.678000, 2.674240, 0.000537
2.678000, 3.111875, 0.046490
2.678000, 11.453326, -0.033132
2.678000, 2.956983, -0.032830
2.678000, 2.668023, -0.000140
2.678000, 2.919049, 0.029194
2.678000, 10.987540, 0.053405
2.678000, 3.177600, -0.051775
2.678000, 2.676523, -0.000744
2.678000, 2.974475, 0.034402
2.678000, 11.586582, 0.024441
2.678000, 3.087606, -0.044418
2.678000, 2.679254, 0.000236
2.678000, 3.152230, 0.049741
2.678000, 11.182211, -0.046014
2.678000, 2.932856, -0.030484
2.678000, 2.674052, 0.000758
2.678000, 3.139137, 0.048727
2.678000, 11.274664, -0.042067
2.678000, 2.939874, -0.031221
2.678000, 2.665802, -0.000280
2.678000, 2.864469, 0.023774
2.678000, 9.871193, 0.083960
2.678000, 3.313492, -0.061850
2.678000, 2.677466, -0.001612
2.678000, 2.872530, 0.024503
2.678000, 10.058892, 0.079681
2.678000, 3.290658, -0.060204
2.678000, 2.681402, -0.000983
2.678000, 3.020493, 0.038562
2.678000, 11.744095, 0.002836
2.678000, 3.033476, -0.039715
2.678000, 2.681612, 0.000912
2.678000, 3.284277, 0.059746
2.678000, 10.111487, -0.078437
2.678000, 2.874759, -0.024724
2.678000, 2.677993, 0.001658
2.678000, 3.328641, 0.062901
2.678000, 9.750080, -0.086590
2.678000, 2.859814, -0.023289
2.678000, 2.667088, 0.000469
2.678000, 2.986275, 0.035567
2.678000, 11.655519, 0.018445
2.678000, 3.071295, -0.043092
2.678000, 2.671121, -0.000611
2.678000, 2.905466, 0.027840
2.678000, 10.757213, 0.061005
2.678000, 3.206310, -0.053986
2.678000, 2.678553, -0.000711
2.678000, 3.011548, 0.037780
2.678000, 11.733911, 0.006805
2.678000, 3.042727, -0.040549
2.678000, 2.679266, 0.000566
2.678000, 3.197940, 0.053337
2.678000, 10.825802, -0.058842
2.678000, 2.909415, -0.028215
2.678000, 2.672829, 0.000786
2.678000, 3.123029, 0.047422
2.678000, 11.383120, -0.036902
2.678000, 2.949613, -0.032155
2.678000, 2.665021, -0.000446
2.678000, 2.829679, 0.020184
2.678000, 8.892292, 0.102847
2.678000, 3.444459, -0.070532
2.678000, 2.678282, -0.002448
2.678000, 2.773659, 0.014069
2.678000, 6.976622, 0.126210
2.678000, 3.821972, -0.090741
2.678000, 2.686171, -0.004148
2.678000, 2.672111, 0.002372
2.678000, 3.330887, 0.063102
2.678000, 9.729565, -0.087034
2.678000, 2.858307, -0.023279
2.678000, 2.648358, -0.001782
2.678000, 2.386539, -0.035760
