init_r,r,ur
9.000000,6.854545,0.026141
9.000000,7.387973,-0.035290
9.000000,8.738142,0.020381
9.000000,6.572828,0.009790
9.000000,8.081485,-0.033774
9.000000,8.107963,0.033492
9.000000,6.567638,-0.009103
9.000000,8.719522,-0.021036
9.000000,7.411785,0.035439
9.000000,6.839291,-0.025635
9.000000,8.999617,-0.000807
9.000000,6.870154,0.026636
9.000000,7.364397,-0.035126
9.000000,8.756235,0.019716
9.000000,6.578402,0.010474
9.000000,8.054945,-0.034040
9.000000,8.134362,0.033194
9.000000,6.562833,-0.008413
9.000000,8.700392,-0.021679
9.000000,7.435827,0.035573
9.000000,6.824394,-0.025119
9.000000,8.998467,-0.001615
9.000000,6.886115,0.027122
9.000000,7.341065,-0.034947
9.000000,8.773787,0.019040
9.000000,6.584359,0.011153
9.000000,8.028357,-0.034290
9.000000,8.160669,0.032880
9.000000,6.558413,-0.007720
9.000000,8.680768,-0.022312
9.000000,7.460090,0.035692
9.000000,6.809856,-0.024594
9.000000,8.996553,-0.002421
9.000000,6.902427,0.027597
9.000000,7.317983,-0.034753
9.000000,8.790781,0.018355
9.000000,6.590700,0.011829
9.000000,8.001736,-0.034523
9.000000,8.186867,0.032551
9.000000,6.554378,-0.007024
9.000000,8.660666,-0.022934
9.000000,7.484567,0.035795
9.000000,6.795679,-0.024060
9.000000,8.993876,-0.003226
9.000000,6.919086,0.028061
9.000000,7.295159,-0.034544
9.000000,8.807204,0.017661
9.000000,6.597423,0.012500
9.000000,7.975096,-0.034741
9.000000,8.212941,0.032206
9.000000,6.550727,-0.006326
9.000000,8.640103,-0.023543
9.000000,7.509250,0.035883
9.000000,6.781865,-0.023516
9.000000,8.990437,-0.004029
9.000000,6.936091,0.028514
9.000000,7.272598,-0.034321
9.000000,8.823041,0.016957
9.000000,6.604529,0.013167
9.000000,7.948451,-0.034942
9.000000,8.238874,0.031845
9.000000,6.547463,-0.005625
9.000000,8.619095,-0.024141
9.000000,7.534129,0.035955
9.000000,6.768415,-0.022963
9.000000,8.986242,-0.004830
9.000000,6.953438,0.028956
9.000000,7.250307,-0.034084
9.000000,8.838277,0.016244
9.000000,6.612017,0.013829
9.000000,7.921815,-0.035127
9.000000,8.264651,0.031469
9.000000,6.544584,-0.004922
9.000000,8.597659,-0.024727
9.000000,7.559196,0.036011
9.000000,6.755331,-0.022402
9.000000,8.981294,-0.005628
9.000000,6.971124,0.029387
9.000000,7.228292,-0.033832
9.000000,8.852899,0.015523
9.000000,6.619886,0.014486
9.000000,7.895202,-0.035296
9.000000,8.290254,0.031077
9.000000,6.542091,-0.004217
