init_r,r,ur
4.500000,10.060583,-0.047872
4.500000,4.974742,0.060403
4.500000,6.952006,-0.093732
4.500000,6.690004,0.093675
4.500000,5.080997,-0.065612
4.500000,9.779876,0.056089
4.500000,4.504499,-0.006351
4.500000,10.306656,-0.039054
4.500000,4.880557,0.054950
4.500000,7.231040,-0.092989
4.500000,6.445483,0.092863
4.500000,5.199953,-0.070535
4.500000,9.473642,0.063619
4.500000,4.518026,-0.012686
4.500000,10.509223,-0.029737
4.500000,4.797862,0.049290
4.500000,7.526122,-0.091409
4.500000,6.218488,0.091346
4.500000,5.332289,-0.075129
4.500000,9.150640,0.070388
4.500000,4.540673,-0.018989
4.500000,10.660334,-0.020036
4.500000,4.726132,0.043457
4.500000,7.835593,-0.088963
4.500000,6.008766,0.089178
4.500000,5.478714,-0.079344
4.500000,8.818848,0.076340
4.500000,4.572593,-0.025240
4.500000,10.753668,-0.010072
4.500000,4.664906,0.037483
4.500000,8.156964,-0.085633
4.500000,5.815854,0.086414
4.500000,5.639954,-0.083128
4.500000,8.485191,0.081436
4.500000,4.614000,-0.031421
4.500000,10.785148,0.000024
4.500000,4.613781,0.031392
4.500000,8.486768,-0.081414
4.500000,5.639154,0.083111
4.500000,5.816730,-0.086429
4.500000,8.155417,0.085651
4.500000,4.665172,-0.037511
4.500000,10.753369,0.010120
4.500000,4.572419,0.025211
4.500000,8.820431,-0.076314
4.500000,5.477985,0.079325
4.500000,6.009720,-0.089190
4.500000,7.834096,0.088977
4.500000,4.726447,-0.043486
4.500000,10.659750,0.020083
4.500000,4.540544,0.018959
4.500000,9.152198,-0.070357
4.500000,5.331629,0.075108
4.500000,6.219524,-0.091355
4.500000,7.524688,0.091419
4.500000,4.798228,-0.049317
4.500000,10.508378,0.029783
4.500000,4.517940,0.012656
4.500000,9.475140,-0.063585
4.500000,5.199358,0.070513
4.500000,6.446601,-0.092868
4.500000,7.229678,0.092995
4.500000,4.880977,-0.054976
4.500000,10.305585,0.039097
4.500000,4.504456,0.006321
4.500000,9.781275,-0.056052
4.500000,5.080463,0.065588
4.500000,6.691205,-0.093677
4.500000,6.950723,0.093734
4.500000,4.975217,-0.060428
4.500000,10.059326,0.047912
4.500000,4.500000,-0.000030
4.500000,10.061839,-0.047831
4.500000,4.974268,0.060377
4.500000,6.953290,-0.093730
4.500000,6.688803,0.093673
4.500000,5.081530,-0.065636
4.500000,9.778477,0.056127
4.500000,4.504542,-0.006381
4.500000,10.307725,-0.039011
4.500000,4.880139,0.054923
4.500000,7.232402,-0.092984
4.500000,6.444366,0.092857
4.500000,5.200548,-0.070558
4.500000,9.472143,0.063653
4.500000,4.518112,-0.012716
4.500000,10.510066,-0.029692
4.500000,4.797496,0.049263
4.500000,7.527557,-0.091400
4.500000,6.217454,0.091337
4.500000,5.332949,-0.075150
4.500000,9.149082,0.070418
4.500000,4.540802,-0.019018
4.500000,10.660917,-0.019989
4.500000,4.725817,0.043429
4.500000,7.837091,-0.088949
4.500000,6.007812,0.089166
4.500000,5.479443,-0.079363
4.500000,8.817265,0.076366
4.500000,4.572767,-0.025270
4.500000,10.753966,-0.010025
4.500000,4.664640,0.037454
4.500000,8.158511,-0.085615
4.500000,5.814978,0.086400
4.500000,5.640756,-0.083145
4.500000,8.483614,0.081458
4.500000,4.614220,-0.031451
4.500000,10.785147,0.000072
4.500000,4.613562,0.031363
4.500000,8.488345,-0.081392
4.500000,5.638354,0.083095
4.500000,5.817606,-0.086443
4.500000,8.153871,0.085669
4.500000,4.665438,-0.037540
4.500000,10.753069,0.010168
4.500000,4.572246,0.025181
4.500000,8.822013,-0.076288
4.500000,5.477257,0.079306
4.500000,6.010675,-0.089201
4.500000,7.832598,0.088990
4.500000,4.726763,-0.043514
4.500000,10.659164,0.020129
4.500000,4.540415,0.018929
4.500000,9.153756,-0.070327
4.500000,5.330969,0.075087
4.500000,6.220559,-0.091364
4.500000,7.523253,0.091428
4.500000,4.798594,-0.049344
4.500000,10.507532,0.029828
4.500000,4.517855,0.012626
