init_r,r,ur
7.900000,7.712701,0.002668
7.900000,7.752536,-0.003253
7.900000,7.890964,0.001295
7.900000,7.683663,0.001682
7.900000,7.797375,-0.003348
7.900000,7.865344,0.002390
7.900000,7.669528,0.000446
7.900000,7.840474,-0.002935
7.900000,7.827309,0.003120
7.900000,7.672260,-0.000857
7.900000,7.875129,-0.002073
7.900000,7.782900,0.003374
7.900000,7.691480,-0.002033
7.900000,7.895785,-0.000893
7.900000,7.738955,0.003116
7.900000,7.724508,-0.002904
7.900000,7.899065,0.000424
7.900000,7.702010,0.002390
7.900000,7.766635,-0.003339
7.900000,7.884427,0.001676
7.900000,7.677385,0.001306
7.900000,7.811671,-0.003270
7.900000,7.854276,0.002670
7.900000,7.668538,0.000027
7.900000,7.852768,-0.002703
7.900000,7.813486,0.003256
7.900000,7.676694,-0.001256
7.900000,7.883467,-0.001723
7.900000,7.768476,0.003347
7.900000,7.700724,-0.002352
7.900000,7.898810,-0.000478
7.900000,7.726099,0.002931
7.900000,7.737256,-0.003095
7.900000,7.896277,0.000841
7.900000,7.692592,0.002076
7.900000,7.781037,-0.003373
7.900000,7.876286,0.002030
7.900000,7.672736,0.000910
7.900000,7.825563,-0.003140
7.900000,7.842109,0.002907
7.900000,7.669303,-0.000392
7.900000,7.863988,-0.002429
7.900000,7.799229,0.003341
7.900000,7.682767,-0.001635
7.900000,7.890217,-0.001345
7.900000,7.754325,0.003267
7.900000,7.711259,-0.002634
7.900000,7.899984,-0.000055
7.900000,7.714161,0.002701
7.900000,7.750755,-0.003238
7.900000,7.891682,0.001244
7.900000,7.684585,0.001729
7.900000,7.795518,-0.003354
7.900000,7.866679,0.002352
7.900000,7.669783,0.000499
7.900000,7.838825,-0.002961
7.900000,7.829044,0.003099
7.900000,7.671812,-0.000805
7.900000,7.873948,-0.002116
7.900000,7.784764,0.003373
7.900000,7.690392,-0.001989
7.900000,7.895264,-0.000946
7.900000,7.740666,0.003137
7.900000,7.722932,-0.002876
7.900000,7.899290,0.000369
7.900000,7.703317,0.002428
7.900000,7.764800,-0.003331
7.900000,7.885360,0.001628
7.900000,7.678103,0.001356
7.900000,7.809850,-0.003283
7.900000,7.855766,0.002636
7.900000,7.668567,0.000081
7.900000,7.851243,-0.002735
7.900000,7.815294,0.003241
7.900000,7.676030,-0.001206
7.900000,7.882480,-0.001769
7.900000,7.770321,0.003353
7.900000,7.699459,-0.002313
7.900000,7.898523,-0.000532
7.900000,7.727706,0.002958
7.900000,7.735570,-0.003073
7.900000,7.896738,0.000788
7.900000,7.693728,0.002118
7.900000,7.779175,-0.003372
7.900000,7.877419,0.001986
7.900000,7.673240,0.000961
