init_r,r,ur
7.500000,7.949584,-0.006604
7.500000,7.845365,0.008023
7.500000,7.520688,-0.003171
7.500000,8.027570,-0.004122
7.500000,7.732782,0.008167
7.500000,7.580170,-0.005862
7.500000,8.065055,-0.000969
7.500000,7.629627,0.007035
7.500000,7.670746,-0.007658
7.500000,8.054901,0.002343
7.500000,7.550847,0.004820
7.500000,7.779893,-0.008267
7.500000,7.999061,0.005272
7.500000,7.507010,0.001871
7.500000,7.891211,-0.007575
7.500000,7.908026,0.007346
7.500000,7.503679,-0.001360
7.500000,7.986473,-0.005672
7.500000,7.798046,0.008244
7.500000,7.541268,-0.004386
7.500000,8.048849,-0.002852
7.500000,7.687370,0.007840
7.500000,7.615034,-0.006746
7.500000,8.066694,0.000434
7.500000,7.592859,0.006220
7.500000,7.715189,-0.008069
7.500000,8.036586,0.003649
7.500000,7.527747,0.003647
7.500000,7.827411,-0.008134
7.500000,7.964276,0.006270
7.500000,7.500536,0.000521
7.500000,7.934211,-0.006911
7.500000,7.863104,0.007878
7.500000,7.514635,-0.002683
7.500000,8.017499,-0.004577
7.500000,7.750624,0.008232
7.500000,7.568289,-0.005482
7.500000,8.062173,-0.001499
7.500000,7.644854,0.007296
7.500000,7.654608,-0.007444
7.500000,8.059763,0.001825
7.500000,7.561334,0.005235
7.500000,7.761800,-0.008256
7.500000,8.010735,0.004850
7.500000,7.511391,0.002375
7.500000,7.873982,-0.007772
7.500000,7.924350,0.007087
7.500000,7.501409,-0.000843
7.500000,7.973029,-0.006049
7.500000,7.816185,0.008187
7.500000,7.532628,-0.003935
7.500000,8.041635,-0.003348
7.500000,7.704416,0.007991
7.500000,7.601129,-0.006429
7.500000,8.067083,-0.000102
7.500000,7.606313,0.006552
7.500000,7.697913,-0.007938
7.500000,8.044502,0.003162
7.500000,7.535789,0.004108
7.500000,7.809319,-0.008212
7.500000,7.978219,0.005909
7.500000,7.502143,0.001040
7.500000,7.918228,-0.007189
7.500000,7.880553,0.007701
7.500000,7.509608,-0.002185
7.500000,8.006424,-0.005012
7.500000,7.768643,0.008264
7.500000,7.557256,-0.005080
7.500000,8.058063,-0.002022
7.500000,7.660661,0.007529
7.500000,7.639014,-0.007201
7.500000,8.063410,0.001298
7.500000,7.572692,0.005629
7.500000,7.743840,-0.008212
7.500000,8.021436,0.004407
7.500000,7.516809,0.002870
7.500000,7.856414,-0.007937
7.500000,7.940110,0.006798
7.500000,7.500207,-0.000324
7.500000,7.958794,-0.006400
7.500000,7.834233,0.008096
7.500000,7.524955,-0.003468
7.500000,8.033297,-0.003830
7.500000,7.721821,0.008110
7.500000,7.587959,-0.006087
7.500000,8.066220,-0.000637
7.500000,7.620484,0.006858
7.500000,7.681019,-0.007775
7.500000,8.051280,0.002660
7.500000,7.544788,0.004552
7.500000,7.791166,-0.008256
7.500000,7.991346,0.005524
7.500000,7.504816,0.001554
7.500000,7.901709,-0.007437
7.500000,7.897634,0.007492
7.500000,7.505624,-0.001678
7.500000,7.994397,-0.005427
7.500000,7.786767,0.008262
7.500000,7.547110,-0.004658
7.500000,8.052747,-0.002537
7.500000,7.676990,0.007731
7.500000,7.624021,-0.006929
7.500000,8.065823,0.000767
7.500000,7.584884,0.006001
7.500000,7.726084,-0.008134
7.500000,8.031112,0.003945
7.500000,7.523245,0.003353
7.500000,7.838584,-0.008069
7.500000,7.955234,0.006481
7.500000,7.500077,0.000197
7.500000,7.943836,-0.006724
7.500000,7.852115,0.007972
7.500000,7.518275,-0.002988
7.500000,8.023876,-0.004296
7.500000,7.739516,0.008196
7.500000,7.575571,-0.005721
7.500000,8.064108,-0.001170
7.500000,7.635324,0.007137
7.500000,7.664572,-0.007580
7.500000,8.056885,0.002148
7.500000,7.554715,0.004979
7.500000,7.773027,-0.008267
7.500000,8.003595,0.005115
7.500000,7.508547,0.002063
7.500000,7.884728,-0.007653
7.500000,7.914272,0.007252
7.500000,7.502694,-0.001165
7.500000,7.981477,-0.005818
7.500000,7.804924,0.008226
7.500000,7.537883,-0.004217
7.500000,8.046251,-0.003041
7.500000,7.693782,0.007901
7.500000,7.609683,-0.006629
7.500000,8.066989,0.000231
7.500000,7.597869,0.006349
7.500000,7.708603,-0.008023
7.500000,8.039717,0.003466
7.500000,7.530679,0.003823
7.500000,7.820569,-0.008168
7.500000,7.969650,0.006136
7.500000,7.501019,0.000718
7.500000,7.928223,-0.007020
7.500000,7.869753,0.007815
7.500000,7.512609,-0.002496
7.500000,8.013419,-0.004744
7.500000,7.757433,0.008248
7.500000,7.564007,-0.005332
7.500000,8.060759,-0.001698
7.500000,7.650777,0.007388
7.500000,7.648633,-0.007355
7.500000,8.061289,0.001626
7.500000,7.565536,0.005386
7.500000,7.754976,-0.008243
7.500000,8.014906,0.004684
7.500000,7.513322,0.002564
7.500000,7.867362,-0.007838
7.500000,7.930391,0.006981
7.500000,7.500828,-0.000647
7.500000,7.967726,-0.006185
7.500000,7.823037,0.008156
7.500000,7.529606,-0.003760
7.500000,8.038607,-0.003533
7.500000,7.710971,0.008040
7.500000,7.596051,-0.006302
7.500000,8.066903,-0.000305
7.500000,7.611600,0.006671
7.500000,7.691464,-0.007880
7.500000,8.047206,0.002973
7.500000,7.539087,0.004278
7.500000,7.802445,-0.008233
7.500000,7.983291,0.005766
7.500000,7.503031,0.001235
7.500000,7.912029,-0.007286
7.500000,7.887072,0.007626
7.500000,7.507975,-0.001994
7.500000,8.001976,-0.005172
7.500000,7.775501,0.008267
7.500000,7.553306,-0.004922
7.500000,8.056190,-0.002218
7.500000,7.666789,0.007609
7.500000,7.633260,-0.007101
7.500000,8.064470,0.001097
7.500000,7.577215,0.005772
7.500000,7.737085,-0.008186
7.500000,8.025225,0.004234
7.500000,7.519128,0.003054
7.500000,7.849685,-0.007991
7.500000,7.945919,0.006681
7.500000,7.500031,-0.000126
7.500000,7.953209,-0.006526
7.500000,7.841031,0.008053
7.500000,7.522307,-0.003288
7.500000,8.029853,-0.004009
7.500000,7.728494,0.008147
7.500000,7.583172,-0.005951
7.500000,8.065566,-0.000839
7.500000,7.626031,0.006967
7.500000,7.674732,-0.007705
7.500000,8.053543,0.002467
7.500000,7.548442,0.004716
7.500000,7.784289,-0.008264
7.500000,7.996093,0.005371
7.500000,7.506106,0.001748
7.500000,7.895326,-0.007522
7.500000,7.903994,0.007405
7.500000,7.504389,-0.001484
7.500000,7.989604,-0.005578
7.500000,7.793646,0.008252
7.500000,7.543504,-0.004493
7.500000,8.050423,-0.002730
7.500000,7.683301,0.007799
7.500000,7.618509,-0.006818
7.500000,8.066412,0.000564
7.500000,7.589713,0.006135
7.500000,7.719425,-0.008096
7.500000,8.034501,0.003765
7.500000,7.525945,0.003533
7.500000,7.831776,-0.008110
7.500000,7.960782,0.006353
7.500000,7.500308,0.000395
7.500000,7.937994,-0.006839
7.500000,7.858830,0.007916
7.500000,7.516008,-0.002803
7.500000,8.020034,-0.004468
7.500000,7.746282,0.008220
7.500000,7.571091,-0.005576
7.500000,8.062984,-0.001371
7.500000,7.641109,0.007236
7.500000,7.658470,-0.007499
7.500000,8.058696,0.001951
7.500000,7.558711,0.005136
7.500000,7.766174,-0.008262
7.500000,8.007993,0.004954
7.500000,7.510234,0.002254
7.500000,7.878190,-0.007727
7.500000,7.920444,0.007153
7.500000,7.501861,-0.000969
7.500000,7.976361,-0.005960
7.500000,7.811795,0.008204
7.500000,7.534634,-0.004046
7.500000,8.043488,-0.003229
7.500000,7.700251,0.007958
7.500000,7.604433,-0.006508
7.500000,8.067104,0.000028
7.500000,7.602985,0.006474
7.500000,7.702066,-0.007973
7.500000,8.042687,0.003281
7.500000,7.533751,0.003997
7.500000,7.813711,-0.008196
7.500000,7.974913,0.005999
7.500000,7.501656,0.000914
7.500000,7.922153,-0.007124
7.500000,7.876356,0.007747
7.500000,7.510731,-0.002307
7.500000,8.009197,-0.004909
7.500000,7.764264,0.008260
7.500000,7.559850,-0.005179
7.500000,8.059171,-0.001896
7.500000,7.656781,0.007475
7.500000,7.642739,-0.007262
7.500000,8.062639,0.001426
7.500000,7.569862,0.005535
7.500000,7.748175,-0.008226
7.500000,8.018935,0.004516
7.500000,7.515402,0.002751
7.500000,7.860697,-0.007900
