init_r,r,ur
6.500000,8.455488,-0.029189
6.500000,7.721149,0.036996
6.500000,6.647068,-0.019067
6.500000,8.963891,-0.010893
6.500000,7.062753,0.032629
6.500000,7.078857,-0.032909
6.500000,8.955561,0.011517
6.500000,6.638754,0.018567
6.500000,7.742354,-0.036945
6.500000,8.435813,0.029580
6.500000,6.500122,-0.000574
6.500000,8.474978,-0.028789
6.500000,7.700018,0.037037
6.500000,6.655620,-0.019563
6.500000,8.971768,-0.010266
6.500000,7.046850,0.032340
6.500000,7.095161,-0.033181
6.500000,8.946784,0.012136
6.500000,6.630680,0.018062
6.500000,7.763629,-0.036883
6.500000,8.415960,0.029963
6.500000,6.500489,-0.001148
6.500000,8.494274,-0.028379
6.500000,7.678968,0.037067
6.500000,6.664409,-0.020054
6.500000,8.979189,-0.009635
6.500000,7.031151,0.032044
6.500000,7.111663,-0.033444
6.500000,8.937565,0.012752
6.500000,6.622845,0.017554
6.500000,7.784967,-0.036812
6.500000,8.395939,0.030336
6.500000,6.501100,-0.001722
6.500000,8.513366,-0.027961
6.500000,7.658004,0.037087
6.500000,6.673437,-0.020541
6.500000,8.986148,-0.009002
6.500000,7.015657,0.031740
6.500000,7.128360,-0.033699
6.500000,8.927909,0.013364
6.500000,6.615249,0.017041
6.500000,7.806362,-0.036729
6.500000,8.375760,0.030699
6.500000,6.501956,-0.002296
6.500000,8.532246,-0.027534
6.500000,7.637130,0.037096
6.500000,6.682701,-0.021023
6.500000,8.992641,-0.008365
6.500000,7.000370,0.031427
6.500000,7.145250,-0.033946
6.500000,8.917823,0.013971
6.500000,6.607893,0.016525
6.500000,7.827809,-0.036636
6.500000,8.355429,0.031053
6.500000,6.503056,-0.002869
6.500000,8.550905,-0.027099
6.500000,7.616353,0.037096
6.500000,6.692202,-0.021500
6.500000,8.998665,-0.007726
6.500000,6.985293,0.031107
6.500000,7.162330,-0.034183
6.500000,8.907311,0.014574
6.500000,6.600778,0.016005
6.500000,7.849301,-0.036533
6.500000,8.334957,0.031398
6.500000,6.504401,-0.003441
6.500000,8.569335,-0.026655
6.500000,7.595677,0.037085
6.500000,6.701938,-0.021973
6.500000,9.004216,-0.007084
6.500000,6.970426,0.030780
6.500000,7.179598,-0.034412
6.500000,8.896381,0.015172
6.500000,6.593904,0.015481
6.500000,7.870832,-0.036420
6.500000,8.314351,0.031733
6.500000,6.505990,-0.004012
6.500000,8.587525,-0.026202
6.500000,7.575107,0.037064
6.500000,6.711910,-0.022440
6.500000,9.009289,-0.006440
6.500000,6.955772,0.030445
6.500000,7.197052,-0.034633
6.500000,8.885039,0.015765
6.500000,6.587270,0.014953
6.500000,7.892396,-0.036296
6.500000,8.293621,0.032059
6.500000,6.507824,-0.004583
6.500000,8.605467,-0.025742
6.500000,7.554648,0.037032
6.500000,6.722116,-0.022902
6.500000,9.013883,-0.005793
6.500000,6.941332,0.030102
6.500000,7.214690,-0.034844
6.500000,8.873290,0.016353
6.500000,6.580878,0.014423
6.500000,7.913986,-0.036161
6.500000,8.272774,0.032374
6.500000,6.509901,-0.005153
6.500000,8.623154,-0.025273
6.500000,7.534304,0.036991
6.500000,6.732557,-0.023358
6.500000,9.017995,-0.005145
6.500000,6.927108,0.029752
6.500000,7.232507,-0.035047
6.500000,8.861143,0.016935
6.500000,6.574728,0.013889
6.500000,7.935595,-0.036016
6.500000,8.251820,0.032680
6.500000,6.512223,-0.005721
6.500000,8.640575,-0.024796
6.500000,7.514081,0.036940
6.500000,6.743230,-0.023809
6.500000,9.021621,-0.004495
6.500000,6.913100,0.029395
6.500000,7.250502,-0.035240
6.500000,8.848603,0.017512
6.500000,6.568819,0.013352
6.500000,7.957218,-0.035861
6.500000,8.230766,0.032976
6.500000,6.514789,-0.006289
6.500000,8.657722,-0.024311
6.500000,7.493983,0.036878
6.500000,6.754137,-0.024255
6.500000,9.024759,-0.003843
6.500000,6.899311,0.029030
6.500000,7.268671,-0.035424
6.500000,8.835678,0.018084
6.500000,6.563152,0.012812
6.500000,7.978846,-0.035695
6.500000,8.209621,0.033262
6.500000,6.517599,-0.006854
6.500000,8.674586,-0.023819
6.500000,7.474013,0.036807
6.500000,6.765275,-0.024695
6.500000,9.027408,-0.003191
6.500000,6.885741,0.028659
6.500000,7.287012,-0.035599
6.500000,8.822376,0.018649
6.500000,6.557728,0.012269
6.500000,8.000473,-0.035518
6.500000,8.188393,0.033538
6.500000,6.520654,-0.007419
6.500000,8.691159,-0.023319
6.500000,7.454176,0.036725
6.500000,6.776644,-0.025129
6.500000,9.029567,-0.002537
6.500000,6.872393,0.028280
6.500000,7.305522,-0.035765
6.500000,8.808703,0.019209
6.500000,6.552546,0.011723
6.500000,8.022092,-0.035332
6.500000,8.167091,0.033804
6.500000,6.523952,-0.007981
6.500000,8.707433,-0.022812
6.500000,7.434477,0.036634
6.500000,6.788243,-0.025557
6.500000,9.031232,-0.001882
6.500000,6.859267,0.027895
6.500000,7.324197,-0.035921
6.500000,8.794667,0.019762
6.500000,6.547607,0.011175
6.500000,8.043695,-0.035135
6.500000,8.145721,0.034060
6.500000,6.527493,-0.008542
6.500000,8.723398,-0.022297
6.500000,7.414919,0.036533
6.500000,6.800072,-0.025979
6.500000,9.032405,-0.001227
6.500000,6.846364,0.027503
6.500000,7.343034,-0.036068
6.500000,8.780277,0.020309
6.500000,6.542911,0.010624
6.500000,8.065276,-0.034927
6.500000,8.124292,0.034306
6.500000,6.531279,-0.009101
6.500000,8.739047,-0.021776
6.500000,7.395506,0.036422
6.500000,6.812129,-0.026395
6.500000,9.033083,-0.000572
6.500000,6.833686,0.027105
6.500000,7.362030,-0.036205
6.500000,8.765539,0.020850
6.500000,6.538458,0.010071
6.500000,8.086826,-0.034710
6.500000,8.102812,0.034541
6.500000,6.535308,-0.009658
6.500000,8.754370,-0.021247
6.500000,7.376242,0.036301
6.500000,6.824413,-0.026805
6.500000,9.033267,0.000084
6.500000,6.821233,0.026700
6.500000,7.381181,-0.036333
6.500000,8.750462,0.021384
6.500000,6.534249,0.009515
6.500000,8.108339,-0.034482
6.500000,8.081289,0.034767
6.500000,6.539580,-0.010213
6.500000,8.769361,-0.020711
6.500000,7.357131,0.036171
6.500000,6.836924,-0.027208
6.500000,9.032956,0.000740
6.500000,6.809007,0.026289
6.500000,7.400483,-0.036451
6.500000,8.735054,0.021910
6.500000,6.530282,0.008958
6.500000,8.129806,-0.034244
6.500000,8.059730,0.034982
6.500000,6.544095,-0.010766
6.500000,8.784010,-0.020169
6.500000,7.338176,0.036031
6.500000,6.849660,-0.027605
6.500000,9.032151,0.001396
6.500000,6.797009,0.025871
6.500000,7.419934,-0.036560
6.500000,8.719324,0.022430
6.500000,6.526559,0.008398
6.500000,8.151221,-0.033995
6.500000,8.038143,0.035186
6.500000,6.548854,-0.011316
6.500000,8.798310,-0.019621
6.500000,7.319380,0.035882
6.500000,6.862620,-0.027995
6.500000,9.030851,0.002051
6.500000,6.785239,0.025448
6.500000,7.439528,-0.036658
6.500000,8.703278,0.022943
6.500000,6.523080,0.007837
6.500000,8.172574,-0.033737
6.500000,8.016535,0.035381
6.500000,6.553855,-0.011864
6.500000,8.812253,-0.019066
6.500000,7.300747,0.035723
6.500000,6.875803,-0.028378
6.500000,9.029059,0.002705
6.500000,6.773699,0.025018
6.500000,7.459263,-0.036747
6.500000,8.686927,0.023448
