init_r,r,ur
8.400000,7.365589,0.013919
8.400000,7.587373,-0.017454
8.400000,8.332653,0.007810
8.400000,7.217582,0.007952
8.400000,7.851184,-0.017830
8.400000,8.149073,0.014061
8.400000,7.160911,0.000630
8.400000,8.110370,-0.014856
8.400000,7.895977,0.017565
8.400000,7.201560,-0.006798
8.400000,8.309224,-0.008994
8.400000,7.629339,0.017747
8.400000,7.335278,-0.013071
8.400000,8.398100,-0.001341
8.400000,7.397966,0.014699
8.400000,7.546600,-0.017071
8.400000,8.352812,0.006582
8.400000,7.236146,0.009068
8.400000,7.806288,-0.018002
8.400000,8.185841,0.013188
8.400000,7.163616,0.001888
8.400000,8.069992,-0.015571
8.400000,7.940415,0.017206
8.400000,7.188128,-0.005612
8.400000,8.282705,-0.010128
8.400000,7.672312,0.017951
8.400000,7.307136,-0.012160
8.400000,8.392414,-0.002674
8.400000,7.432293,0.015407
8.400000,7.507196,-0.016604
8.400000,8.369545,0.005318
8.400000,7.257198,0.010142
8.400000,7.761529,-0.018080
8.400000,8.220420,0.012243
8.400000,7.169016,0.003136
8.400000,8.028205,-0.016201
8.400000,7.984242,0.016755
8.400000,7.177323,-0.004399
8.400000,8.253295,-0.011205
8.400000,7.716093,0.018062
8.400000,7.281258,-0.011190
8.400000,8.382989,-0.003992
8.400000,7.468443,0.016039
8.400000,7.469322,-0.016053
8.400000,8.382721,0.004023
8.400000,7.280672,0.011166
8.400000,7.717140,-0.018064
8.400000,8.252563,0.011229
8.400000,7.177099,0.004370
8.400000,7.985274,-0.016743
8.400000,8.027197,0.016215
8.400000,7.169177,-0.003166
8.400000,8.221212,-0.012219
8.400000,7.760470,0.018081
8.400000,7.257727,-0.010166
8.400000,8.369900,-0.005287
8.400000,7.506278,0.016592
8.400000,7.433131,-0.015423
8.400000,8.392234,0.002705
8.400000,7.306495,0.012137
8.400000,7.673343,-0.017955
8.400000,8.282039,0.010154
8.400000,7.187840,0.005583
8.400000,7.941464,-0.017196
8.400000,8.069015,0.015587
8.400000,7.163713,-0.001917
8.400000,8.186689,-0.013166
8.400000,7.805223,0.018005
8.400000,7.236617,-0.009094
8.400000,8.353250,-0.006553
8.400000,7.545648,0.017061
8.400000,7.398759,-0.014717
8.400000,8.398008,0.001372
8.400000,7.334584,0.013050
8.400000,7.630349,-0.017753
8.400000,8.308630,0.009022
8.400000,7.201211,0.006770
8.400000,7.897037,-0.017557
8.400000,8.109429,0.014874
8.400000,7.160944,-0.000660
8.400000,8.149970,-0.014041
8.400000,7.850118,0.017835
8.400000,7.217993,-0.007979
8.400000,8.333171,-0.007781
8.400000,7.586390,0.017445
8.400000,7.366335,-0.013938
8.400000,8.399999,0.000032
8.400000,7.364845,0.013899
8.400000,7.588357,-0.017462
8.400000,8.332134,0.007839
8.400000,7.217172,0.007925
8.400000,7.852250,-0.017825
8.400000,8.148175,0.014080
8.400000,7.160880,0.000600
8.400000,8.111310,-0.014838
8.400000,7.894916,0.017572
8.400000,7.201911,-0.006826
8.400000,8.309817,-0.008966
8.400000,7.628330,0.017741
8.400000,7.335973,-0.013092
8.400000,8.398189,-0.001309
8.400000,7.397174,0.014681
8.400000,7.547553,-0.017082
8.400000,8.352373,0.006612
8.400000,7.235676,0.009042
8.400000,7.807354,-0.017999
8.400000,8.184992,0.013210
8.400000,7.163520,0.001858
8.400000,8.070969,-0.015555
8.400000,7.939365,0.017215
8.400000,7.188416,-0.005640
8.400000,8.283369,-0.010101
8.400000,7.671281,0.017947
8.400000,7.307779,-0.012182
8.400000,8.392593,-0.002642
8.400000,7.431456,0.015391
8.400000,7.508115,-0.016616
8.400000,8.369189,0.005348
8.400000,7.256669,0.010117
8.400000,7.762589,-0.018079
8.400000,8.219626,0.012266
8.400000,7.168857,0.003107
8.400000,8.029211,-0.016187
8.400000,7.983210,0.016767
8.400000,7.177549,-0.004428
8.400000,8.254025,-0.011180
8.400000,7.715045,0.018061
8.400000,7.281846,-0.011214
8.400000,8.383256,-0.003961
8.400000,7.467564,0.016025
8.400000,7.470203,-0.016067
8.400000,8.382450,0.004054
8.400000,7.280087,0.011143
8.400000,7.718189,-0.018065
8.400000,8.251830,0.011254
8.400000,7.176876,0.004341
8.400000,7.986304,-0.016731
8.400000,8.026189,0.016229
8.400000,7.169340,-0.003195
8.400000,8.222003,-0.012196
8.400000,7.759411,0.018081
8.400000,7.258258,-0.010191
8.400000,8.370253,-0.005257
8.400000,7.505361,0.016579
8.400000,7.433970,-0.015439
8.400000,8.392051,0.002737
8.400000,7.305855,0.012115
8.400000,7.674375,-0.017958
8.400000,8.281372,0.010180
8.400000,7.187555,0.005555
8.400000,7.942512,-0.017186
8.400000,8.068037,0.015603
8.400000,7.163811,-0.001947
8.400000,8.187535,-0.013145
8.400000,7.804157,0.018008
8.400000,7.237090,-0.009120
8.400000,8.353686,-0.006523
8.400000,7.544696,0.017051
8.400000,7.399553,-0.014734
8.400000,8.397915,0.001404
8.400000,7.333891,0.013029
8.400000,7.631359,-0.017759
8.400000,8.308033,0.009049
8.400000,7.200863,0.006742
8.400000,7.898097,-0.017550
8.400000,8.108488,0.014892
8.400000,7.160979,-0.000690
8.400000,8.150865,-0.014021
8.400000,7.849052,0.017841
8.400000,7.218406,-0.008006
8.400000,8.333686,-0.007753
8.400000,7.585408,0.017437
8.400000,7.367081,-0.013957
8.400000,8.399996,0.000064
8.400000,7.364102,0.013880
8.400000,7.589341,-0.017470
8.400000,8.331613,0.007867
8.400000,7.216763,0.007898
8.400000,7.853316,-0.017820
8.400000,8.147277,0.014100
8.400000,7.160850,0.000570
8.400000,8.112248,-0.014820
8.400000,7.893855,0.017579
8.400000,7.202263,-0.006854
8.400000,8.310409,-0.008939
8.400000,7.627322,0.017735
8.400000,7.336669,-0.013113
8.400000,8.398276,-0.001277
8.400000,7.396383,0.014663
8.400000,7.548507,-0.017092
8.400000,8.351931,0.006642
8.400000,7.235208,0.009016
8.400000,7.808419,-0.017996
8.400000,8.184142,0.013231
8.400000,7.163426,0.001828
8.400000,8.071944,-0.015539
8.400000,7.938316,0.017225
8.400000,7.188706,-0.005669
8.400000,8.284032,-0.010075
8.400000,7.670251,0.017943
8.400000,7.308423,-0.012204
8.400000,8.392769,-0.002611
8.400000,7.430620,0.015375
8.400000,7.509034,-0.016628
8.400000,8.368830,0.005378
8.400000,7.256142,0.010092
8.400000,7.763649,-0.018078
8.400000,8.218830,0.012289
8.400000,7.168699,0.003077
8.400000,8.030218,-0.016173
8.400000,7.982178,0.016779
8.400000,7.177776,-0.004457
8.400000,8.254754,-0.011155
8.400000,7.713998,0.018059
8.400000,7.282435,-0.011237
8.400000,8.383521,-0.003930
8.400000,7.466687,0.016011
8.400000,7.471085,-0.016081
8.400000,8.382177,0.004085
8.400000,7.279503,0.011119
8.400000,7.719237,-0.018067
8.400000,8.251095,0.011279
8.400000,7.176654,0.004312
8.400000,7.987335,-0.016720
8.400000,8.025181,0.016242
8.400000,7.169504,-0.003225
8.400000,8.222793,-0.012173
8.400000,7.758352,0.018082
8.400000,7.258791,-0.010216
8.400000,8.370603,-0.005226
8.400000,7.504445,0.016567
8.400000,7.434810,-0.015454
8.400000,8.391866,0.002768
8.400000,7.305217,0.012093
8.400000,7.675407,-0.017962
8.400000,8.280703,0.010206
8.400000,7.187270,0.005526
8.400000,7.943561,-0.017177
