init_r,r,ur
2.688260,3.266332,0.058396
2.688260,10.263011,-0.074718
2.688260,2.882019,-0.025323
2.688260,2.695193,0.003632
2.688260,3.900556,0.094124
2.688260,6.708047,-0.127857
2.688260,2.768822,-0.012979
2.688260,2.751571,0.010933
2.688260,6.055360,0.129643
2.688260,4.138670,-0.103198
2.688260,2.700764,-0.004591
2.688260,2.840741,0.021064
2.688260,9.184573,0.097722
2.688260,3.403466,-0.067845
2.688260,2.687199,-0.001107
2.688260,3.096775,0.045129
2.688260,11.542045,-0.027628
2.688260,2.968573,-0.033769
2.688260,2.687222,0.002053
2.688260,3.537633,0.076085
2.688260,8.305654,-0.111883
2.688260,2.812871,-0.018088
2.688260,2.706930,0.005517
2.688260,4.386141,0.110746
2.688260,5.565359,-0.128343
2.688260,2.738515,-0.009396
2.688260,2.778021,0.014088
2.688260,7.057449,0.125599
2.688260,3.800915,-0.089723
2.688260,2.692652,-0.003246
2.688260,2.893778,0.026517
2.688260,10.516440,0.068035
2.688260,3.235885,-0.056151
2.688260,2.687943,0.000183
2.688260,3.286514,0.059856
2.688260,10.095906,-0.078799
2.688260,2.874794,-0.024592
2.688260,2.695614,0.003735
2.688260,3.922938,0.095062
2.688260,6.636613,-0.128216
2.688260,2.766900,-0.012758
2.688260,2.752722,0.011076
2.688260,6.099997,0.129637
2.688260,4.119586,-0.102541
2.688260,2.700239,-0.004524
2.688260,2.841482,0.021145
2.688260,9.206867,0.097315
2.688260,3.400391,-0.067645
2.688260,2.687110,-0.001095
2.688260,3.096919,0.045142
2.688260,11.541264,-0.027681
2.688260,2.968463,-0.033760
2.688260,2.687099,0.002039
2.688260,3.533648,0.075855
2.688260,8.329066,-0.111553
2.688260,2.813554,-0.018166
2.688260,2.706194,0.005426
2.688260,4.359441,0.110015
2.688260,5.611326,-0.128581
2.688260,2.739714,-0.009544
2.688260,2.776322,0.013893
2.688260,6.994746,0.126063
2.688260,3.817679,-0.090492
2.688260,2.692957,-0.003326
2.688260,2.887908,0.025930
2.688260,10.393913,0.071348
2.688260,3.250579,-0.057244
2.688260,2.687743,0.000053
2.688260,3.265268,0.058322
2.688260,10.271621,-0.074502
2.688260,2.882347,-0.025367
2.688260,2.693785,0.003464
2.688260,3.851987,0.092028
2.688260,6.871545,-0.126901
