init_r,r,ur
2.688300,3.266984,0.058443
2.688300,10.257614,-0.074853
2.688300,2.881784,-0.025298
2.688300,2.695338,0.003650
2.688300,3.905794,0.094345
2.688300,6.691127,-0.127945
2.688300,2.768384,-0.012925
2.688300,2.752336,0.011022
2.688300,6.083959,0.129641
2.688300,4.126394,-0.102776
2.688300,2.700483,-0.004541
2.688300,2.842984,0.021299
2.688300,9.250339,0.096514
2.688300,3.394454,-0.067256
2.688300,2.687270,-0.001034
2.688300,3.107844,0.046054
2.688300,11.480599,-0.031524
2.688300,2.960924,-0.033051
2.688300,2.687411,0.002132
2.688300,3.552029,0.076914
2.688300,8.222264,-0.113041
2.688300,2.810406,-0.017816
2.688300,2.708239,0.005687
2.688300,4.435165,0.112041
2.688300,5.484581,-0.127861
2.688300,2.736378,-0.009138
2.688300,2.780163,0.014339
2.688300,7.137072,0.124975
2.688300,3.780247,-0.088761
2.688300,2.692213,-0.003155
2.688300,2.899059,0.027045
2.688300,10.621439,0.065059
2.688300,3.223253,-0.055201
2.688300,2.688032,0.000284
2.688300,3.302148,0.060969
2.688300,9.967932,-0.081775
2.688300,2.869551,-0.024052
2.688300,2.696891,0.003923
2.688300,3.972591,0.097075
2.688300,6.486518,-0.128848
2.688300,2.762985,-0.012282
2.688300,2.758450,0.011744
2.688300,6.314901,0.129355
2.688300,4.034138,-0.099452
2.688300,2.698313,-0.004174
2.688300,2.858280,0.022892
2.688300,9.677888,0.088101
2.688300,3.338322,-0.063491
2.688300,2.687701,-0.000583
2.688300,3.176740,0.051620
2.688300,10.998558,-0.052998
2.688300,2.920660,-0.029184
2.688300,2.689586,0.002686
2.688300,3.667943,0.083222
2.688300,7.619671,-0.120418
2.688300,2.793256,-0.015874
2.688300,2.721559,0.007351
2.688300,4.930684,0.122019
2.688300,4.866309,-0.121010
2.688300,2.719825,-0.007140
2.688300,2.794897,0.016064
2.688300,7.679053,0.119771
2.688300,3.655461,-0.082573
2.688300,2.689293,-0.002634
2.688300,2.923097,0.029423
2.688300,11.035802,0.051655
2.688300,3.171963,-0.051245
2.688300,2.687628,0.000609
2.688300,3.340778,0.063660
2.688300,9.658550,-0.088503
2.688300,2.857551,-0.022818
2.688300,2.698241,0.004171
2.688300,4.032470,0.099389
2.688300,6.319343,-0.129345
2.688300,2.758554,-0.011759
2.688300,2.762468,0.012224
2.688300,6.467500,0.128916
2.688300,3.979144,-0.097335
2.688300,2.697005,-0.003954
2.688300,2.867174,0.023810
2.688300,9.908752,0.083111
2.688300,3.309430,-0.061483
2.688300,2.687906,-0.000352
2.688300,3.211920,0.054341
2.688300,10.715006,-0.062285
2.688300,2.903980,-0.027537
2.688300,2.691392,0.003022
2.688300,3.747010,0.087178
2.688300,7.270762,-0.123844
2.688300,2.783742,-0.014764
2.688300,2.731819,0.008594
2.688300,5.313942,0.126556
2.688300,4.548589,-0.114806
2.688300,2.711248,-0.006080
2.688300,2.804447,0.017156
2.688300,8.018179,0.115736
2.688300,3.588797,-0.078985
2.688300,2.687866,-0.002336
2.688300,2.940600,0.031120
2.688300,11.271998,0.042165
2.688300,3.140127,-0.048704
2.688300,2.687272,0.000799
2.688300,3.361467,0.065067
2.688300,9.497868,-0.091766
2.688300,2.851642,-0.022210
2.688300,2.698402,0.004234
2.688300,4.044583,0.099843
2.688300,6.287198,-0.129415
2.688300,2.757651,-0.011665
2.688300,2.761747,0.012150
2.688300,6.442271,0.129002
2.688300,3.987925,-0.097681
2.688300,2.697070,-0.004006
2.688300,2.861265,0.023207
2.688300,9.757695,0.086414
2.688300,3.328227,-0.062797
2.688300,2.687521,-0.000532
2.688300,3.180870,0.051945
2.688300,10.965967,-0.054147
2.688300,2.918563,-0.028982
2.688300,2.689374,0.002677
2.688300,3.663050,0.082970
2.688300,7.642766,-0.120169
2.688300,2.793870,-0.015950
2.688300,2.720222,0.007193
2.688300,4.881820,0.121261
2.688300,4.914822,-0.121778
2.688300,2.721111,-0.007301
2.688300,2.793038,0.015854
2.688300,7.612592,0.120494
2.688300,3.669441,-0.083301
2.688300,2.689526,-0.002704
2.688300,2.917370,0.028864
2.688300,10.946895,0.054807
2.688300,3.183279,-0.052134
2.688300,2.687557,0.000518
2.688300,3.326962,0.062709
2.688300,9.767786,-0.086198
2.688300,2.861654,-0.023247
2.688300,2.697100,0.004007
2.688300,3.988522,0.097704
2.688300,6.440575,-0.129008
2.688300,2.761708,-0.012144
2.688300,2.757881,0.011690
2.688300,6.295661,0.129397
2.688300,4.041372,-0.099723
2.688300,2.698340,-0.004219
2.688300,2.852611,0.022310
2.688300,9.524654,0.091233
2.688300,3.357982,-0.064832
2.688300,2.687319,-0.000768
2.688300,3.145065,0.049102
2.688300,11.236991,-0.043701
2.688300,2.937733,-0.030844
2.688300,2.688043,0.002378
2.688300,3.597775,0.079480
2.688300,7.970258,-0.116340
2.688300,2.803077,-0.017001
2.688300,2.712327,0.006215
2.688300,4.588534,0.115706
2.688300,5.258696,-0.126045
2.688300,2.730349,-0.008416
2.688300,2.785176,0.014931
2.688300,7.323696,0.123367
2.688300,3.734334,-0.086562
2.688300,2.691117,-0.002967
2.688300,2.907101,0.027846
2.688300,10.771862,0.060537
2.688300,3.204990,-0.053811
2.688300,2.687922,0.000404
2.688300,3.316949,0.062010
2.688300,9.848092,-0.084455
2.688300,2.864794,-0.023563
2.688300,2.697558,0.004037
2.688300,4.000860,0.098183
2.688300,6.405807,-0.129116
2.688300,2.760859,-0.012028
2.688300,2.760827,0.012024
2.688300,6.404582,0.129120
2.688300,4.001298,-0.098200
2.688300,2.697568,-0.004039
2.688300,2.864712,0.023555
2.688300,9.846017,0.084501
2.688300,3.317207,-0.062028
2.688300,2.687919,-0.000406
2.688300,3.204656,0.053786
2.688300,10.774589,-0.060452
2.688300,2.907253,-0.027862
2.688300,2.691098,0.002963
2.688300,3.733503,0.086521
2.688300,7.327204,-0.123335
2.688300,2.785271,-0.014942
2.688300,2.730239,0.008402
2.688300,5.254564,0.126005
2.688300,4.591591,-0.115774
2.688300,2.712409,-0.006225
2.688300,2.802960,0.016988
2.688300,7.966165,0.116392
2.688300,3.598548,-0.079522
2.688300,2.688056,-0.002382
2.688300,2.937431,0.030815
2.688300,11.233224,0.043863
2.688300,3.145591,-0.049145
2.688300,2.687321,0.000765
2.688300,3.357497,0.064799
2.688300,9.528393,-0.091158
2.688300,2.852746,-0.022324
2.688300,2.698314,0.004215
2.688300,4.040321,0.099684
2.688300,6.298436,-0.129392
2.688300,2.757954,-0.011699
2.688300,2.761622,0.012134
2.688300,6.437329,0.129018
2.688300,3.989663,-0.097749
2.688300,2.697125,-0.004012
2.688300,2.861411,0.023221
2.688300,9.761421,0.086335
2.688300,3.327761,-0.062764
2.688300,2.687549,-0.000525
2.688300,3.182212,0.052050
2.688300,10.955355,-0.054515
2.688300,2.917897,-0.028916
2.688300,2.689472,0.002693
2.688300,3.667079,0.083178
2.688300,7.623705,-0.120375
2.688300,2.793345,-0.015889
2.688300,2.720802,0.007263
2.688300,4.903319,0.121600
2.688300,4.893210,-0.121442
2.688300,2.720530,-0.007230
2.688300,2.793600,0.015919
2.688300,7.632948,0.120275
2.688300,3.665122,-0.083077
2.688300,2.689426,-0.002685
2.688300,2.918263,0.028952
2.688300,10.961194,0.054313
2.688300,3.181475,-0.051993
2.688300,2.687538,0.000529
2.688300,3.328148,0.062791
2.688300,9.758336,-0.086401
2.688300,2.861292,-0.023209
2.688300,2.697116,0.004011
2.688300,3.989476,0.097742
2.688300,6.437859,-0.129017
2.688300,2.761634,-0.012136
2.688300,2.757883,0.011691
2.688300,6.295824,0.129397
2.688300,4.041309,-0.099721
2.688300,2.698333,-0.004220
2.688300,2.852447,0.022293
2.688300,9.520131,0.091323
2.688300,3.358569,-0.064872
2.688300,2.687306,-0.000774
2.688300,3.144066,0.049022
2.688300,11.244130,-0.043392
2.688300,2.938308,-0.030900
2.688300,2.688000,0.002369
2.688300,3.595730,0.079367
2.688300,7.981109,-0.116205
2.688300,2.803386,-0.017036
2.688300,2.712067,0.006183
2.688300,4.578935,0.115493
2.688300,5.271759,-0.126170
2.688300,2.730697,-0.008458
2.688300,2.784829,0.014891
2.688300,7.310919,0.123483
2.688300,3.737369,-0.086710
2.688300,2.691182,-0.002980
2.688300,2.906323,0.027769
2.688300,10.757859,0.060972
2.688300,3.206701,-0.053942
2.688300,2.687917,0.000391
2.688300,3.315065,0.061878
2.688300,9.863256,-0.084122
2.688300,2.865385,-0.023624
2.688300,2.697416,0.004016
2.688300,3.995313,0.097968
2.688300,6.421382,-0.129069
2.688300,2.761265,-0.012077
2.688300,2.760249,0.011957
2.688300,6.382933,0.129183
2.688300,4.009085,-0.098500
2.688300,2.697734,-0.004072
2.688300,2.862852,0.023364
2.688300,9.798172,0.085544
2.688300,3.323170,-0.062444
2.688300,2.687842,-0.000458
2.688300,3.196249,0.053139
2.688300,10.842970,-0.058277
2.688300,2.911142,-0.028247
2.688300,2.690583,0.002874
2.688300,3.711886,0.085454
2.688300,7.420154,-0.122458
2.688300,2.787789,-0.015238
2.688300,2.727316,0.008050
2.688300,5.145374,0.124854
2.688300,4.676092,-0.117554
2.688300,2.714683,-0.006510
2.688300,2.799989,0.016652
2.688300,7.861642,0.117669
2.688300,3.618638,-0.080617
2.688300,2.688434,-0.002478
2.688300,2.930473,0.030143
2.688300,11.142018,0.047620
2.688300,3.158027,-0.050141
2.688300,2.687374,0.000680
2.688300,3.346581,0.064058
2.688300,9.613025,-0.089443
2.688300,2.855836,-0.022646
2.688300,2.697788,0.004131
2.688300,4.018702,0.098869
2.688300,6.356477,-0.129255
2.688300,2.759480,-0.011882
2.688300,2.759909,0.011933
2.688300,6.372738,0.129212
2.688300,4.012763,-0.098642
2.688300,2.697648,-0.004107
2.688300,2.856846,0.022750
2.688300,9.640301,0.088882
2.688300,3.343092,-0.063820
2.688300,2.687400,-0.000652
2.688300,3.162306,0.050482
2.688300,11.109803,-0.048879
2.688300,2.928159,-0.029919
2.688300,2.688591,0.002514
2.688300,3.626408,0.081035
2.688300,7.822161,-0.118138
2.688300,2.798876,-0.016525
2.688300,2.715622,0.006626
2.688300,4.710946,0.118243
2.688300,5.103002,-0.124356
2.688300,2.726180,-0.007913
2.688300,2.788766,0.015353
2.688300,7.456122,0.122106
2.688300,3.703723,-0.085046
2.688300,2.690386,-0.002841
2.688300,2.912535,0.028385
2.688300,10.866811,0.057500
2.688300,3.193296,-0.052911
2.688300,2.687803,0.000474
2.688300,3.324886,0.062563
2.688300,9.784446,-0.085840
2.688300,2.862321,-0.023310
2.688300,2.697730,0.004075
2.688300,4.009518,0.098517
2.688300,6.381731,-0.129186
2.688300,2.760212,-0.011954
2.688300,2.761124,0.012062
2.688300,6.416250,0.129085
2.688300,3.997134,-0.098039
2.688300,2.697444,-0.004025
2.688300,2.864583,0.023543
2.688300,9.842852,0.084570
2.688300,3.317598,-0.062055
