init_r,r,ur
2.687900,3.260466,0.057970
2.687900,10.311626,-0.073485
2.687900,2.884154,-0.025547
2.687900,2.693909,0.003465
2.687900,3.854264,0.092128
2.687900,6.863622,-0.126951
2.687900,2.772869,-0.013476
2.687900,2.744703,0.010132
2.687900,5.798381,0.129290
2.687900,4.258874,-0.107084
2.687900,2.703638,-0.005058
2.687900,2.823076,0.019194
2.687900,8.640589,0.106911
2.687900,3.483062,-0.072848
2.687900,2.686909,-0.001705
2.687900,3.010680,0.037637
2.687900,11.731557,0.007370
2.687900,3.044433,-0.040639
2.687900,2.686975,0.001464
2.687900,3.450117,0.070818
2.687900,8.857677,-0.103412
2.687900,2.829955,-0.019926
2.687900,2.702445,0.004868
2.687900,4.209407,0.105537
2.687900,5.899329,-0.129509
2.687900,2.747409,-0.010446
2.687900,2.771489,0.013304
2.687900,6.810201,0.127281
2.687900,3.869795,-0.092807
2.687900,2.694379,-0.003517
2.687900,2.884653,0.025593
2.687900,10.322180,0.073215
2.687900,3.259210,-0.057876
2.687900,2.688113,0.000034
2.687900,3.268663,0.058566
2.687900,10.243589,-0.075205
2.687900,2.881146,-0.025237
2.687900,2.694952,0.003610
2.687900,3.893271,0.093816
2.687900,6.731791,-0.127729
2.687900,2.769424,-0.013056
2.687900,2.750117,0.010766
2.687900,6.001267,0.129624
2.687900,4.162452,-0.104001
2.687900,2.701299,-0.004688
2.687900,2.836155,0.020583
2.687900,9.047843,0.100165
2.687900,3.422583,-0.069078
2.687900,2.687051,-0.001260
2.687900,3.073486,0.043156
2.687900,11.649530,-0.018996
2.687900,2.985998,-0.035387
2.687900,2.686949,0.001892
2.687900,3.510227,0.074479
2.687900,8.470058,-0.109507
2.687900,2.817813,-0.018629
2.687900,2.704798,0.005232
2.687900,4.305525,0.108479
2.687900,5.708750,-0.129001
2.687900,2.742305,-0.009852
2.687900,2.774258,0.013647
2.687900,6.916920,0.126604
2.687900,3.839136,-0.091458
2.687900,2.693476,-0.003412
2.687900,2.884490,0.025584
2.687900,10.319393,0.073287
2.687900,3.259525,-0.057902
2.687900,2.687752,-0.000011
2.687900,3.256591,0.057687
2.687900,10.343822,-0.072657
2.687900,2.885600,-0.025696
2.687900,2.693311,0.003384
2.687900,3.832272,0.091151
2.687900,6.941531,-0.126437
2.687900,2.774910,-0.013725
2.687900,2.741491,0.009755
2.687900,5.678118,0.128881
2.687900,4.322102,-0.108959
2.687900,2.705225,-0.005292
2.687900,2.816434,0.018479
2.687900,8.424676,0.110176
2.687900,3.517667,-0.074919
2.687900,2.686990,-0.001939
2.687900,2.980221,0.034854
2.687900,11.618731,0.021819
2.687900,3.080927,-0.043791
2.687900,2.687076,0.001208
2.687900,3.415722,0.068638
2.687900,9.096463,-0.099307
2.687900,2.837770,-0.020753
2.687900,2.701007,0.004641
2.687900,4.150472,0.103599
2.687900,6.028297,-0.129637
2.687900,2.750833,-0.010850
2.687900,2.768823,0.012985
2.687900,6.708999,0.127852
2.687900,3.900256,-0.094112
2.687900,2.695116,-0.003638
2.687900,2.879898,0.025110
2.687900,10.215095,0.075912
2.687900,3.272097,-0.058816
2.687900,2.688094,-0.000061
2.687900,3.255177,0.057580
2.687900,10.355756,-0.072347
2.687900,2.886180,-0.025749
2.687900,2.694093,0.003472
2.687900,3.858369,0.092308
2.687900,6.849396,-0.127041
2.687900,2.772521,-0.013428
2.687900,2.745995,0.010280
2.687900,5.846192,0.129407
2.687900,4.235061,-0.106348
2.687900,2.703079,-0.004965
2.687900,2.826845,0.019595
2.687900,8.760213,0.105010
2.687900,3.464697,-0.071723
