E0.950000, L_z3.200000, r2.450000, ur0.000000, M1.000000, J0.300000, M20.270000, S3-0.027000, M40.008100
3.143281
3.127060
3.149601
3.112404
3.158213
3.104255
3.167969
3.101904
3.175905
3.103854
3.180418
3.109473
3.181006
3.118247
3.176810
3.127945
3.166288
3.135773
3.150430
3.141648
3.132200
3.147543
3.116095
3.155411
3.106002
3.165167
3.102109
3.173898
3.102875
3.179472
3.107463
3.181279
3.115470
3.178663
3.125180
3.170112
3.133715
3.155608
3.140002
3.137638
3.145665
3.120474
3.152815
3.108380
3.162249
3.102742
3.171600
3.102224
3.178226
3.105719
3.181161
3.112786
3.179957
3.122297
3.173263
3.131445
3.160368
3.138308
3.142571
3.143915
3.124971
3.150455
3.111158
3.159313
3.103775
3.169015
3.101924
3.176638
3.104297
3.180664
3.110327
3.180829
3.119367
3.176011
3.128975
3.165073
3.136511
3.148102
3.142271
3.129939
3.148318
3.114585
3.156449
3.105321
3.166274
3.101979
3.174752
3.103229
3.179872
3.108212
3.181231
3.116472
3.178080
3.126289
3.168714
3.134523
3.153420
3.140635
3.135267
3.146364
3.118698
3.153806
3.107467
3.163358
3.102428
3.172540
3.102462
3.178705
3.106335
3.181247
3.113781
3.179560
3.123447
3.172121
3.132340
3.158374
3.138974
3.140802
3.144587
3.122969
3.151349
3.110009
3.160432
3.103358
3.170000
3.101997
3.177260
3.104851
3.180914
3.111271
3.180537
3.120501
3.175128
3.129962
3.163332
3.137226
3.146363
3.142900
3.127745
3.149125
3.113179
3.157573
3.104714
3.167346
3.101913
3.175503
3.103622
3.180235
3.108967
3.181119
3.117599
3.177240
3.127315
3.167213
3.135321
3.151767
3.141276
3.132934
3.147103
3.117024
3.154802
3.106435
3.164454
3.102193
3.173392
3.102698
3.179235
3.107063
3.181282
3.114839
3.178971
3.124521
3.170882
3.133224
3.156851
3.139633
3.138401
3.145250
3.121062
3.152253
3.108954
3.161565
3.102916
3.171009
3.102118
3.177864
3.105346
3.181076
3.112202
3.180161
3.121639
3.174158
3.130908
3.161490
3.137922
3.143974
3.143540
3.126181
3.149942
3.111874
3.158625
3.104048
3.168371
3.101908
3.176243
3.104048
3.180502
3.109821
3.180938
3.118752
3.176488
3.128353
3.166042
3.136066
3.149468
3.141898
3.131252
3.147848
3.115454
3.155837
3.105710
3.165608
3.102058
3.174246
3.103027
3.179654
3.107806
3.181261
3.115863
3.178429
3.125627
3.169543
3.134042
3.154707
3.140274
3.136648
3.145945
3.119723
3.153233
3.107990
3.162703
3.102563
3.171942
3.102323
3.178442
3.105950
3.181194
3.113211
3.179799
3.122770
3.172800
3.131814
3.159550
3.138586
3.142207
3.144182
3.124127
3.150824
3.110668
3.159755
3.103594
3.169430
3.101957
3.176876
3.104503
3.180782
3.110769
3.180682
3.119847
3.175654
3.129351
3.164361
3.136807
3.147121
3.142522
3.129018
3.148645
3.113988
3.156910
3.105060
3.166736
3.101950
3.175001
3.103399
3.180039
3.108558
3.181179
3.116934
3.177643
3.126702
3.168102
3.134850
3.152490
3.140903
3.134291
3.146659
3.117989
3.154222
3.107113
3.163839
3.102342
3.172886
3.102535
3.178910
3.106667
3.181264
3.114195
3.179256
3.123889
3.171618
3.132710
3.158065
3.139241
3.139802
3.144846
3.122165
3.151717
3.109559
3.160905
3.103109
3.170426
3.102057
3.177492
3.105069
3.180971
3.111612
3.180423
3.120955
3.174735
3.130345
3.162578
3.137506
3.145373
3.143155
3.127420
3.149451
3.112624
3.158020
3.104483
3.167740
3.101905
3.175749
3.103807
3.180326
3.109314
3.181067
3.118041
3.176937
3.127743
3.166558
3.135626
3.150818
3.141526
3.132586
3.147397
3.116359
3.155252
3.106124
3.164960
3.102131
3.173739
3.102839
3.179352
3.107307
3.181282
3.115240
3.178754
3.124987
3.170338
3.133565
3.155969
3.139892
3.138040
3.145540
3.120783
3.152651
3.108542
3.162002
3.102791
3.171443
3.102202
3.178086
3.105662
3.181120
3.112633
3.180018
3.122130
3.173446
3.131294
3.160695
3.138189
3.142976
3.143802
3.125316
3.150293
3.111361
3.159105
3.103851
3.168868
3.101918
3.176485
3.104247
3.180633
3.110168
3.180862
3.119172
3.176151
3.128789
3.165356
3.136374
3.148497
3.142148
3.130315
3.148161
3.114832
3.156278
3.105431
3.166058
3.101992
3.174593
3.103124
3.179762
3.108054
3.181241
3.116335
3.178183
3.126060
3.168957
3.134384
3.153794
3.140528
3.135664
3.146231
3.118990
3.153629
3.107615
3.163168
3.102465
3.172382
3.102388
3.178653
3.106277
3.181239
3.113631
3.179631
3.123231
3.172320
3.132201
3.158716
3.138859
3.141207
3.144452
3.123300
3.151174
3.110195
3.160209
3.103424
3.169849
3.101984
3.177111
3.104714
3.180848
3.111113
3.180581
3.120316
3.175283
3.129753
3.163632
3.137097
3.146763
3.142791
3.128109
3.148957
3.113409
3.157337
3.104812
3.167122
3.101928
3.175345
3.103506
3.180136
3.108905
3.181138
3.117387
3.177359
3.127149
3.167473
3.135169
3.152149
3.141153
3.133324
3.146963
3.117299
3.154610
3.106774
3.164255
3.102264
3.173232
3.102664
3.179110
3.106909
3.181281
3.114605
3.179055
3.124318
3.171098
3.133067
3.157204
3.139505
3.138805
3.145128
3.121377
3.152097
3.109125
3.161327
3.102970
3.170855
3.102099
3.177720
3.105291
3.181057
3.112047
3.180299
3.121465
3.174328
3.130715
3.161807
3.137780
3.144378
3.143430
3.126535
3.149787
3.112087
3.158426
3.104130
3.168227
3.101903
3.176089
3.103924
3.180469
3.109662
3.180966
3.118551
3.176620
3.128157
3.166315
3.135945
3.149859
3.141791
3.131635
3.147720
3.115712
3.155673
3.105827
3.165398
3.102078
3.174087
3.102929
3.179539
3.107649
3.181268
3.115723
3.178525
3.125439
3.169776
3.133896
3.155074
3.140149
3.137049
3.145817
3.120025
3.153064
3.108146
3.162451
3.102674
3.171785
3.102258
3.178305
3.105893
3.181181
3.112966
3.179864
3.122545
3.172990
3.131667
3.159884
3.138468
3.142613
3.144067
3.124467
3.150657
3.110865
3.159541
3.103666
3.169281
3.101934
3.176724
3.104452
3.180754
3.110611
3.180778
3.119656
3.175801
3.129170
3.164652
3.136673
3.147519
3.142415
3.129390
3.148484
3.114228
3.156733
3.105165
3.166517
3.101961
3.174842
3.103290
3.179934
3.108399
3.181214
3.116799
3.177925
3.126528
3.168352
3.134716
3.152868
3.140780
3.134686
3.146524
3.118274
3.154038
3.107255
3.163644
3.102376
3.172727
3.102505
3.178860
3.106515
3.181258
3.114047
3.179453
3.123678
3.171824
3.132546
3.158410
3.139128
3.140207
3.144727
3.122489
3.151568
3.109739
3.160676
3.103264
3.170273
3.102017
3.177435
3.104929
3.180949
3.111456
3.180470
3.120774
3.174897
3.130179
3.162886
3.137379
3.145775
3.143046
3.127783
3.149304
3.112847
3.157776
3.104575
3.167598
3.101908
3.175688
3.103688
3.180290
3.109155
3.181089
3.117833
3.177062
3.127582
3.166826
3.135478
3.151204
3.141419
3.132975
3.147274
3.116627
3.155053
3.106249
3.164756
3.102155
3.173580
3.102748
3.179305
3.107247
3.181283
3.115097
3.178843
3.124791
3.170561
3.133413
3.156328
3.139782
3.137810
3.145416
3.121095
3.152490
3.108707
3.161826
3.102840
3.171192
3.102180
3.177945
3.105516
3.181103
3.112385
3.180077
3.121896
3.173904
3.131108
3.161019
3.138068
3.143381
3.143690
3.125665
3.150134
3.111567
3.158899
3.103930
3.168632
3.101913
3.176331
3.104119
3.180602
3.110009
3.180894
3.118974
3.176290
3.128599
3.165636
3.136235
3.148892
3.142041
3.130694
3.148030
3.115083
3.156062
3.105542
3.165844
3.102032
3.174434
3.103085
3.179719
3.107896
3.181250
3.116113
3.178285
3.125878
3.169197
3.134243
3.154166
3.140403
3.136062
3.146100
3.119285
3.153454
3.107765
3.162910
3.102504
3.172224
3.102361
3.178519
3.106127
3.181212
3.113389
3.179701
3.123011
3.172517
3.132029
3.159057
3.138743
3.141613
3.144336
3.123634
3.151032
3.110385
3.159989
3.103492
3.169699
3.101973
3.177054
3.104662
3.180822
3.110956
3.180623
3.120130
3.175435
3.129578
3.163930
3.136966
3.147163
3.142667
3.128476
3.148816
3.113642
3.157154
3.104911
3.166983
3.101936
3.175187
3.103463
3.180097
3.108746
3.181156
3.117174
3.177476
3.126934
3.167730
3.135038
3.152529
3.141047
3.133716
3.146824
3.117577
3.154420
3.106910
3.164057
3.102295
3.173073
3.102581
3.179062
3.106755
3.181272
3.114458
3.179138
3.124113
3.171311
3.132908
3.157555
3.139393
3.139209
3.145007
3.121695
3.151943
3.109299
3.161157
3.103025
3.170701
3.102082
3.177664
3.105149
3.181004
3.111892
3.180350
3.121222
3.174495
3.130554
3.162122
3.137656
3.144782
3.143303
3.126893
3.149635
3.112303
3.158229
3.104351
3.167995
3.101903
3.175933
3.103876
3.180435
3.109502
3.180994
3.118347
3.176751
3.128001
3.166586
3.135801
3.150249
3.141669
3.132020
3.147572
3.115972
3.155468
3.105946
3.165190
3.102099
3.173927
3.102892
3.179493
3.107492
3.181278
3.115495
3.178620
3.125249
3.170006
3.133749
3.155439
3.140040
3.137451
3.145690
3.120331
3.152861
3.108305
3.162269
3.102720
3.171628
3.102235
3.178251
3.105745
3.181168
3.112813
3.179928
3.122379
3.173465
3.131487
3.160215
3.138350
3.143019
3.143954
3.124810
3.150492
3.111064
3.159330
3.103740
3.169042
3.101927
3.176665
3.104321
3.180678
3.110355
3.180813
3.119463
3.175945
3.128987
3.164940
3.136538
3.147917
3.142292
3.129764
3.148349
3.114471
3.156511
3.105271
3.166299
3.101973
3.174781
3.103248
3.179892
3.108240
3.181226
3.116580
3.178032
3.126303
3.168600
3.134554
3.153246
3.140672
3.135082
3.146390
3.118563
3.153857
3.107400
3.163379
3.102411
3.172569
3.102475
3.178729
3.106363
3.181251
3.113808
3.179527
3.123464
3.172028
3.132379
3.158752
3.139014
3.140613
3.144610
3.122817
3.151390
3.109923
3.160450
3.103328
3.170121
3.102003
3.177287
3.104876
3.180925
3.111299
3.180516
3.120592
3.175055
3.129973
3.163191
3.137251
3.146177
3.142921
3.128148
3.149158
3.113073
3.157588
3.104670
3.167372
3.101912
3.175531
3.103643
3.180253
3.109093
3.181110
3.117623
3.177184
3.127374
3.167500
3.135351
3.151589
3.141297
3.133366
3.147131
3.116898
3.154856
3.106579
3.164553
3.102222
3.173420
3.102714
3.179181
3.107091
3.181283
3.114865
3.178931
3.124592
3.170781
3.133260
3.156686
3.139655
3.138214
3.145292
3.121410
3.152297
3.108875
3.161584
3.102892
3.171037
3.102127
3.177889
3.105372
3.181085
3.112230
3.180221
3.121658
3.174078
3.130952
3.161342
3.137946
3.143787
3.143562
3.126017
3.149977
3.111776
3.158696
3.104010
3.168486
3.101905
3.176271
3.104071
3.180518
3.109850
3.180924
3.118775
3.176426
3.128407
3.165914
3.136094
3.149286
3.141919
3.131075
3.147877
3.115336
3.155896
3.105656
3.165632
3.102050
3.174275
3.103046
3.179675
3.107834
3.181258
3.115888
3.178384
3.125693
3.169434
3.134100
3.154537
3.140295
3.136463
3.145970
3.119584
3.153281
3.107918
3.162724
3.102609
3.171970
3.102335
3.178466
3.105977
3.181200
3.113238
3.179769
3.122789
3.173009
3.131854
3.159395
3.138609
3.142019
3.144221
3.123971
3.150862
3.110578
3.159832
3.103561
3.169457
3.101962
3.176903
3.104527
3.180795
3.110798
3.180724
3.119869
3.175586
3.129401
3.164226
3.136833
3.147562
3.142559
3.128846
3.148677
3.113878
3.156974
3.105013
3.166761
3.101946
3.175029
3.103419
3.180058
3.108587
3.181172
3.117040
3.177766
3.126763
3.167986
3.134881
3.152909
3.140924
3.134109
3.146686
3.117859
3.154273
3.107048
3.163860
3.102327
3.172914
3.102549
3.178933
3.106695
3.181267
3.114222
3.179342
3.123906
3.171522
3.132747
3.157904
3.139280
3.139615
3.144887
3.122016
3.151759
3.109476
3.160924
3.103082
3.170453
3.102064
3.177518
3.105094
3.180982
3.111640
3.180400
3.121043
3.174660
3.130391
3.162435
3.137531
3.145186
3.143193
3.127253
3.149485
3.112522
3.158035
3.104441
3.167852
3.101904
3.175777
3.103829
3.180343
3.109343
3.181057
3.118142
3.176879
3.127800
3.166854
3.135655
3.150639
3.141562
3.132407
3.147425
3.116236
3.155265
3.106262
3.164983
3.102121
3.173768
3.102856
3.179374
3.107335
3.181281
3.115266
3.178712
3.125056
3.170234
3.133600
3.155803
3.139913
3.137854
3.145564
3.120639
3.152697
3.108467
3.162090
3.102768
3.171471
3.102212
3.178111
3.105688
3.181127
3.112660
3.179990
3.122148
3.173645
3.131336
3.160544
3.138230
3.143425
3.143824
3.125156
3.150330
3.111267
3.159121
3.103816
3.168895
3.101921
3.176512
3.104270
3.180648
3.110196
3.180847
3.119194
3.176087
3.128841
3.165225
3.136401
3.148315
3.142185
3.130141
3.148215
3.114718
3.156338
3.105380
3.166082
3.101986
3.174622
3.103143
3.179782
3.108082
3.181237
3.116360
3.178136
3.126124
3.168845
3.134416
3.153622
3.140549
3.135480
3.146277
3.118855
3.153678
3.107547
3.163189
3.102448
3.172410
3.102401
3.178677
3.106304
3.181243
3.113658
3.179599
3.123248
3.172538
3.132240
3.159093
3.138881
3.141020
3.144493
3.123147
3.151214
3.110109
3.160288
3.103393
3.169876
3.101990
3.177138
3.104738
3.180860
3.111142
3.180561
3.120337
3.175212
3.129801
3.163494
3.137122
3.146579
3.142812
3.128516
3.149015
3.113303
3.157402
3.104767
3.167232
3.101925
3.175373
3.103527
3.180154
3.108933
3.181129
3.117492
3.177488
3.127163
3.167758
3.135199
3.151973
3.141190
3.133758
3.146990
3.117172
3.154663
3.106712
3.164352
3.102251
3.173261
3.102680
3.179133
3.106936
3.181282
3.114631
3.179017
3.124391
3.170999
3.133103
3.157041
3.139543
3.138619
3.145152
3.121729
3.152140
3.109046
3.161411
3.102945
3.170882
3.102108
3.177746
3.105316
3.181066
3.112075
3.180275
3.121484
3.174250
3.130760
3.161661
3.137823
3.144192
3.143451
3.126372
3.149823
3.111989
3.158496
3.104224
3.168253
3.101903
3.176116
3.103946
3.180485
3.109690
3.180954
3.118573
3.176560
3.128212
3.166190
3.135973
3.149679
3.141812
3.131458
3.147749
3.115593
3.155686
3.105773
3.165421
3.102069
3.174115
3.102947
3.179560
3.107677
3.181265
3.115748
3.178481
3.125506
3.169670
3.133930
3.154906
3.140186
3.136864
3.145842
3.119886
3.153074
3.108074
3.162540
3.102654
3.171813
3.102270
3.178329
3.105919
3.181187
3.113086
3.179835
3.122625
3.173197
3.131708
3.159731
3.138491
3.142426
3.144107
3.124311
3.150695
3.110774
3.159617
3.103633
3.169308
3.101938
3.176751
3.104476
3.180721
3.110639
3.180762
3.119677
3.175734
3.129221
3.164519
3.136699
3.147961
3.142436
3.129219
3.148539
3.114118
3.156747
3.105116
3.166541
3.101956
3.174968
3.103309
3.179953
3.108427
3.181208
3.116823
3.177876
3.126542
3.168626
3.134747
3.153287
3.140817
3.134505
3.146570
3.118143
3.154089
3.107190
3.163666
3.102360
3.172755
3.102519
3.178883
3.106542
3.181261
3.114074
