t,sum_log_stretch
852.480837,20.642746
855.042761,20.708593
857.587390,20.770746
860.115432,20.831958
862.627627,20.894857
865.124729,20.961348
867.607496,21.032154
870.076678,21.106724
872.533011,21.183515
874.977212,21.260521
877.409972,21.335778
879.831959,21.407735
882.243812,21.475433
884.646143,21.538547
887.039534,21.597338
889.424543,21.652528
891.801698,21.705129
894.171505,21.756231
896.534442,21.806778
898.890966,21.857390
901.241514,21.908283
903.586498,21.959300
905.926316,22.010044
908.261345,22.060038
910.591947,22.108877
912.918470,22.156300
915.241246,22.202222
917.560597,22.246702
919.876831,22.289890
922.190248,22.331975
924.501137,22.373135
926.809779,22.413502
929.116450,22.453154
931.421416,22.492116
933.724939,22.530372
936.027278,22.567888
938.328685,22.604633
940.629412,22.640593
942.929708,22.675782
945.229819,22.710256
947.529992,22.744105
949.830475,22.777463
952.131514,22.810494
954.433360,22.843394
956.736264,22.876374
959.040483,22.909653
961.346275,22.943448
963.653907,22.977954
965.963648,23.013333
968.275777,23.049705
970.590578,23.087132
972.908346,23.125616
975.229385,23.165098
977.554010,23.205462
979.882549,23.246548
982.215340,23.288163
984.552739,23.330096
986.895115,23.372131
989.242856,23.414057
991.596368,23.455669
993.956075,23.496771
996.322423,23.537185
998.695882,23.576771
1001.076943,23.615474
1003.466123,23.653379
1005.863968,23.690764
1008.271047,23.728083
1010.687958,23.765876
1013.115330,23.804625
1015.553815,23.844667
1018.004095,23.886204
1020.466877,23.929329
1022.942887,23.974066
1025.432872,24.020641
1027.937585,24.069910
1030.457785,24.123212
1032.994219,24.181386
1035.547611,24.244096
1038.118644,24.310277
1040.707934,24.379210
1043.316009,24.451148
1045.943277,24.526823
1048.589991,24.606128
1051.256216,24.687189
1053.941786,24.766643
1056.646271,24.840721
1059.368940,24.906366
1062.108736,24.962082
1064.864252,25.008498
1067.633729,25.048402
1070.415065,25.086049
1073.205842,25.126304
1076.003376,25.173591
1078.804781,25.230667
1081.607051,25.298319
1084.407153,25.377591
1087.202118,25.470986
1089.989132,25.577430
1092.765614,25.690883
1095.529273,25.805059
1098.278152,25.915932
1101.010643,26.021179
1103.725494,26.119880
1106.421795,26.212520
1109.098954,26.300603
1111.756663,26.385834
1114.394864,26.469223
1117.013711,26.550524
1119.613529,26.628308
1122.194784,26.700713
1124.758046,26.766594
1127.303962,26.826510
1129.833236,26.882942
1132.346603,26.939406
1134.844815,26.998723
1137.328630,27.061570
1139.798798,27.126507
1142.256058,27.191305
1144.701128,27.254282
1147.134702,27.314793
1149.557451,27.372982
1151.970015,27.429293
1154.373011,27.484062
1156.767023,27.537338
1159.152611,27.588903
1161.530306,27.638404
1163.900616,27.685490
1166.264022,27.729916
1168.620983,27.771587
1170.971935,27.810576
1173.317295,27.847113
1175.657461,27.881578
1177.992811,27.914481
1180.323710,27.946441
1182.650505,27.978168
1184.973531,28.010424
1187.293109,28.043981
1189.609549,28.079563
1191.923151,28.117786
1194.234206,28.159101
1196.542994,28.203744
1198.849792,28.251716
1201.154867,28.302794
1203.458481,28.356560
1205.760892,28.412455
1208.062355,28.469842
1210.363120,28.528061
1212.663436,28.586474
1214.963550,28.644497
1217.263710,28.701621
1219.564161,28.757416
1221.865152,28.811536
1224.166932,28.863723
1226.469753,28.913799
1228.773871,28.961681
1231.079544,29.007378
1233.387038,29.051001
1235.696622,29.092766
1238.008575,29.132983
1240.323180,29.172040
1242.640731,29.210368
1244.961532,29.248401
1247.285897,29.286526
1249.614152,29.325037
1251.946637,29.364099
1254.283703,29.403730
1256.625722,29.443814
1258.973077,29.484155
1261.326174,29.524564
1263.685436,29.564967
1266.051307,29.605463
1268.424253,29.646320
1270.804766,29.687893
1273.193361,29.730500
1275.590578,29.774324
1277.996985,29.819376
1280.413179,29.865532
1282.839783,29.912615
1285.277449,29.960493
1287.726855,30.009136
1290.188703,30.058587
1292.663719,30.108873
1295.152645,30.159857
1297.656235,30.211123
1300.175247,30.261911
1302.710429,30.311169
1305.262508,30.357710
1307.832172,30.400460
1310.420048,30.438788
1313.026675,30.472830
1315.652479,30.503677
1318.297731,30.533339
1320.962520,30.564556
1323.646705,30.600248
1326.349880,30.642082
1329.071340,30.689849
1331.810043,30.743773
1334.564597,30.806756
1337.333251,30.884081
1340.113906,30.977707
1342.904150,31.083302
1345.701304,31.195952
1348.502493,31.313524
1351.304729,31.433622
1354.104994,31.551965
1356.900337,31.664168
1359.687951,31.767351
1362.465249,31.860510
1365.229923,31.944198
1367.979987,32.019649
1370.713798,32.087607
1373.430065,32.148597
1376.127840,32.205484
1378.806496,32.264753
1381.465698,32.332502
1384.105366,32.408610
1386.725637,32.487993
1389.326829,32.566923
1391.909398,32.645118
1394.473914,32.723383
1397.021023,32.801324
1399.551429,32.877156
1402.065869,32.948787
1404.565099,33.014724
1407.049877,33.074348
1409.520957,33.127837
1411.979080,33.176009
1414.424965,33.220202
1416.859310,33.262160
1419.282787,33.303898
1421.696039,33.347493
1424.099682,33.394819
1426.494305,33.447241
1428.880468,33.505386
1431.258704,33.569059
1433.629522,33.637344
1435.993404,33.708851
1438.350811,33.781995
1440.702181,33.855251
1443.047931,33.927304
1445.388459,33.997133
1447.724147,34.064022
1450.055358,34.127545
1452.382442,34.187530
1454.705733,34.244028
1457.025553,34.297271
1459.342215,34.347638
1461.656017,34.395612
1463.967251,34.441730
1466.276200,34.486534
1468.583138,34.530511
1470.888334,34.574047
1473.192050,34.617394
1475.494545,34.660655
1477.796074,34.703797
1480.096886,34.746687
1482.397232,34.789142
1484.697357,34.830981
1486.997510,34.872067
1489.297937,34.912336
1491.598886,34.951808
1493.900605,34.990569
1496.203346,35.028758
1498.507365,35.066530
1500.812921,35.104036
1503.120277,35.141393
1505.429704,35.178678
1507.741477,35.215921
1510.055882,35.253117
1512.373212,35.290238
1514.693767,35.327251
1517.017863,35.364132
1519.345824,35.400881
1521.677988,35.437519
1524.014707,35.474099
1526.356349,35.510691
1528.703298,35.547372
1531.055957,35.584217
1533.414748,35.621278
1535.780113,35.658570
1538.152518,35.696058
1540.532451,35.733650
1542.920426,35.771198
1545.316981,35.808512
1547.722684,35.845380
1550.138128,35.881612
1552.563936,35.917077
1555.000757,35.951742
1557.449270,35.985692
1559.910177,36.019122
1562.384203,36.052341
1564.872092,36.085808
1567.374599,36.120216
1569.892483,36.156463
1572.426498,36.195308
1574.977374,36.236937
1577.545804,36.281155
1580.132421,36.328142
1582.737770,36.378958
1585.362283,36.436031
1588.006238,36.502446
1590.669728,36.578855
1593.352622,36.662780
1596.054522,36.751896
1598.774734,36.846328
1601.512236,36.946804
1604.265659,37.051454
1607.033286,37.155539
1609.813056,37.253587
1612.602597,37.341303
1615.399268,37.416546
1618.200224,37.479800
1621.002491,37.533888
1623.803050,37.582659
1626.598928,37.630679
1629.387288,37.684203
1632.165504,37.748920
1634.931227,37.824838
1637.682435,37.908403
1640.417454,37.999144
1643.134971,38.097487
1645.834022,38.200174
1648.513969,38.301633
1651.174467,38.397528
1653.815432,38.485856
1656.436993,38.566503
1659.039461,38.640748
1661.623287,38.710857
1664.189033,38.779567
1666.737341,38.849413
1669.268909,38.922023
1671.784469,38.997683
1674.284775,39.075367
1676.770582,39.153195
1679.242643,39.229070
1681.701697,39.301236
1684.148465,39.368629
1686.583645,39.431021
1689.007908,39.488978
1691.421900,39.543674
1693.826239,39.596576
1696.221514,39.649050
1698.608288,39.702015
1700.987096,39.755757
1703.358447,39.809971
1705.722827,39.864004
1708.080697,39.917143
1710.432497,39.968840
1712.778646,40.018806
1715.119544,40.067008
1717.455573,40.113584
1719.787098,40.158754
1722.114470,40.202738
1724.438025,40.245696
1726.758085,40.287712
1729.074964,40.328793
1731.388961,40.368899
1733.700369,40.407966
1736.009470,40.445938
1738.316541,40.482790
1740.621850,40.518538
1742.925660,40.553251
1745.228231,40.587051
1747.529816,40.620111
1749.830667,40.652649
1752.131033,40.684923
1754.431161,40.717216
1756.731299,40.749828
1759.031692,40.783056
1761.332589,40.817181
1763.634239,40.852445
1765.936892,40.889040
1768.240805,40.927087
1770.546235,40.966633
1772.853447,41.007642
1775.162710,41.049999
1777.474299,41.093524
1779.788500,41.137984
1782.105603,41.183111
1784.425912,41.228616
1786.749737,41.274209
1789.077405,41.319604
1791.409251,41.364527
1793.745628,41.408721
1796.086902,41.451958
1798.433456,41.494052
1800.785693,41.534894
1803.144031,41.574490
1805.508914,41.613002
1807.880805,41.650758
1810.260190,41.688223
1812.647582,41.725911
1815.043520,41.764294
1817.448566,41.803730
1819.863315,41.844431
1822.288386,41.886438
1824.724428,41.929647
1827.172115,41.973996
1829.632149,42.019804
1832.105251,42.067891
1834.592164,42.119173
1837.093640,42.174040
1839.610436,42.232150
1842.143303,42.292815
1844.692970,42.355604
1847.260130,42.420686
1849.845415,42.488552
1852.449375,42.559227
1855.072449,42.631570
1857.714926,42.703220
1860.376919,42.771179
1863.058316,42.832646
1865.758753,42.885818
1868.477569,42.930532
1871.213780,42.968581
1873.966057,43.003433
1876.732715,43.039495
1879.511721,43.081020
1882.300714,43.130685
1885.097057,43.189671
1887.897893,43.259267
1890.700233,43.342767
1893.501041,43.442059
1896.297330,43.553110
1899.086252,43.669312
1901.865178,43.785841
1904.631756,43.899432
1907.383957,44.007663
1910.120100,44.109348
1912.838856,44.204710
1915.539240,44.294873
1918.220590,44.380988
1920.882537,44.463414
1923.524969,44.541329
1926.147995,44.613191
1928.751906,44.678070
1931.337138,44.737114
1933.904240,44.793913
1936.453848,44.852939
1938.986652,44.916804
1941.503385,44.984749
1944.004798,45.053904
1946.491647,45.121673
1948.964687,45.186958
1951.424660,45.249905
1953.872289,45.311070
1956.308275,45.370761
1958.733293,45.428808
1961.147991,45.484691
1963.552990,45.537795
1965.948883,45.587624
1968.336234,45.633911
1970.715581,45.676646
1973.087436,45.716065
1975.452286,45.752622
1977.810594,45.786967
1980.162802,45.819917
1982.509331,45.852421
1984.850581,45.885510
1987.186937,45.920233
1989.518764,45.957563
1991.846414,45.998302
1994.170223,46.042989
1996.490518,46.091837
1998.807608,46.144715
2001.121798,46.201182
2003.433377,46.260559
2005.742632,46.322028
2008.049836,46.384718
2010.355261,46.447789
2012.659169,46.510481
2014.961819,46.572143
2017.263466,46.632245
2019.564362,46.690378
2021.864755,46.746252
2024.164894,46.799683
2026.465025,46.850595
2028.765394,46.899014
2031.066249,46.945071
2033.367840,46.988988
2035.670417,47.031078
2037.974235,47.071721
2040.279553,47.111335
2042.586634,47.150345
2044.895746,47.189135
2047.207166,47.228014
2049.521177,47.267179
2051.838070,47.306697
2054.158146,47.346514
2056.481718,47.386479
2058.809107,47.426406
2061.140652,47.466143
2063.476701,47.505632
2065.817621,47.544942
2068.163793,47.584261
2070.515617,47.623845
2072.873512,47.663949
2075.237918,47.704764
2077.609296,47.746372
2079.988133,47.788754
2082.374936,47.831814
2084.770242,47.875437
2087.174612,47.919538
2089.588637,47.964084
2092.012935,48.009091
2094.448149,48.054573
2096.894954,48.100479
2099.354047,48.146617
2101.826148,48.192603
2104.311999,48.237856
2106.812350,48.281636
2109.327961,48.323158
2111.859583,48.361761
2114.407952,48.397124
2116.973766,48.429471
2119.557669,48.459675
2122.160222,48.489236
2124.781878,48.520206
2127.422947,48.554912
2130.083558,48.594933
2132.763622,48.640149
2135.462791,48.690183
2138.180422,48.746685
2140.915543,48.814124
2143.666834,48.896761
2146.432619,48.993106
2149.210871,49.098197
2151.999245,49.209428
2154.795118,49.325965
2157.595660,49.444846
2160.397904,49.560997
2163.198839,49.669651
2165.995493,49.767825
2168.785020,49.854663
2171.564777,49.931180
2174.332387,49.999169
2177.085785,50.060028
2179.823249,50.116026
2182.543408,50.172910
2185.245240,50.238060
2187.928051,50.313547
2190.591448,50.394601
2193.235301,50.476781
2195.859707,50.559671
2198.464949,50.644035
2201.051461,50.728822
2203.619790,50.811291
2206.170571,50.888714
2208.704498,50.959449
2211.222301,51.023064
2213.724733,51.080114
2216.212554,51.131916
2218.686518,51.180375
2221.147370,51.227779
2223.595832,51.276539
2226.032608,51.328815
2228.458374,51.386133
2230.873780,51.449094
2233.279448,51.517305
2235.675972,51.589559
2238.063917,51.664177
2240.443823,51.739372
2242.816203,51.813529
2245.181545,51.885365
2247.540315,51.953984
2249.892954,52.018877
2252.239885,52.079884
2254.581510,52.137138
2256.918213,52.191010
2259.250362,52.242045
2261.578310,52.290886
2263.902393,52.338194
2266.222937,52.384566
2268.540256,52.430466
2270.854652,52.476178
2273.166417,52.521793
2275.475836,52.567234
2277.783185,52.612312
2280.088734,52.656791
2282.392748,52.700455
2284.695485,52.743153
2286.997201,52.784823
2289.298146,52.825494
2291.598571,52.865262
2293.898723,52.904272
2296.198849,52.942677
2298.499195,52.980621
2300.800009,53.018211
2303.101540,53.055515
2305.404038,53.092559
2307.707758,53.129339
2310.012959,53.165833
2312.319903,53.202018
2314.628858,53.237882
2316.940100,53.273434
2319.253911,53.308711
2321.570582,53.343778
2323.890414,53.378725
2326.213717,53.413660
2328.540813,53.448701
2330.872039,53.483963
2333.207742,53.519545
2335.548288,53.555520
2337.894057,53.591920
2340.245447,53.628730
2342.602877,53.665888
2344.966784,53.703282
2347.337628,53.740769
2349.715894,53.778191
2352.102089,53.815398
2354.496748,53.852272
2356.900430,53.888743
2359.313725,53.924792
2361.737248,53.960443
2364.171644,53.995773
2366.617586,54.030953
2369.075770,54.066338
2371.546917,54.102507
2374.031769,54.140151
2376.531077,54.179764
2379.045601,54.221475
2381.576097,54.265293
2384.123300,54.311475
2386.687912,54.360765
2389.270579,54.414903
2391.871866,54.476304
2394.492229,54.545881
2397.131981,54.622081
2399.791258,54.702876
2402.469977,54.787961
2405.167803,54.878366
2407.884110,54.973856
2410.617951,55.071373
2413.368040,55.166016
2416.132737,55.252989
2418.910061,55.328980
2421.697705,55.392927
2424.493083,55.446375
2427.293385,55.492922
2430.095652,55.537087
2432.896860,55.584221
2435.694012,55.640073
2438.484230,55.707665
2441.264833,55.785455
2444.033409,55.872446
2446.787866,55.969694
2449.526460,56.075092
2452.247805,56.182731
2454.950868,56.287040
2457.634946,56.384892
2460.299637,56.475298
2462.944801,56.558867
2465.570526,56.637421
2468.177084,56.713452
2470.764898,56.789361
2473.334506,56.866652
2475.886534,56.945446
2478.421669,57.024535
2480.940635,57.101927
2483.444182,57.175591
2485.933066,57.244118
2488.408041,57.307125
2490.869849,57.365351
2493.319215,57.420432
2495.756842,57.474386
2498.183409,57.528935
2500.599566,57.584941
2503.005937,57.642249
2505.403119,57.699973
2507.791680,57.757021
2510.172160,57.812526
2512.545076,57.866043
2514.910917,57.917522
2517.270150,57.967161
2519.623220,58.015244
2521.970550,58.062012
2524.312545,58.107597
2526.649589,58.152012
2528.982052,58.195181
2531.310288,58.236988
2533.634634,58.277321
2535.955419,58.316111
2538.272955,58.353352
2540.587546,58.389109
2542.899485,58.423524
2545.209058,58.456813
2547.516541,58.489254
2549.822206,58.521184
2552.126316,58.552981
2554.429130,58.585053
2556.730905,58.617812
2559.031892,58.651656
2561.332340,58.686941
2563.632498,58.723956
2565.932612,58.762898
2568.232928,58.803860
2570.533695,58.846821
2572.835161,58.891652
2575.137576,58.938127
2577.441196,58.985945
2579.746277,59.034754
2582.053083,59.084173
2584.361881,59.133820
2586.672946,59.183323
2588.986561,59.232330
2591.303015,59.280524
2593.622608,59.327621
2595.945651,59.373385
2598.272464,59.417639
2600.603384,59.460291
2602.938757,59.501356
2605.278947,59.540984
2607.624334,59.579464
2609.975314,59.617208
2612.332306,59.654696
2614.695745,59.692411
2617.066090,59.730767
2619.443823,59.770055
2621.829451,59.810400
2624.223505,59.851741
2626.626545,59.893891
2629.039156,59.936707
2631.461953,59.980320
2633.895578,60.025229
2636.340699,60.072111
2638.798012,60.121459
2641.268234,60.173333
2643.752103,60.227415
2646.250368,60.283283
2648.763787,60.340733
2651.293112,60.399899
2653.839079,60.461054
2656.402389,60.524148
2658.983691,60.588388
2661.583557,60.652139
2664.202452,60.713192
2666.840705,60.769293
2669.498470,60.818755
2672.175691,60.861051
2674.872064,60.897233
2677.586997,60.929924
2680.319577,60.962867
2683.068550,61.000086
2685.832304,61.044292
2688.608872,61.096336
2691.395956,61.157165
2694.190966,61.229902
2696.991085,61.318780
2699.793344,61.423038
2702.594712,61.536758
2705.392191,61.654590
2708.182905,61.773110
2710.964175,61.889056
2713.733590,61.999503
2716.489052,62.102838
2719.228800,62.198919
2721.951428,62.288524
2724.655873,62.372490
2727.341402,62.450892
2730.007583,62.522822
2732.654249,62.587522
2735.281462,62.646395
2737.889477,62.703874
2740.478701,62.765364
2743.049663,62.833314
2745.602982,62.905666
2748.139342,62.978542
2750.659467,63.049485
2753.164106,63.118147
2755.654018,63.185166
2758.129959,63.250937
2760.592674,63.315118
2763.042892,63.376828
2765.481318,63.435101
2767.908634,63.489218
2770.325494,63.538848
2772.732525,63.584052
2775.130326,63.625241
2777.519466,63.663123
2779.900490,63.698669
2782.273914,63.733058
2784.640231,63.767622
2786.999909,63.803743
2789.353394,63.842732
2791.701112,63.885674
2794.043466,63.933286
2796.380845,63.985821
2798.713619,64.043048
2801.042141,64.104317
2803.366751,64.168683
2805.687778,64.235054
2808.005534,64.302328
2810.320325,64.369487
2812.632445,64.435664
2814.942179,64.500159
2817.249804,64.562446
2819.555591,64.622164
2821.859806,64.679097
2824.162707,64.733167
2826.464551,64.784419
2828.765589,64.833011
2831.066072,64.879199
2833.366246,64.923327
2835.666360,64.965799
2837.966658,65.007048
2840.267390,65.047504
2842.568802,65.087552
2844.871147,65.127495
2847.174677,65.167526
2849.479651,65.207716
2851.786331,65.248021
2854.094983,65.288311
2856.405883,65.328415
2858.719312,65.368177
2861.035559,65.407501
2863.354924,65.446384
2865.677715,65.484921
2868.004253,65.523279
2870.334873,65.561665
2872.669920,65.600273
2875.009756,65.639249
2877.354761,65.678669
2879.705329,65.718537
2882.061876,65.758800
2884.424837,65.799383
2886.794668,65.840219
2889.171849,65.881269
2891.556884,65.922530
2893.950304,65.964027
2896.352664,66.005779
2898.764548,66.047772
2901.186568,66.089908
2903.619364,66.131986
2906.063602,66.173678
2908.519976,66.214551
2910.989202,66.254104
2913.472017,66.291862
2915.969172,66.327492
2918.481425,66.360934
2921.009533,66.392502
2923.554235,66.422912
2926.116240,66.453262
2928.696207,66.485031
2931.294718,66.519949
2933.912251,66.559274
2936.549150,66.602981
2939.205583,66.650574
2941.881509,66.702923
2944.576635,66.763203
2947.290381,66.835988
2950.021845,66.922416
2952.769780,67.018756
2955.532587,67.121602
2958.308316,67.230558
2961.094690,67.344837
2963.889150,67.460498
2966.688910,67.571947
2969.491031,67.674402
2972.292507,67.765104
2975.090347,67.843677
2977.881670,67.911849
2980.663777,67.972094
2983.434223,68.026873
2986.190866,68.080650
2988.931905,68.140853
2991.655892,68.212490
2994.361732,68.292817
2997.048664,68.376717
2999.716237,68.463131
3002.364270,68.552824
3004.992817,68.644336
3007.602129,68.734015
3010.192609,68.818384
3012.764786,68.895497
3015.319276,68.964964
3017.856763,69.027592
3020.377972,69.085085
3022.883650,69.139778
3025.374556,69.194317
3027.851446,69.251217
3030.315067,69.312364
3032.766145,69.378615
3035.205388,69.449662
3037.633479,69.524230
3040.051072,69.600488
3042.458795,69.676502
3044.857248,69.750579
3047.247002,69.821460
3049.628603,69.888384
3052.002569,69.951078
3054.369393,70.009694
3056.729546,70.064726
3059.083475,70.116905
3061.431605,70.167068
3063.774344,70.216028
3066.112079,70.264445
3068.445182,70.312738
3070.774008,70.361049
3073.098897,70.409272
3075.420179,70.457141
3077.738168,70.504326
3080.053169,70.550533
3082.365477,70.595561
3084.675378,70.639327
3086.983150,70.681863
3089.289064,70.723284
3091.593387,70.763747
3093.896376,70.803418
3096.198290,70.842440
3098.499379,70.880913
3100.799894,70.918894
3103.100083,70.956397
3105.400192,70.993409
3107.700468,71.029906
3110.001158,71.065868
3112.302512,71.101291
3114.604778,71.136202
3116.908212,71.170654
3119.213069,71.204735
3121.519613,71.238565
3123.828109,71.272285
3126.138832,71.306053
3128.452063,71.340035
3130.768091,71.374389
3133.087213,71.409260
3135.409739,71.444759
3137.735988,71.480959
3140.066292,71.517883
3142.400999,71.555504
3144.740467,71.593743
3147.085076,71.632480
3149.435219,71.671564
3151.791310,71.710831
3154.153783,71.750117
3156.523093,71.789272
3158.899718,71.828164
3161.284162,71.866677
3163.676953,71.904713
3166.078646,71.942210
3168.489824,71.979198
3170.911096,72.015867
3173.343102,72.052624
3175.786507,72.090035
3178.242005,72.128645
3180.710310,72.168797
3183.192159,72.210655
3185.688303,72.254348
3188.199501,72.300067
3190.726507,72.348321
3193.270062,72.400428
3195.830877,72.458175
3198.409608,72.522290
3201.006841,72.591777
3203.623054,72.665120
3206.258596,72.741871
3208.913641,72.822839
3211.588159,72.908516
3214.281874,72.997345
3216.994228,73.085651
3219.724351,73.168978
3222.471035,73.243546
3225.232722,73.307241
3228.007504,73.360235
3230.793143,73.405091
