t,sum_log_stretch
123.948458,10.214094
124.524154,10.231325
125.099780,10.249352
125.675339,10.268244
126.250835,10.288067
126.826272,10.308880
127.401655,10.330735
127.976987,10.353675
128.552272,10.377736
129.127514,10.402945
129.702716,10.429321
130.277884,10.456875
130.853020,10.485611
131.428129,10.515527
132.003214,10.546615
132.578279,10.578865
133.153328,10.612262
133.728365,10.646792
134.303394,10.682440
134.878419,10.719189
135.453443,10.757029
136.028471,10.795947
136.603505,10.835935
137.178551,10.876988
137.753612,10.919103
138.328692,10.962282
138.903794,11.006528
139.478922,11.051847
140.054081,11.098249
140.629275,11.145746
141.204506,11.194348
141.779780,11.244072
142.355099,11.294932
142.930468,11.346942
143.505892,11.400120
144.081372,11.454479
144.656915,11.510035
145.232523,11.566803
145.808200,11.624795
146.383952,11.684024
146.959780,11.744503
147.535691,11.806242
148.111686,11.869250
148.687772,11.933539
149.263951,11.999118
149.840228,12.065994
150.416607,12.134178
150.993092,12.203677
151.569687,12.274501
152.146396,12.346658
152.723224,12.420157
153.300175,12.495007
153.877252,12.571217
154.454461,12.648794
155.031805,12.727746
155.609289,12.808082
156.186918,12.889808
156.764694,12.972928
157.342624,13.057447
157.920711,13.143368
158.498961,13.230691
159.077376,13.319414
159.655962,13.409533
160.234724,13.501043
160.813666,13.593934
161.392793,13.688195
161.972109,13.783812
162.551619,13.880767
163.131328,13.979039
163.711241,14.078607
164.291363,14.179444
164.871697,14.281523
165.452251,14.384811
166.033027,14.489277
166.614032,14.594884
167.195271,14.701593
167.776748,14.809367
168.358469,14.918161
168.940438,15.027934
169.522663,15.138639
170.105146,15.250230
170.687895,15.362660
171.270914,15.475877
171.854209,15.589833
172.437785,15.704475
173.021649,15.819751
173.605805,15.935606
174.190260,16.051988
174.775019,16.168840
175.360089,16.286106
175.945474,16.403729
176.531182,16.521652
177.117217,16.639815
177.703587,16.758160
178.290298,16.876627
178.877356,16.995155
179.464766,17.113682
180.052536,17.232146
180.640673,17.350483
181.229182,17.468630
181.818070,17.586523
182.407345,17.704094
182.997013,17.821279
183.587080,17.938009
184.177554,18.054218
184.768443,18.169835
185.359752,18.284792
185.951490,18.399017
186.543663,18.512441
187.136280,18.624991
187.729347,18.736596
188.322873,18.847182
188.916865,18.956677
189.511331,19.065007
190.106278,19.172101
190.701715,19.277883
191.297651,19.382282
191.894092,19.485227
192.491048,19.586645
193.088527,19.686467
193.686537,19.784626
194.285088,19.881054
194.884187,19.975689
195.483844,20.068469
196.084067,20.159339
196.684866,20.248244
197.286250,20.335138
197.888228,20.419979
198.490810,20.502731
199.094005,20.583366
199.697822,20.661864
200.302272,20.738216
200.907364,20.812423
201.513108,20.884496
202.119514,20.954462
202.726593,21.022357
203.334354,21.088236
203.942808,21.152165
204.551966,21.214227
205.161838,21.274513
205.772434,21.333130
206.383766,21.390186
206.995845,21.445794
207.608681,21.500059
208.222285,21.553075
208.836669,21.604913
209.451844,21.655612
210.067821,21.705178
210.684612,21.753569
211.302227,21.800700
211.920680,21.846441
212.539981,21.890621
213.160142,21.933030
213.781174,21.973433
214.403090,22.011576
215.025901,22.047189
215.649620,22.080003
216.274257,22.109750
216.899826,22.136170
217.526337,22.159021
218.153802,22.178083
218.782234,22.193171
219.411645,22.204153
220.042045,22.210976
220.673447,22.213711
221.305863,22.212621
221.939303,22.208252
222.573780,22.201566
223.209304,22.194060
223.845888,22.187816
224.483541,22.185340
225.122274,22.189047
225.762100,22.200470
226.403026,22.219629
227.045065,22.245023
227.688226,22.274262
228.332517,22.304851
228.977950,22.334712
229.624532,22.362349
230.272272,22.386803
230.921179,22.407522
231.571260,22.424239
232.222522,22.436874
232.874972,22.445474
233.528616,22.450173
234.183461,22.451178
234.839510,22.448783
235.496769,22.443406
236.155242,22.435668
236.814930,22.426523
237.475838,22.417445
238.137965,22.410662
238.801314,22.409294
239.465883,22.417147
240.131672,22.437863
240.798679,22.473552
241.466902,22.523857
242.136335,22.586289
242.806974,22.657538
243.478814,22.734649
244.151846,22.815544
244.826064,22.899010
245.501457,22.984488
246.178014,23.071851
246.855724,23.161226
247.534574,23.252868
248.214549,23.347074
248.895634,23.444119
249.577812,23.544208
250.261063,23.647441
250.945369,23.753791
251.630708,23.863097
252.317057,23.975064
253.004394,24.089277
253.692692,24.205225
254.381925,24.322323
255.072065,24.439936
255.763083,24.557405
256.454947,24.674065
257.147626,24.789260
257.841086,24.902360
258.535294,25.012773
259.230212,25.119958
259.925804,25.223436
260.622032,25.322809
261.318856,25.417768
262.016236,25.508111
262.714131,25.593749
263.412498,25.674714
264.111295,25.751150
264.810477,25.823296
265.509999,25.891451
266.209816,25.955919
266.909883,26.016952
267.610152,26.074688
268.310578,26.129098
269.011112,26.179963
269.711708,26.226869
270.412318,26.269231
271.112895,26.306323
271.813390,26.337315
272.513757,26.361298
273.213949,26.377285
273.913918,26.384162
274.613619,26.380558
275.313005,26.364533
276.012031,26.332863
276.710653,26.279129
277.408826,26.187085
278.106508,25.989064
278.803656,25.875497
279.500229,26.163151
280.196188,26.282891
280.891492,26.359029
281.586105,26.414825
282.279988,26.459096
282.973108,26.496149
283.665429,26.528354
284.356918,26.557098
285.047545,26.583222
285.737278,26.607259
286.426089,26.629563
287.113951,26.650376
287.800837,26.669876
288.486722,26.688192
289.171584,26.705415
289.855401,26.721606
290.538152,26.736796
291.219818,26.750990
291.900381,26.764159
292.579826,26.776238
293.258136,26.787114
293.935299,26.796604
294.611302,26.804420
295.286134,26.810112
295.959784,26.812953
296.632245,26.811722
297.303508,26.804253
297.973567,26.786319
298.642417,26.748332
299.310054,26.661090
299.976473,26.276173
300.641674,26.702581
301.305653,26.933739
301.968412,27.094789
302.629950,27.232762
303.290269,27.361070
303.949370,27.485232
304.607257,27.607805
305.263932,27.729941
305.919401,27.852045
306.573667,27.974113
307.226737,28.095921
307.878616,28.217147
308.529310,28.337437
309.178828,28.456441
309.827175,28.573837
310.474362,28.689335
311.120394,28.802686
311.765282,28.913677
312.409035,29.022132
313.051661,29.127908
313.693172,29.230893
314.333576,29.331004
314.972883,29.428184
315.611106,29.522402
316.248253,29.613645
316.884337,29.701924
317.519368,29.787262
318.153357,29.869701
318.786315,29.949292
319.418255,30.026097
320.049188,30.100186
320.679125,30.171634
321.308078,30.240520
321.936059,30.306924
322.563080,30.370927
323.189152,30.432608
323.814287,30.492045
324.438497,30.549310
325.061795,30.604472
325.684191,30.657596
326.305697,30.708738
326.926326,30.757951
327.546089,30.805281
328.164998,30.850769
328.783064,30.894451
329.400299,30.936357
330.016715,30.976517
330.632322,31.014955
331.247133,31.051696
331.861158,31.086766
332.474409,31.120189
333.086896,31.151991
333.698632,31.182201
334.309626,31.210853
334.919889,31.237982
335.529433,31.263627
336.138268,31.287835
336.746405,31.310655
337.353853,31.332142
337.960623,31.352360
338.566726,31.371375
339.172171,31.389262
339.776968,31.406101
340.381128,31.421981
340.984660,31.436994
341.587574,31.451243
342.189879,31.464836
342.791585,31.477888
343.392701,31.490524
343.993236,31.502876
344.593200,31.515082
345.192601,31.527289
345.791449,31.539652
346.389752,31.552332
346.987518,31.565493
347.584757,31.579306
348.181477,31.593941
348.777687,31.609567
349.373393,31.626346
349.968606,31.644433
350.563332,31.663967
351.157580,31.685072
351.751358,31.707849
352.344673,31.732376
352.937534,31.758704
353.529947,31.786858
354.121920,31.816839
354.713461,31.848626
355.304576,31.882177
355.895274,31.917437
356.485561,31.954339
357.075444,31.992812
357.664931,32.032783
358.254027,32.074181
358.842741,32.116940
359.431078,32.161001
360.019046,32.206316
360.606650,32.252844
361.193898,32.300556
361.780795,32.349435
362.367348,32.399470
362.953564,32.450663
363.539448,32.503021
364.125006,32.556561
364.710246,32.611305
365.295171,32.667278
365.879790,32.724510
366.464106,32.783034
367.048127,32.842880
367.631857,32.904080
368.215303,32.966664
368.798470,33.030660
369.381363,33.096090
369.963989,33.162975
370.546352,33.231329
371.128458,33.301164
371.710312,33.372487
372.291919,33.445300
372.873285,33.519601
373.454415,33.595386
374.035313,33.672649
374.615986,33.751378
375.196437,33.831562
375.776673,33.913188
376.356697,33.996240
376.936514,34.080704
377.516130,34.166563
378.095550,34.253799
378.674777,34.342394
379.253817,34.432330
379.832675,34.523587
380.411355,34.616144
380.989861,34.709979
381.568198,34.805071
382.146371,34.901395
382.724384,34.998925
383.302242,35.097635
383.879949,35.197497
384.457509,35.298481
385.034928,35.400557
385.612208,35.503691
386.189355,35.607851
386.766372,35.713000
387.343265,35.819103
387.920036,35.926123
388.496692,36.034022
389.073234,36.142760
389.649669,36.252297
390.225999,36.362594
390.802229,36.473609
391.378364,36.585301
391.954407,36.697628
392.530361,36.810549
393.106232,36.924021
393.682024,37.038002
394.257740,37.152450
394.833384,37.267323
395.408960,37.382579
395.984472,37.498176
396.559925,37.614072
397.135322,37.730227
397.710666,37.846598
398.285963,37.963145
398.861216,38.079827
399.436428,38.196603
400.011604,38.313434
400.586747,38.430278
401.161862,38.547097
401.736952,38.663851
402.312022,38.780501
402.887074,38.897008
403.462113,39.013333
404.037143,39.129438
404.612168,39.245285
405.187190,39.360836
405.762216,39.476052
406.337247,39.590898
406.912288,39.705335
407.487343,39.819327
408.062416,39.932837
408.637510,40.045829
409.212630,40.158266
409.787779,40.270112
410.362961,40.381332
410.938181,40.491890
411.513441,40.601752
412.088746,40.710882
412.664100,40.819247
413.239506,40.926812
413.814970,41.033543
414.390493,41.139408
414.966081,41.244373
415.541738,41.348407
416.117467,41.451477
416.693273,41.553553
417.269159,41.654604
417.845129,41.754601
418.421188,41.853513
418.997339,41.951314
419.573588,42.047976
420.149936,42.143472
420.726390,42.237777
421.302953,42.330867
421.879629,42.422719
422.456422,42.513310
423.033337,42.602620
423.610377,42.690630
424.187548,42.777322
424.764853,42.862679
425.342296,42.946688
425.919883,43.029335
426.497617,43.110609
427.075502,43.190501
427.653544,43.269004
428.231747,43.346112
428.810114,43.421822
429.388651,43.496134
429.967363,43.569048
430.546253,43.640569
431.125327,43.710703
431.704589,43.779459
432.284043,43.846848
432.863696,43.912884
433.443550,43.977585
434.023612,44.040970
434.603886,44.103061
435.184377,44.163883
435.765090,44.223465
436.346030,44.281836
436.927202,44.339029
437.508611,44.395078
438.090263,44.450018
438.672162,44.503888
439.254314,44.556724
439.836724,44.608562
440.419398,44.659439
441.002340,44.709387
441.585557,44.758437
442.169054,44.806616
442.752837,44.853942
443.336910,44.900431
443.921281,44.946091
444.505954,44.990920
445.090936,45.034910
445.676233,45.078046
446.261850,45.120300
446.847793,45.161640
447.434069,45.202026
448.020684,45.241409
448.607644,45.279735
449.194956,45.316947
449.782625,45.352980
450.370659,45.387768
450.959064,45.421244
451.547846,45.453337
452.137012,45.483977
452.726570,45.513093
453.316525,45.540616
453.906886,45.566477
454.497659,45.590611
455.088850,45.612953
455.680468,45.633444
456.272520,45.652029
456.865013,45.668660
457.457955,45.683294
458.051352,45.695905
458.645214,45.706478
459.239548,45.715022
459.834361,45.721574
460.429662,45.726210
461.025458,45.729062
461.621758,45.730331
462.218571,45.730311
462.815904,45.729411
463.413766,45.728172
464.012165,45.727281
464.611112,45.727551
465.210613,45.729871
465.810678,45.735109
466.411317,45.743978
467.012537,45.756897
467.614349,45.773902
468.216762,45.794643
468.819786,45.818465
469.423429,45.844543
470.027701,45.872021
470.632613,45.900112
471.238175,45.928149
471.844395,45.955608
472.451285,45.982098
473.058854,46.007337
473.667114,46.031137
474.276073,46.053375
474.885744,46.073976
475.496136,46.092900
476.107260,46.110129
476.719127,46.125654
477.331749,46.139472
477.945135,46.151580
478.559298,46.161968
479.174247,46.170618
479.789996,46.177501
480.406554,46.182581
481.023934,46.185813
481.642147,46.187155
482.261205,46.186589
482.881118,46.184155
483.501900,46.180021
484.123560,46.174605
484.746113,46.168783
485.369568,46.164208
485.993939,46.163704
486.619236,46.171500
487.245472,46.192717
487.872658,46.231599
488.500807,46.289242
489.129930,46.362971
489.760038,46.448071
490.391144,46.540019
491.023260,46.635589
491.656396,46.732887
492.290564,46.830994
492.925776,46.929586
493.562042,47.028673
494.199374,47.128437
494.837783,47.229132
495.477279,47.331026
496.117873,47.434371
496.759575,47.539380
497.402395,47.646213
498.046343,47.754971
498.691428,47.865695
499.337659,47.978362
499.985046,48.092887
500.633595,48.209132
501.283316,48.326907
501.934215,48.445978
502.586299,48.566075
503.239576,48.686898
503.894051,48.808122
504.549729,48.929404
505.206616,49.050386
505.864714,49.170702
506.524028,49.289979
507.184560,49.407840
507.846313,49.523909
508.509287,49.637817
509.173482,49.749198
509.838898,49.857703
510.505534,49.963001
511.173386,50.064785
511.842452,50.162782
512.512728,50.256764
513.184206,50.346554
513.856882,50.432042
514.530747,50.513188
515.205791,50.590039
515.882006,50.662726
516.559380,50.731463
517.237899,50.796534
517.917550,50.858257
518.598318,50.916946
519.280187,50.972846
519.963137,51.026079
520.647149,51.076583
521.332204,51.124085
522.018279,51.168087
522.705349,51.207888
523.393391,51.242612
524.082378,51.271235
524.772281,51.292604
525.463073,51.305411
526.154721,51.308110
526.847195,51.298691
527.540461,51.274175
528.234484,51.229325
528.929229,51.152612
529.624658,51.007057
530.320734,49.935230
531.017417,51.006463
531.714666,51.148682
532.412441,51.226912
533.110699,51.279261
533.809396,51.318827
534.508489,51.352090
535.207932,51.382614
535.907681,51.412205
536.607690,51.441514
537.307912,51.470502
538.008301,51.498826
538.708808,51.526094
539.409388,51.551991
540.109992,51.576323
540.810574,51.599003
541.511085,51.620026
542.211479,51.639435
542.911709,51.657296
543.611728,51.673677
544.311489,51.688632
545.010947,51.702189
545.710058,51.714335
546.408776,51.724999
547.107057,51.734026
547.804860,51.741139
548.502141,51.745859
549.198859,51.747379
549.894975,51.744288
550.590449,51.733988
551.285244,51.711190
551.979322,51.663051
552.672648,51.543900
553.365187,51.211809
554.056907,51.717866
554.747775,51.916285
555.437761,52.066245
556.126836,52.197673
556.814972,52.320311
557.502142,52.438213
558.188321,52.553141
558.873487,52.665758
559.557615,52.776164
560.240686,52.884188
560.922679,52.989545
561.603577,53.091927
562.283363,53.191061
562.962020,53.286730
563.639536,53.378783
564.315896,53.467141
564.991090,53.551783
565.665106,53.632746
566.337936,53.710104
567.009570,53.783961
567.680004,53.854435
568.349229,53.921647
569.017243,53.985711
569.684040,54.046721
570.349618,54.104748
571.013976,54.159838
571.677113,54.212003
572.339027,54.261232
572.999722,54.307490
573.659197,54.350723
574.317457,54.390872
574.974502,54.427876
575.630339,54.461685
576.284971,54.492265
576.938404,54.519606
577.590642,54.543723
578.241694,54.564659
578.891565,54.582485
579.540262,54.597301
580.187795,54.609238
580.834170,54.618452
581.479397,54.625132
582.123485,54.629494
582.766443,54.631783
583.408280,54.632273
584.049007,54.631262
584.688634,54.629071
585.327172,54.626043
585.964630,54.622532
586.601020,54.618900
587.236354,54.615513
587.870641,54.612724
588.503895,54.610869
589.136125,54.610255
589.767344,54.611144
590.397563,54.613755
591.026795,54.618253
591.655050,54.624754
592.282341,54.633333
592.908679,54.644040
593.534077,54.656906
594.158546,54.671971
594.782098,54.689288
595.404745,54.708936
596.026499,54.731028
596.647372,54.755707
597.267375,54.783144
597.886521,54.813528
598.504820,54.847054
599.122285,54.883908
599.738926,54.924256
600.354757,54.968232
600.969787,55.015930
601.584028,55.067401
602.197492,55.122655
602.810190,55.181664
603.422132,55.244369
604.033330,55.310686
604.643794,55.380514
605.253535,55.453738
605.862565,55.530238
606.470893,55.609885
607.078530,55.692550
607.685486,55.778103
608.291772,55.866413
608.897398,55.957350
609.502373,56.050786
610.106708,56.146597
610.710412,56.244660
611.313496,56.344857
611.915968,56.447072
612.517839,56.551193
613.119117,56.657109
613.719812,56.764715
614.319933,56.873905
614.919489,56.984576
615.518489,57.096629
616.116942,57.209962
616.714856,57.324479
617.312241,57.440083
617.909104,57.556677
618.505455,57.674168
619.101300,57.792464
619.696649,57.911472
620.291510,58.031103
620.885891,58.151269
621.479799,58.271883
622.073243,58.392862
622.666229,58.514123
623.258766,58.635585
623.850862,58.757170
624.442523,58.878801
625.033757,59.000406
625.624571,59.121910
626.214972,59.243245
626.804968,59.364343
627.394566,59.485137
627.983771,59.605563
628.572592,59.725561
629.161035,59.845069
629.749106,59.964030
630.336812,60.082387
630.924159,60.200087
631.511155,60.317077
632.097805,60.433306
632.684116,60.548725
633.270093,60.663288
633.855743,60.776948
634.441072,60.889663
635.026087,61.001391
635.610792,61.112091
636.195193,61.221726
636.779298,61.330258
637.363110,61.437653
637.946637,61.543878
638.529883,61.648902
639.112854,61.752696
639.695556,61.855231
640.277993,61.956483
640.860172,62.056428
641.442098,62.155043
642.023775,62.252310
642.605210,62.348209
643.186407,62.442726
643.767372,62.535845
644.348109,62.627555
644.928624,62.717846
645.508921,62.806708
646.089005,62.894137
646.668882,62.980128
647.248556,63.064678
647.828032,63.147786
648.407315,63.229454
648.986409,63.309684
649.565319,63.388482
650.144050,63.465853
650.722606,63.541805
651.300992,63.616349
651.879213,63.689494
652.457272,63.761254
653.035175,63.831642
653.612925,63.900674
654.190528,63.968365
654.767988,64.034733
655.345308,64.099798
655.922494,64.163577
656.499549,64.226093
657.076478,64.287367
657.653285,64.347421
658.229974,64.406278
658.806550,64.463962
659.383016,64.520498
659.959377,64.575909
660.535637,64.630221
661.111800,64.683459
661.687869,64.735649
662.263850,64.786815
662.839746,64.836983
663.415561,64.886178
663.991300,64.934422
664.566965,64.981740
665.142561,65.028153
665.718093,65.073682
666.293564,65.118346
666.868977,65.162165
667.444338,65.205152
668.019649,65.247324
668.594916,65.288692
669.170140,65.329266
669.745328,65.369055
670.320481,65.408065
670.895606,65.446299
671.470704,65.483759
672.045780,65.520445
672.620838,65.556355
673.195882,65.591484
673.770916,65.625828
674.345943,65.659379
674.920967,65.692129
675.495993,65.724070
676.071023,65.755190
676.646062,65.785481
677.221115,65.814931
677.796183,65.843528
678.371273,65.871263
678.946386,65.898123
679.521528,65.924098
680.096701,65.949178
680.671911,65.973352
681.247161,65.996612
681.822454,66.018950
682.397795,66.040357
682.973187,66.060826
683.548635,66.080351
684.124142,66.098928
684.699713,66.116552
685.275351,66.133220
685.851060,66.148930
686.426845,66.163680
687.002709,66.177472
687.578656,66.190305
688.154690,66.202183
688.730816,66.213110
689.307037,66.223090
689.883358,66.232131
690.459783,66.240241
691.036315,66.247432
691.612960,66.253718
692.189720,66.259113
692.766601,66.263640
693.343606,66.267321
693.920740,66.270188
694.498007,66.272276
695.075412,66.273629
695.652958,66.274302
696.230650,66.274363
696.808493,66.273894
697.386491,66.272995
697.964648,66.271792
698.542969,66.270436
699.121458,66.269111
699.700120,66.268037
700.278959,66.267477
700.857981,66.267732
701.437189,66.269146
702.016589,66.272094
702.596185,66.276970
703.175982,66.284162
703.755984,66.294028
704.336198,66.306866
704.916626,66.322879
705.497276,66.342161
706.078151,66.364690
706.659256,66.390335
707.240598,66.418878
707.822180,66.450045
708.404008,66.483534
708.986087,66.519043
709.568423,66.556290
710.151020,66.595029
710.733885,66.635048
711.317023,66.676179
711.900439,66.718291
712.484139,66.761288
713.068128,66.805102
713.652413,66.849693
714.236999,66.895039
714.821891,66.941136
715.407096,66.987991
715.992620,67.035624
716.578468,67.084062
717.164648,67.133339
717.751164,67.183495
718.338023,67.234571
718.925232,67.286615
719.512797,67.339675
720.100724,67.393803
720.689020,67.449053
721.277692,67.505479
721.866746,67.563138
722.456189,67.622088
723.046027,67.682390
723.636269,67.744103
724.226920,67.807289
724.817988,67.872012
725.409481,67.938332
726.001405,68.006313
726.593767,68.076016
727.186577,68.147502
727.779839,68.220829
728.373564,68.296052
728.967758,68.373222
729.562429,68.452386
730.157585,68.533584
730.753234,68.616851
731.349384,68.702213
731.946044,68.789687
732.543222,68.879282
733.140927,68.970998
733.739166,69.064823
734.337949,69.160736
734.937285,69.258708
735.537181,69.358696
736.137648,69.460651
736.738695,69.564513
737.340330,69.670214
737.942563,69.777680
738.545403,69.886827
739.148860,69.997567
739.752944,70.109803
740.357664,70.223436
740.963030,70.338361
741.569053,70.454469
742.175741,70.571646
742.783106,70.689777
743.391158,70.808742
743.999907,70.928418
744.609363,71.048680
745.219538,71.169401
745.830442,71.290451
746.442086,71.411695
747.054480,71.533001
747.667636,71.654229
748.281565,71.775239
748.896278,71.895890
749.511786,72.016035
750.128101,72.135528
750.745234,72.254219
751.363196,72.371956
751.982000,72.488584
752.601657,72.603950
753.222178,72.717895
753.843576,72.830263
754.465861,72.940895
755.089047,73.049634
755.713144,73.156325
756.338165,73.260815
756.964121,73.362955
757.591025,73.462604
758.218888,73.559625
758.847723,73.653894
759.477540,73.745298
760.108352,73.833743
760.740170,73.919149
761.373006,74.001463
762.006872,74.080657
762.641779,74.156732
763.277738,74.229727
763.914761,74.299715
764.552858,74.366809
765.192040,74.431162
765.832318,74.492957
766.473702,74.552404
767.116203,74.609721
767.759830,74.665111
768.404592,74.718741
769.050499,74.770710
769.697560,74.821025
770.345783,74.869582
770.995177,74.916158
771.645748,74.960416
772.297505,75.001921
772.950453,75.040159
773.604599,75.074564
774.259948,75.104542
774.916505,75.129490
775.574275,75.148815
776.233260,75.161941
776.893465,75.168333
777.554890,75.167527
778.217538,75.159190
778.881408,75.143262
779.546500,75.120219
780.212812,75.091572
780.880344,75.060632
781.549090,75.033226
782.219047,75.017131
782.890210,75.018648
783.562571,75.038057
784.236124,75.069387
784.910859,75.104810
785.586767,75.138277
786.263835,75.166241
786.942052,75.186961
787.621404,75.199696
788.301876,75.204148
788.983451,75.200120
789.666111,75.187294
790.349838,75.165017
791.034610,75.132018
791.720407,75.085896
792.407203,75.021961
793.094976,74.929976
793.783698,74.780784
794.473343,74.367288
795.163881,74.619924
795.855282,74.722901
796.547516,74.658720
797.240548,74.534534
797.934345,74.953791
798.628872,75.154355
799.324092,75.304385
800.019967,75.431736
800.716460,75.547087
801.413529,75.655933
802.111134,75.761586
802.809234,75.866221
803.507785,75.971314
804.206745,76.077831
804.906068,76.186330
805.605711,76.297019
806.305628,76.409808
807.005773,76.524363
807.706099,76.640166
808.406560,76.756573
809.107108,76.872874
809.807698,76.988334
810.508281,77.102235
811.208810,77.213901
811.909238,77.322719
812.609518,77.428161
813.309604,77.529789
814.009449,77.627272
814.709007,77.720392
815.408233,77.809042
816.107081,77.893228
816.805509,77.973051
817.503472,78.048688
818.200927,78.120360
818.897834,78.188297
819.594152,78.252695
820.289840,78.313680
820.984860,78.371284
821.679175,78.425427
822.372749,78.475921
823.065545,78.522482
823.757532,78.564752
824.448675,78.602326
825.138944,78.634788
825.828309,78.661735
826.516741,78.682798
827.204213,78.697650
827.890701,78.706000
828.576178,78.707564
829.260623,78.702021
829.944015,78.688933
830.626332,78.667618
831.307556,78.636917
831.987670,78.594706
832.666659,78.536748
833.344506,78.453265
834.021200,78.314032
834.696728,77.841178
835.371079,78.251072
836.044244,78.413122
836.716214,78.501838
837.386982,78.562424
838.056543,78.608118
838.724891,78.644666
839.392022,78.675094
840.057934,78.701184
840.722624,78.724067
841.386092,78.744491
842.048337,78.762958
842.709361,78.779801
843.369165,78.795230
844.027751,78.809351
844.685122,78.822185
845.341282,78.833671
845.996237,78.843659
846.649990,78.851890
847.302548,78.857956
847.953917,78.861221
848.604104,78.860672
849.253115,78.854614
849.900960,78.839982
850.547646,78.810526
851.193181,78.750544
851.837575,78.596963
852.480837,78.489648
853.122976,78.844055
853.764004,79.021087
854.403928,79.158360
855.042761,79.280003
855.680513,79.394956
856.317194,79.507520
856.952816,79.620007
857.587390,79.733674
858.220927,79.849140
858.853439,79.966622
859.484937,80.086074
860.115432,80.207292
860.744937,80.329986
861.373464,80.453830
862.001023,80.578493
862.627627,80.703654
863.253288,80.829017
863.878017,80.954311
864.501827,81.079288
865.124729,81.203728
865.746735,81.327430
866.367857,81.450212
866.988107,81.571913
867.607496,81.692383
