init_r,r,ur
2.689100, 3.280023, 0.059381
2.689100, 10.149950, -0.077503
2.689100, 2.877200, -0.024814
2.689100, 2.698353, 0.004037
2.689100, 4.014552, 0.098706
2.689100, 6.368028, -0.129222
2.689100, 2.760059, -0.011888
2.689100, 2.767563, 0.012776
2.689100, 6.651483, 0.128142
2.689100, 3.918290, -0.094863
2.689100, 2.696250, -0.003629
2.689100, 2.898927, 0.027001
2.689100, 10.615717, 0.065222
2.689100, 3.224034, -0.055246
2.689100, 2.689793, 0.000485
2.689100, 3.359039, 0.064884
2.689100, 9.517647, -0.091369
2.689100, 2.852683, -0.022252
2.689100, 2.706879, 0.005212
2.689100, 4.338868, 0.109428
2.689100, 5.648086, -0.128747
2.689100, 2.741429, -0.009579
2.689100, 2.797358, 0.016165
2.689100, 7.737591, 0.119108
2.689100, 3.643682, -0.081926
2.689100, 2.692559, -0.002170
2.689100, 3.037658, 0.040000
2.689100, 11.740748, -0.004410
2.689100, 3.017483, -0.038203
2.689100, 2.692820, 0.002349
2.689100, 3.673839, 0.083502
2.689100, 7.593210, -0.120694
2.689100, 2.793299, -0.015709
2.689100, 2.743896, 0.009887
2.689100, 5.743446, 0.129118
2.689100, 4.287313, -0.107932
2.689100, 2.705502, -0.005031
2.689100, 2.855577, 0.022560
2.689100, 9.598017, 0.089747
2.689100, 3.348640, -0.064181
2.689100, 2.689652, -0.000428
2.689100, 3.229750, 0.055678
2.689100, 10.568206, -0.066583
2.689100, 2.896505, -0.026760
2.689100, 2.696293, 0.003652
2.689100, 3.922401, 0.095034
2.689100, 6.638518, -0.128205
2.689100, 2.767203, -0.012737
2.689100, 2.759937, 0.011877
2.689100, 6.363998, 0.129233
2.689100, 4.016019, -0.098762
2.689100, 2.698348, -0.004048
2.689100, 2.875698, 0.024663
2.689100, 10.114749, 0.078349
2.689100, 3.284283, -0.059688
2.689100, 2.688985, -0.000044
2.689100, 3.272038, 0.058805
2.689100, 10.215977, -0.075889
2.689100, 2.880030, -0.025106
2.689100, 2.697479, 0.003914
2.689100, 3.981301, 0.097416
2.689100, 6.461416, -0.128936
2.689100, 2.762476, -0.012186
2.689100, 2.763589, 0.012318
2.689100, 6.503489, 0.128784
2.689100, 3.966835, -0.096843
2.689100, 2.697159, -0.003853
2.689100, 2.883143, 0.025421
2.689100, 10.286376, 0.074127
2.689100, 3.263565, -0.058187
2.689100, 2.689087, 0.000117
2.689100, 3.296078, 0.060530
2.689100, 10.017953, -0.080625
2.689100, 2.871698, -0.024249
2.689100, 2.699500, 0.004212
2.689100, 4.060277, 0.100417
2.689100, 6.246616, -0.129487
2.689100, 2.756898, -0.011503
2.689100, 2.772043, 0.013293
2.689100, 6.818260, 0.127229
2.689100, 3.867527, -0.092700
2.689100, 2.695332, -0.003390
2.689100, 2.916620, 0.028746
2.689100, 10.930956, 0.055350
2.689100, 3.185425, -0.052278
2.689100, 2.690448, 0.000842
2.689100, 3.419851, 0.068876
2.689100, 9.068647, -0.099794
2.689100, 2.837356, -0.020605
2.689100, 2.714783, 0.006241
2.689100, 4.636005, 0.116720
2.689100, 5.196289, -0.125406
2.689100, 2.729628, -0.008108
2.689100, 2.815079, 0.018149
2.689100, 8.350974, 0.111233
2.689100, 3.530266, -0.075622
2.689100, 2.691620, -0.001486
2.689100, 3.115952, 0.046692
2.689100, 11.433175, -0.034224
2.689100, 2.955966, -0.032532
2.689100, 2.694073, 0.002951
2.689100, 3.781990, 0.088828
2.689100, 7.130890, -0.125021
2.689100, 2.780538, -0.014262
2.689100, 2.751907, 0.010882
2.689100, 6.052979, 0.129639
2.689100, 4.139805, -0.103230
2.689100, 2.701615, -0.004500
2.689100, 2.866142, 0.023669
2.689100, 9.878275, 0.083788
2.689100, 3.313283, -0.061742
2.689100, 2.689353, -0.000209
2.689100, 3.255092, 0.057564
2.689100, 10.357013, -0.072313
2.689100, 2.886364, -0.025743
2.689100, 2.697256, 0.003841
2.689100, 3.966625, 0.096834
2.689100, 6.504138, -0.128781
2.689100, 2.763645, -0.012316
2.689100, 2.763600, 0.012310
2.689100, 6.502401, 0.128788
2.689100, 3.967216, -0.096858
2.689100, 2.697269, -0.003843
2.689100, 2.886232, 0.025729
2.689100, 10.354137, 0.072387
2.689100, 3.255437, -0.057589
2.689100, 2.689349, 0.000206
2.689100, 3.312796, 0.061708
2.689100, 9.882201, -0.083701
2.689100, 2.866295, -0.023685
2.689100, 2.701564, 0.004493
2.689100, 4.137834, 0.103162
2.689100, 6.057528, -0.129640
2.689100, 2.752024, -0.010896
2.689100, 2.780348, 0.014240
2.689100, 7.123924, 0.125076
2.689100, 3.783775, -0.088912
2.689100, 2.694097, -0.002960
2.689100, 2.955071, 0.032447
2.689100, 11.424643, 0.034689
2.689100, 3.117330, -0.046806
2.689100, 2.691600, 0.001473
2.689100, 3.528170, 0.075499
2.689100, 8.363436, -0.111055
2.689100, 2.815449, -0.018190
2.689100, 2.729365, 0.008076
2.689100, 5.186301, 0.125299
2.689100, 4.643785, -0.116883
2.689100, 2.714990, -0.006267
2.689100, 2.836995, 0.020566
2.689100, 9.057608, 0.099988
2.689100, 3.421413, -0.068976
2.689100, 2.690464, -0.000851
2.689100, 3.184414, 0.052199
2.689100, 10.939004, -0.055074
2.689100, 2.917118, -0.028795
2.689100, 2.695308, 0.003384
2.689100, 3.866149, 0.092640
2.689100, 6.822970, -0.127201
2.689100, 2.772170, -0.013308
2.689100, 2.756803, 0.011491
2.689100, 6.242984, 0.129493
2.689100, 4.061691, -0.100469
2.689100, 2.699535, -0.004217
2.689100, 2.871517, 0.024231
2.689100, 10.013520, 0.080727
2.689100, 3.296620, -0.060568
2.689100, 2.689085, -0.000121
2.689100, 3.262960, 0.058143
2.689100, 10.291404, -0.073999
2.689100, 2.883367, -0.025444
2.689100, 2.697112, 0.003846
2.689100, 3.964987, 0.096769
2.689100, 6.508928, -0.128763
2.689100, 2.763731, -0.012335
2.689100, 2.762267, 0.012162
2.689100, 6.453598, 0.128962
2.689100, 3.984022, -0.097524
2.689100, 2.697534, -0.003926
2.689100, 2.879280, 0.025030
2.689100, 10.198784, 0.076313
2.689100, 3.274111, -0.058955
2.689100, 2.688952, 0.000025
2.689100, 3.281112, 0.059461
2.689100, 10.140891, -0.077722
2.689100, 2.876799, -0.024776
2.689100, 2.698028, 0.004002
2.689100, 4.003777, 0.098292
2.689100, 6.397788, -0.129139
2.689100, 2.760812, -0.011985
2.689100, 2.765797, 0.012575
2.689100, 6.586189, 0.128446
2.689100, 3.939273, -0.095730
2.689100, 2.696606, -0.003731
2.689100, 2.890913, 0.026202
2.689100, 10.454237, 0.069735
2.689100, 3.243428, -0.056701
2.689100, 2.689408, 0.000300
2.689100, 3.326830, 0.062685
2.689100, 9.769681, -0.086155
2.689100, 2.861951, -0.023232
2.689100, 2.702882, 0.004679
2.689100, 4.188581, 0.104857
2.689100, 5.944044, -0.129569
2.689100, 2.749082, -0.010533
2.689100, 2.784834, 0.014751
2.689100, 7.287879, 0.123686
2.689100, 3.743076, -0.086969
2.689100, 2.693556, -0.002743
2.689100, 2.975860, 0.034399
2.689100, 11.590427, 0.024114
2.689100, 3.087333, -0.044296
2.689100, 2.691979, 0.001737
2.689100, 3.572046, 0.078015
2.689100, 8.111341, -0.114522
2.689100, 2.808049, -0.017364
2.689100, 2.734479, 0.008712
2.689100, 5.381183, 0.127111
2.689100, 4.502395, -0.113708
2.689100, 2.711229, -0.005782
2.689100, 2.843814, 0.021303
2.689100, 9.262591, 0.096283
2.689100, 3.392962, -0.067136
2.689100, 2.690162, -0.000684
2.689100, 3.202560, 0.053607
2.689100, 10.792623, -0.059883
2.689100, 2.908459, -0.027944
2.689100, 2.695736, 0.003498
2.689100, 3.890227, 0.093679
2.689100, 6.742082, -0.127670
2.689100, 2.769995, -0.013057
2.689100, 2.758361, 0.011681
