init_r,r,ur
2.706100, 3.558282, 0.077123
2.706100, 8.194231, -0.113389
2.706100, 2.813327, -0.017340
2.706100, 2.811500, 0.017132
2.706100, 8.131049, 0.114236
2.706100, 3.569512, -0.077761
2.706100, 2.705961, -0.000095
2.706100, 3.542502, 0.076219
2.706100, 8.284904, -0.112142
2.706100, 2.815901, -0.017647
2.706100, 2.807032, 0.016637
2.706100, 7.977354, 0.116219
2.706100, 3.597726, -0.079340
2.706100, 2.705332, -0.000365
2.706100, 3.493844, 0.073354
2.706100, 8.579816, -0.107822
2.706100, 2.824444, -0.018662
2.706100, 2.792273, 0.014987
2.706100, 7.456507, 0.122073
2.706100, 3.704740, -0.084991
2.706100, 2.703748, -0.001294
2.706100, 3.337665, 0.063320
2.706100, 9.690347, -0.087818
2.706100, 2.860739, -0.022748
2.706100, 2.749952, 0.010059
2.706100, 5.881494, 0.129454
2.706100, 4.218693, -0.105788
2.706100, 2.708373, -0.004247
2.706100, 3.005720, 0.037022
2.706100, 11.718324, 0.010088
2.706100, 3.051895, -0.041143
2.706100, 2.706023, 0.003634
2.706100, 4.086382, 0.101316
2.706100, 6.182443, -0.129554
2.706100, 2.757884, -0.011009
2.706100, 2.852000, 0.021791
2.706100, 9.444764, 0.092789
2.706100, 3.369424, -0.065469
2.706100, 2.704045, 0.001101
2.706100, 3.681880, 0.083827
2.706100, 7.560080, -0.121019
2.706100, 2.795182, -0.015310
2.706100, 2.823181, 0.018507
2.706100, 8.535962, 0.108489
2.706100, 3.500850, -0.073773
2.706100, 2.705587, 0.000345
2.706100, 3.599090, 0.079414
2.706100, 7.970222, -0.116308
2.706100, 2.806887, -0.016607
2.706100, 2.817724, 0.017842
2.706100, 8.345012, 0.111293
2.706100, 3.532303, -0.075624
2.706100, 2.706398, 0.000217
2.706100, 3.594163, 0.079135
2.706100, 7.996756, -0.115973
2.706100, 2.807806, -0.016677
2.706100, 2.821482, 0.018232
2.706100, 8.466268, 0.109529
2.706100, 3.512258, -0.074436
2.706100, 2.707571, 0.000494
2.706100, 3.653135, 0.082306
2.706100, 7.697228, -0.119532
2.706100, 2.799797, -0.015664
2.706100, 2.841997, 0.020439
2.706100, 9.111682, 0.098999
2.706100, 3.415141, -0.068404
2.706100, 2.712035, 0.001697
2.706100, 3.902165, 0.094059
2.706100, 6.708280, -0.127807
2.706100, 2.774791, -0.012340
2.706100, 2.923314, 0.028786
2.706100, 10.984752, 0.053425
2.706100, 3.180631, -0.051582
2.706100, 2.731674, 0.005631
2.706100, 4.839186, 0.120462
2.706100, 4.962085, -0.122389
2.706100, 2.734394, -0.006105
2.706100, 3.157895, 0.049764
2.706100, 11.159538, -0.046850
2.706100, 2.935299, -0.029965
2.706100, 2.771892, 0.011932
2.706100, 6.588382, 0.128387
2.706100, 3.940231, -0.095641
2.706100, 2.712762, -0.001873
2.706100, 3.402217, 0.067562
2.706100, 9.205045, -0.097311
2.706100, 2.845133, -0.020773
2.706100, 2.798603, 0.015513
2.706100, 7.651981, 0.120030
2.706100, 3.662571, -0.082799
2.706100, 2.707733, -0.000541
2.706100, 3.508254, 0.074198
2.706100, 8.490942, -0.109162
2.706100, 2.822237, -0.018313
2.706100, 2.807563, 0.016645
2.706100, 7.987600, 0.116088
2.706100, 3.595884, -0.079230
2.706100, 2.706460, -0.000222
2.706100, 3.532602, 0.075641
2.706100, 8.343264, -0.111317
2.706100, 2.817685, -0.017834
2.706100, 2.807280, 0.016650
2.706100, 7.983596, 0.116140
2.706100, 3.596578, -0.079274
2.706100, 2.705671, -0.000318
2.706100, 3.506091, 0.074085
2.706100, 8.503431, -0.108979
2.706100, 2.822231, -0.018394
2.706100, 2.796854, 0.015497
2.706100, 7.619565, 0.120389
2.706100, 3.669132, -0.083168
2.706100, 2.704205, -0.000994
2.706100, 3.386993, 0.066633
2.706100, 9.312988, -0.095319
2.706100, 2.847505, -0.021294
2.706100, 2.762411, 0.011545
2.706100, 6.353403, 0.129239
2.706100, 4.020640, -0.098885
2.706100, 2.705058, -0.003303
2.706100, 3.081736, 0.043720
2.706100, 11.618419, -0.021800
2.706100, 2.981264, -0.034770
2.706100, 2.710343, 0.004656
2.706100, 4.314679, 0.108703
2.706100, 5.693203, -0.128916
2.706100, 2.745015, -0.009457
2.706100, 2.867119, 0.023436
2.706100, 9.860378, 0.084164
2.706100, 3.316306, -0.061842
2.706100, 2.703603, 0.001431
2.706100, 3.722016, 0.085855
2.706100, 7.380818, -0.122806
2.706100, 2.790170, -0.014750
2.706100, 2.825675, 0.018807
2.706100, 8.621506, 0.107179
2.706100, 3.487266, -0.072958
2.706100, 2.705219, 0.000399
2.706100, 3.600638, 0.079502
2.706100, 7.961885, -0.116412
2.706100, 2.806574, -0.016588
2.706100, 2.815837, 0.017644
2.706100, 8.283337, 0.112164
2.706100, 3.542765, -0.076235
2.706100, 2.705863, 0.000082
2.706100, 3.566041, 0.077566
2.706100, 8.150396, -0.113979
2.706100, 2.812030, -0.017199
2.706100, 2.811983, 0.017193
2.706100, 8.148764, 0.114001
2.706100, 3.566332, -0.077582
2.706100, 2.705860, -0.000084
