init_r,r,ur
2.702100, 3.492604, 0.073305
2.702100, 8.586276, -0.107728
2.702100, 2.824067, -0.018742
2.702100, 2.776561, 0.013280
2.702100, 6.896756, 0.126714
2.702100, 3.845637, -0.091679
2.702100, 2.702301, -0.002432
2.702100, 3.157026, 0.049945
2.702100, 11.154756, -0.047090
2.702100, 2.932534, -0.030137
2.702100, 2.714969, 0.005551
2.702100, 4.532528, 0.114400
2.702100, 5.337903, -0.126740
2.702100, 2.735495, -0.008331
2.702100, 2.874057, 0.024212
2.702100, 10.040922, 0.080074
2.702100, 3.293974, -0.060280
2.702100, 2.701839, 0.001387
2.702100, 3.686199, 0.084066
2.702100, 7.539414, -0.121239
2.702100, 2.794057, -0.015302
2.702100, 2.808164, 0.016923
2.702100, 8.042383, 0.115400
2.702100, 3.585364, -0.078681
2.702100, 2.702044, -0.000659
2.702100, 3.398819, 0.067425
2.702100, 9.224998, -0.096961
2.702100, 2.844246, -0.020999
2.702100, 2.756907, 0.010959
2.702100, 6.156388, 0.129582
2.702100, 4.096875, -0.101696
2.702100, 2.705560, -0.003758
2.702100, 3.027833, 0.039029
2.702100, 11.745621, 0.000079
2.702100, 3.028196, -0.039061
2.702100, 2.705543, 0.003753
2.702100, 4.095895, 0.101661
2.702100, 6.158788, -0.129580
2.702100, 2.756970, -0.010966
2.702100, 2.844177, 0.020991
2.702100, 9.222931, 0.096999
2.702100, 3.399103, -0.067444
2.702100, 2.702045, 0.000657
2.702100, 3.585116, 0.078668
2.702100, 8.043728, -0.115383
2.702100, 2.808202, -0.016928
2.702100, 2.794020, 0.015298
2.702100, 7.538076, 0.121252
2.702100, 3.686491, -0.084081
2.702100, 2.701839, -0.001389
2.702100, 3.293700, 0.060261
2.702100, 10.043166, -0.080022
2.702100, 2.874149, -0.024221
2.702100, 2.735445, 0.008325
2.702100, 5.335989, 0.126723
2.702100, 4.533859, -0.114431
2.702100, 2.715001, -0.005556
2.702100, 2.932371, 0.030121
2.702100, 11.152536, 0.047179
2.702100, 3.157324, -0.049969
2.702100, 2.702298, 0.002430
2.702100, 3.845215, 0.091660
2.702100, 6.898248, -0.126704
2.702100, 2.776601, -0.013285
2.702100, 2.824030, 0.018737
2.702100, 8.585038, 0.107747
2.702100, 3.492800, -0.073317
2.702100, 2.702100, -0.000001
2.702100, 3.492410, 0.073294
2.702100, 8.587503, -0.107709
2.702100, 2.824104, -0.018746
2.702100, 2.776522, 0.013276
2.702100, 6.895297, 0.126724
2.702100, 3.846049, -0.091697
2.702100, 2.702304, -0.002435
2.702100, 3.156736, 0.049922
2.702100, 11.156911, -0.047004
2.702100, 2.932692, -0.030152
2.702100, 2.714937, 0.005546
2.702100, 4.531240, 0.114370
2.702100, 5.339757, -0.126755
2.702100, 2.735543, -0.008337
2.702100, 2.873969, 0.024203
2.702100, 10.038760, 0.080125
2.702100, 3.294239, -0.060299
2.702100, 2.701838, 0.001385
2.702100, 3.685919, 0.084052
2.702100, 7.540693, -0.121225
2.702100, 2.794092, -0.015307
2.702100, 2.808127, 0.016919
2.702100, 8.041114, 0.115417
2.702100, 3.585598, -0.078694
2.702100, 2.702043, -0.000661
2.702100, 3.398555, 0.067408
2.702100, 9.226928, -0.096925
2.702100, 2.844310, -0.021006
2.702100, 2.756848, 0.010952
2.702100, 6.154157, 0.129584
2.702100, 4.097787, -0.101729
2.702100, 2.705576, -0.003762
2.702100, 3.027498, 0.038999
2.702100, 11.745609, 0.000227
2.702100, 3.028533, -0.039091
2.702100, 2.705527, 0.003749
2.702100, 4.094990, 0.101629
2.702100, 6.161008, -0.129578
2.702100, 2.757029, -0.010973
2.702100, 2.844114, 0.020984
2.702100, 9.221030, 0.097034
2.702100, 3.399364, -0.067461
2.702100, 2.702046, 0.000656
2.702100, 3.584890, 0.078655
2.702100, 8.044954, -0.115367
2.702100, 2.808237, -0.016931
2.702100, 2.793987, 0.015294
2.702100, 7.536873, 0.121265
2.702100, 3.686754, -0.084094
2.702100, 2.701839, -0.001390
2.702100, 3.293457, 0.060243
2.702100, 10.045163, -0.079975
2.702100, 2.874230, -0.024230
2.702100, 2.735401, 0.008319
2.702100, 5.334293, 0.126709
2.702100, 4.535040, -0.114459
2.702100, 2.715030, -0.005560
2.702100, 2.932227, 0.030107
2.702100, 11.150577, 0.047257
2.702100, 3.157587, -0.049990
2.702100, 2.702295, 0.002428
2.702100, 3.844846, 0.091643
2.702100, 6.899556, -0.126696
2.702100, 2.776636, -0.013289
2.702100, 2.823998, 0.018734
2.702100, 8.583969, 0.107763
2.702100, 3.492969, -0.073327
2.702100, 2.702100, -0.000003
2.702100, 3.492246, 0.073284
2.702100, 8.588540, -0.107693
2.702100, 2.824136, -0.018749
2.702100, 2.776489, 0.013272
2.702100, 6.894083, 0.126732
2.702100, 3.846393, -0.091712
2.702100, 2.702307, -0.002437
2.702100, 3.156497, 0.049903
2.702100, 11.158688, -0.046933
2.702100, 2.932823, -0.030165
2.702100, 2.714912, 0.005542
2.702100, 4.530182, 0.114345
2.702100, 5.341281, -0.126768
2.702100, 2.735582, -0.008343
2.702100, 2.873897, 0.024195
2.702100, 10.036993, 0.080166
2.702100, 3.294454, -0.060314
2.702100, 2.701838, 0.001383
2.702100, 3.685694, 0.084040
2.702100, 7.541726, -0.121215
