init_r,r,ur
2.652100, 2.681105, 0.003700
2.652100, 3.670603, 0.083428
2.652100, 7.603963, -0.120605
2.652100, 2.790704, -0.016046
2.652100, 2.662885, 0.000480
2.652100, 2.919638, 0.029291
2.652100, 10.999992, 0.052967
2.652100, 3.175884, -0.051662
2.652100, 2.673811, -0.001053
2.652100, 2.889171, 0.026204
2.652100, 10.436906, 0.070214
2.652100, 3.245016, -0.056893
2.652100, 2.680017, -0.000818
2.652100, 3.020652, 0.038587
2.652100, 11.744277, 0.002738
2.652100, 3.033185, -0.039700
2.652100, 2.680265, 0.000755
2.652100, 3.240350, 0.056544
2.652100, 10.475916, -0.069159
2.652100, 2.891068, -0.026388
2.652100, 2.674446, 0.001115
2.652100, 3.194788, 0.053131
2.652100, 10.849417, -0.058086
2.652100, 2.910381, -0.028386
2.652100, 2.662975, -0.000401
2.652100, 2.802771, 0.017346
2.652100, 8.020771, 0.115719
2.652100, 3.587709, -0.078989
2.652100, 2.679653, -0.003294
2.652100, 2.683010, 0.003718
2.652100, 3.705458, 0.085192
2.652100, 7.445715, -0.122225
2.652100, 2.786531, -0.015525
2.652100, 2.671762, 0.001575
2.652100, 3.214314, 0.054650
2.652100, 10.688545, -0.063104
2.652100, 2.901111, -0.027527
2.652100, 2.655931, -0.001181
2.652100, 2.586359, -0.008015
